"lat","lon","notes","Date","Name","Municipality"
10.87062,124.71487,"HECR","1/15/15","Wangag","Albuera"
10.8700386062,124.7156383283,"HECR#1148 w/1 APCL","1/15/15","Wangag","Albuera"
10.870516,124.714788,"HECR w/2 APPE","1/15/15","Wangag","Albuera"
10.8704623114,124.7148238588,"HECR","1/15/15","Wangag","Albuera"
10.8704580367,124.7148408741,"HECR","1/15/15","Wangag","Albuera"
10.870452,124.714893,"HECR","1/15/15","Wangag","Albuera"
10.8704689331,124.7148315702,"HECR w/1 APPE","1/15/15","Wangag","Albuera"
10.870393,124.714999,"HECR","1/15/15","Wangag","Albuera"
10.870393,124.714999,"HECR","1/15/15","Wangag","Albuera"
10.870393,124.714999,"HECR#1100 w/1 APCL","1/15/15","Wangag","Albuera"
10.8701408654,124.7154350672,"HECR#1149 w/1 APCL","1/15/15","Wangag","Albuera"
10.8701408654,124.7154350672,"HEMA","1/15/15","Wangag","Albuera"
10.870393,124.715002,"HECR w/2 APPE","1/15/15","Wangag","Albuera"
10.870394,124.715002,"HECR","1/15/15","Wangag","Albuera"
10.8706349786,124.7150334902,"MADO","1/15/15","Wangag","Albuera"
10.8701251075,124.715397181,"HECR","1/15/15","Wangag","Albuera"
10.870447,124.71508,"HECR","1/15/15","Wangag","Albuera"
10.870324932,124.7150667664,"HECR","1/15/15","Wangag","Albuera"
10.8701194916,124.7152783256,"HECR","1/15/15","Wangag","Albuera"
10.870337,124.715313,"HECR","1/15/15","Wangag","Albuera"
10.8704993594,124.7151783295,"HECR","1/15/15","Wangag","Albuera"
10.8700111974,124.7152498271,"HECR","1/15/15","Wangag","Albuera"
10.870216,124.715288,"HECR","1/15/15","Wangag","Albuera"
10.870195,124.715277,"HECR#334/1226 w/1 APCL","1/15/15","Wangag","Albuera"
10.8701996226,124.7153065726,"HECR","1/15/15","Wangag","Albuera"
10.8702523448,124.715280924,"HECR#1150 w/1 APCL","1/15/15","Wangag","Albuera"
10.8701150492,124.7152535152,"HECR","1/15/15","Wangag","Albuera"
10.6339777261,124.7766481061,"HECR w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6338642351,124.7767303325,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6338618044,124.7767398879,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.634004632,124.776581889,"HECR#533 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6339375768,124.7765785363,"HECR#1151 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6338172127,124.7766512074,"HECR#1002 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6340579409,124.7765137441,"HECR#535 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6338023767,124.7765830625,"ENQD w/1 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6338114291,124.7765790392,"HEMA#1003 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6340665743,124.77651475,"???? w/5 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6340655684,124.7765116487,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6340733636,124.7765056137,"HECR#1125 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6340648979,124.7764858324,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.633966662,124.7767270636,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6340218149,124.7767408937,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6341968291,124.7763831541,"HECR#1104 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6341812387,124.7763782926,"HECR#1152 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6339837611,124.7767159157,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6341705099,124.7763511352,"HECR w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6339642312,124.7767164186,"HECR#1004 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6343692448,124.7764461022,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.634422889,124.7764407378,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6340200547,124.7765891813,"HECR#534 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6340147741,124.7763736825,"HECR#1005 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6345259864,124.7764150891,"HECR#554 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6345357094,124.7763989121,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6345336977,124.7763976548,"HECR#1153 w/4 APCL","1/19/15","Sitio Baybayon","BayBay"
10.634120889,124.7765680589,"HECR#1006 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6345150061,124.7763665579,"STME#1192 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6342272554,124.7767506167,"HECR#538/1007 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6345697399,124.7763760295,"HECR#559 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6345849112,124.7763255704,"HECR#558 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6342336256,124.7767346073,"EMPT","1/19/15","Sitio Baybayon","BayBay"
10.6345708296,124.7762939706,"HECR#1193 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6346686464,124.7762684897,"HECR#562 w/6 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6346895173,124.7762784641,"HECR w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6343901996,124.7765789554,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.634411322,124.7765576653,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6347475201,124.776286846,"HECR#1194 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6344559137,124.7765222099,"HECR#1008 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6348134857,124.7762482893,"HECR#564 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6344778743,124.7765207011,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6348112226,124.7761979979,"HECR#563 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6349386275,124.7762848344,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6344643794,124.7763269115,"HECR#556/1009 w/4 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6350083649,124.7762531508,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6350083649,124.7762531508,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350083649,124.7762531508,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350454967,124.7763189487,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350454967,124.7763189487,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350330077,124.7763978224,"HECR#1195 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6347828917,124.7763081361,"ENQD w/3 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6350294035,124.7763860039,"HEMA","1/19/15","Sitio Baybayon","BayBay"
10.6350294035,124.7763860039,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6350294035,124.7763860039,"HEMA","1/19/15","Sitio Baybayon","BayBay"
10.6348672975,124.776286846,"EMPT","1/19/15","Sitio Baybayon","BayBay"
10.6348922756,124.7762195393,"HECR#1196 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6348893419,124.7762477864,"ENQD w/1 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6349021662,124.7762153484,"HECR w/3 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6349021662,124.7762153484,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6349021662,124.7762153484,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6349144038,124.7762093972,"HECR#1197 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6349059381,124.776169667,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6349824648,124.7760933079,"HECR#1010 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6350285653,124.7758736182,"HECR w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6350811198,124.7758768871,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6350932736,124.7758534178,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6351086125,124.775882503,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6350079458,124.7763292585,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350092869,124.7763351258,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6351801939,124.7758790664,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6351801939,124.7758790664,"HEMA","1/19/15","Sitio Baybayon","BayBay"
10.6350313313,124.7763735987,"HECR#1011 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6351933535,124.7758773062,"HECR#1198 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6349987257,124.7763751075,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6352349278,124.775926508,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6350109633,124.776387848,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350024138,124.7763976548,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6353200879,124.7759307828,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6350071076,124.7763992473,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6353519391,124.7759523243,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350043416,124.7764094733,"ENQD w/3 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6350125559,124.776421627,"HECR#1012 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6353404559,124.7759763803,"HECR#1199 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6353420485,124.7759785596,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6353332475,124.7759729438,"HECR w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6350075267,124.7764246445,"HECR#1013 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6349802017,124.7764256503,"HECR#1014 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6352844648,124.7759838402,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6351853069,124.7760052979,"HECR#577 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6349528767,124.7764583398,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.634968048,124.7763934638,"HECR#1015 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6338293664,124.7768634371,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6338632293,124.7768230364,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6338252593,124.7768864874,"HECR#1001 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6339165382,124.7766445018,"HECR#411 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6338421069,124.7768779378,"ENQD w/1 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6338257622,124.7768890858,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6339338049,124.7766725812,"HEMA","1/19/15","Sitio Baybayon","BayBay"
10.6333011389,124.7768517863,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6332858838,124.7768670414,"HECR#1016 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6332754064,124.7767873295,"HECR#1200 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6333275419,124.7766599245,"ENQD w/1 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6334045716,124.7767201904,"HECR#1154 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6333378516,124.7766527161,"HECR#1017 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.633330727,124.7766312584,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.633423347,124.7767334338,"HECR w/3 APFR","1/19/15","Sitio Baybayon","BayBay"
10.633398788,124.7765425779,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6334625743,124.7766440827,"HECR#1155 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6334667653,124.7764763609,"HECR w/3 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6335268635,124.7766193561,"HECR#1156 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6336147059,124.7766553983,"HECR#399 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6335156318,124.7766496148,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6336212438,124.7766519617,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6336658355,124.7767475154,"HECR#1157 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6338887103,124.7766418196,"HECR#1018 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6339224894,124.7766392212,"HECR#1158 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6339094974,124.776627738,"HECR#1019 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6338875368,124.7764056176,"HECR#1159 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6339372415,124.7765806317,"HECR#1020 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.633899942,124.7764098924,"HECR w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6339219864,124.7764686495,"HECR#1021 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6344060414,124.77633412,"HECR#1160 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6340570189,124.7764285002,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6340482179,124.7764386423,"HEMG w/5 APOC","1/19/15","Sitio Baybayon","BayBay"
10.635207938,124.775879737,"HECR#1161 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6342083123,124.7763687372,"ENQD w/3 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6352376938,124.7758934833,"HECR#1162 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.635227384,124.7759053018,"HECR w/3 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6341822445,124.7763556615,"ENQD","1/19/15","Sitio Baybayon","BayBay"
10.6352952775,124.775892226,"HECR#1163 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6353032403,124.775891304,"HECR#1164 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6343713403,124.7765365429,"HECR#1023 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6353159808,124.7758819163,"ENQD w/3 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6353178248,124.7758905496,"HECR w/4 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6353178248,124.7758905496,"???? w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6354346685,124.7758304514,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6343778782,124.776523551,"HEAR#1024 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6356065813,124.7757238336,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6358464714,124.7756178025,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6344116572,124.7764904425,"HECR#1025 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6358892191,124.7758115083,"HECR#1165 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.635822583,124.7759072296,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.635822583,124.7759072296,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.635822583,124.7759072296,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.635802215,124.7759262566,"HEMA","1/19/15","Sitio Baybayon","BayBay"
10.635802215,124.7759262566,"HECR#1166 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6357511692,124.7759594489,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6357511692,124.7759594489,"HECR#1167 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6346583366,124.7763511352,"HECR#561 w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6357263587,124.7759771347,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6357183959,124.7759804036,"HECR#1168 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6346682273,124.7763527278,"ENQD w/3 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6354830321,124.7760769632,"HECR w/1 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6353992969,124.7760969121,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.635340875,124.7760859318,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6353104487,124.7760982532,"HECR#1169 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6352155656,124.7761192918,"HECR#1170 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6352155656,124.7761192918,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6352155656,124.7761192918,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6351961195,124.7761314455,"HECR w/1 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6351543777,124.7760903742,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6351511925,124.776100684,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6350763422,124.7758876998,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6347388029,124.7762971558,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6347388029,124.7762971558,"HECR#1171 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6351029966,124.7758339718,"ENQD w/2 APFR","1/19/15","Sitio Baybayon","BayBay"
10.6351192575,124.7758536693,"HECR#1201 w/2 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6351818703,124.7759222332,"HECR#1172 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6351818703,124.7759222332,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6351855583,124.7760001849,"HECR#1173 w/1 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6352317426,124.7760157753,"HECR#578 w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6351692136,124.7760441899,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6352349278,124.7760357242,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6352337543,124.7760442737,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6351066008,124.7761073895,"HECR w/2 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6352392025,124.7760500573,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6352188345,124.7760508116,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6352197565,124.7760637198,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6351695489,124.7760981694,"HECR w/4 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6351695489,124.7760981694,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.6352029089,124.7761124186,"HECR w/3 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6351862289,124.7761404142,"HECR","1/19/15","Sitio Baybayon","BayBay"
10.635194527,124.7761555854,"HECR#1202 w/3 APCL","1/19/15","Sitio Baybayon","BayBay"
10.6351651065,124.7761595249,"HECR w/3 APPE","1/19/15","Sitio Baybayon","BayBay"
10.6412310898,124.7828627005,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.6409019325,124.7805814818,"ENQD w/2 APFR","1/20/15","Haina","BayBay"
10.641094381,124.7827606089,"HECR#1228 w/2 APCL","1/20/15","Haina","BayBay"
10.6407116633,124.78125019,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.6409050338,124.7826343775,"HEAR#1205 w/3 APCL","1/20/15","Haina","BayBay"
10.6411113124,124.7827174421,"HECR#1229 w/2 APCL","1/20/15","Haina","BayBay"
10.6406606175,124.7808343638,"HECR#1254 w/2 APCL","1/20/15","Haina","BayBay"
10.6409653835,124.7827538196,"STME w/4 APSA","1/20/15","Haina","BayBay"
10.6404929794,124.7813014872,"HECR#1276 w/2 APCL","1/20/15","Haina","BayBay"
10.6405565981,124.7808164265,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6410282478,124.7826118302,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6407297682,124.7822431102,"HECR#1206 w/2 APCL","1/20/15","Haina","BayBay"
10.6405390799,124.7809266485,"ENQD w/2 APFR","1/20/15","Haina","BayBay"
10.6406477094,124.7813912574,"HECR#441 w/2 APCL","1/20/15","Haina","BayBay"
10.6411443371,124.7823527455,"HECR","1/20/15","Haina","BayBay"
10.6403964199,124.7809788678,"ENQD w/2 APFR","1/20/15","Haina","BayBay"
10.640908638,124.7823138535,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6404726114,124.7815436404,"HECR#442 w/1 APCL","1/20/15","Haina","BayBay"
10.6406229828,124.7822231613,"HECR#1207 w/2 APCL","1/20/15","Haina","BayBay"
10.6408796366,124.7822225746,"ENQD w/2 APOC","1/20/15","Haina","BayBay"
10.6407658942,124.7811402194,"ENQD w/2 APFR","1/20/15","Haina","BayBay"
10.6407600269,124.782188544,"HECR","1/20/15","Haina","BayBay"
10.6407322828,124.7811926063,"HECR#1255 w/1 APCL","1/20/15","Haina","BayBay"
10.640616864,124.7820359934,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6404134352,124.7818009648,"HECR","1/20/15","Haina","BayBay"
10.6406144332,124.7820407711,"ENQD w/2 APOC","1/20/15","Haina","BayBay"
10.6405656505,124.781980589,"HECR#1230 w/1 APCL","1/20/15","Haina","BayBay"
10.6405636389,124.7814872302,"ENQD w/2 APFR","1/20/15","Haina","BayBay"
10.6406041235,124.7818905674,"HECR","1/20/15","Haina","BayBay"
10.6407290976,124.781507263,"ENQD w/2 APOC","1/20/15","Haina","BayBay"
10.6408440974,124.7850154247,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6405957416,124.7853723262,"HECR#1203 w/2 APCL","1/20/15","Haina","BayBay"
10.6407976616,124.784952309,"HECR#1227 w/2 APCL","1/20/15","Haina","BayBay"
10.6407285947,124.7846175358,"STME#448 w/2 APCL","1/20/15","Haina","BayBay"
10.6405025348,124.7845645621,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.6414881628,124.7800628096,"HECR","1/20/15","Haina","BayBay"
10.6406917144,124.7845879477,"ENQD","1/20/15","Haina","BayBay"
10.6413269788,124.7801041324,"HECR w/2 APFR","1/20/15","Haina","BayBay"
10.6404801551,124.7844688408,"HEMA","1/20/15","Haina","BayBay"
10.6411258969,124.7799430322,"HECR w/2 APFR","1/20/15","Haina","BayBay"
10.6413889211,124.780077897,"HECR#1251 w/1 APCL","1/20/15","Haina","BayBay"
10.6406499725,124.7840689402,"HEMG w/3 APOC","1/20/15","Haina","BayBay"
10.6411690637,124.7801529989,"HECR w/2 APFR","1/20/15","Haina","BayBay"
10.6414308306,124.7800618038,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.6406399142,124.7840533499,"HECR#447 w/2 APCL","1/20/15","Haina","BayBay"
10.6406399142,124.7840533499,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.6406399142,124.7840533499,"ENQD w/1 APFR","1/20/15","Haina","BayBay"
10.6407889444,124.7836281359,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.6407207157,124.7840478178,"HEMG w/4 APOC","1/20/15","Haina","BayBay"
10.6410584226,124.7799447086,"STME#1252 w/3 APCL","1/20/15","Haina","BayBay"
10.6406913791,124.7839487437,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6406998448,124.7834392916,"MADO","1/20/15","Haina","BayBay"
10.6407565065,124.780232124,"HECR#439 w/2 APCL","1/20/15","Haina","BayBay"
10.6406693347,124.7839753143,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.6406693347,124.7839753143,"HECR","1/20/15","Haina","BayBay"
10.6406693347,124.7839753143,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6406693347,124.7839753143,"HECR","1/20/15","Haina","BayBay"
10.6410620268,124.7799012903,"ENQD w/2 APFR","1/20/15","Haina","BayBay"
10.6408202089,124.7838183213,"HECR w/1 APPE","1/20/15","Haina","BayBay"
10.640884582,124.7836377751,"HECR w/2 APPE","1/20/15","Haina","BayBay"
10.6408657227,124.7835973743,"HECR#446 w/1 APCL","1/20/15","Haina","BayBay"
10.6407495495,124.7807378042,"HECR w/2 APFR","1/20/15","Haina","BayBay"
10.6413258053,124.7803648934,"ENQD w/2 APFR","1/20/15","Haina","BayBay"
10.6408907846,124.7835278884,"HECR#445 w/5 APCL","1/20/15","Haina","BayBay"
10.6407296006,124.7807822283,"HECR#1174 w/2 APCL","1/20/15","Haina","BayBay"
10.6412149966,124.7805619519,"HECR","1/20/15","Haina","BayBay"
10.6412162539,124.780559605,"HECR#1253 w/1 APCL","1/20/15","Haina","BayBay"
10.6409889366,124.7833846416,"ENQD w/2 APOC","1/20/15","Haina","BayBay"
10.641042497,124.7829598468,"HECR#1204 w/3 APCL","1/20/15","Haina","BayBay"
10.6404990144,124.7807875928,"HECR#1175 w/2 APCL","1/20/15","Haina","BayBay"
10.635231575,124.7762457747,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6350397132,124.7760342993,"HECR w/2 APPE","1/20/15","Sitio Baybayon","BayBay"
10.635301061,124.7762536537,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.635301061,124.7762536537,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.635301061,124.7762536537,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6355140451,124.7758685052,"HECR#1231 w/3 APCL","1/20/15","Sitio Baybayon","BayBay"
10.6353448145,124.7762608621,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6353536993,124.7763036098,"HECR#1208 w/1 APCL","1/20/15","Sitio Baybayon","BayBay"
10.6355220079,124.7758277692,"HECR w/3 APPE","1/20/15","Sitio Baybayon","BayBay"
10.6355472375,124.7757867817,"ENQD w/2 APFR","1/20/15","Sitio Baybayon","BayBay"
10.6352251209,124.7758006956,"HECR#1256 w/1 APCL","1/20/15","Sitio Baybayon","BayBay"
10.635509938,124.7756906413,"ENQD w/2 APFR","1/20/15","Sitio Baybayon","BayBay"
10.6355199963,124.7756464686,"HECR#1232 w/2 APCL","1/20/15","Sitio Baybayon","BayBay"
10.6354017276,124.7762696631,"HECR w/1 APPE","1/20/15","Sitio Baybayon","BayBay"
10.6354017276,124.7762696631,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6354017276,124.7762696631,"HECR w/1 APPE","1/20/15","Sitio Baybayon","BayBay"
10.6352316588,124.7758136876,"HEMG w/3 APOC","1/20/15","Sitio Baybayon","BayBay"
10.6354309805,124.7762742732,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6354309805,124.7762742732,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6355214212,124.7756220773,"HECR#1233 w/2 APCL","1/20/15","Sitio Baybayon","BayBay"
10.6355214212,124.7756220773,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6355214212,124.7756220773,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.6352202594,124.7758282721,"STME w/3 APSA","1/20/15","Sitio Baybayon","BayBay"
10.635575233,124.7762508877,"HECR#1209 w/1 APCL","1/20/15","Sitio Baybayon","BayBay"
10.635575233,124.7762508877,"HECR","1/20/15","Sitio Baybayon","BayBay"
10.635413127,124.7756820917,"ENQD w/2 APFR","1/20/15","Sitio Baybayon","BayBay"
