Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
L1253,796,L0994,809,796,4,-2.03886493247624E+0001,-2.03886493247624E+0001,*,L2477,808,795,3, 3.08831106670101E+0001, 3.08831106670101E+0001,*,796,18,-4.89195265713410E+0001,-4.89195265713410E+0001,*,
L1253,796,L0816,809,796,9,-4.05205656071763E+0001, 0.00000000000000E+0000,,L0994,809,796,4,-2.03886493247624E+0001,-2.03886493247624E+0001,*,796,17,-8.32279369137916E+0001, 0.00000000000000E+0000,,
L1275,807,L0984,807,805,16,-7.83149353994789E+0001, 0.00000000000000E+0000,,L0994,809,807,8,-4.25486800481194E+0001,-4.25486800481194E+0001,*,807,25,-1.21805843863841E+0002,-1.21805843863841E+0002,+,
L1275,807,L0994,809,807,8,-4.25486800481194E+0001,-4.25486800481194E+0001,*,L2500,710,708,16,-7.22608379093739E+0001,-7.22608379093739E+0001,*,807,28,-1.38545400741794E+0002, 0.00000000000000E+0000,,
L1243,809,L0994,809,809,12,-6.97278936036247E+0001,-6.97278936036247E+0001,*,L2500,710,710,24,-1.20600233070913E+0002,-1.20600233070913E+0002,*,809,37,-1.96776685988952E+0002,-1.96776685988952E+0002,-,
L1243,809,L0886,809,809,25,-1.39259919428042E+0002, 0.00000000000000E+0000,,L0994,809,809,12,-6.97278936036247E+0001,-6.97278936036247E+0001,*,809,38,-2.15347865852428E+0002, 0.00000000000000E+0000,,
L0777,809,L0994,809,809,5,-3.31798545751254E+0001,-3.31798545751254E+0001,*,L1114,809,809,1, 1.06413972812965E+0002, 1.06413972812965E+0002,*,809,18, 8.00514052831636E+0000, 8.00514052831636E+0000,*,
L0777,809,L1114,809,809,1, 1.06413972812965E+0002, 1.06413972812965E+0002,*,L1607,809,809,32,-1.91309313636576E+0002, 0.00000000000000E+0000,,809,43,-1.26360416960376E+0002, 0.00000000000000E+0000,,
L0948,809,L0886,809,809,25,-1.25563584214222E+0002,-1.25563584214222E+0002,*,L0994,809,809,9,-4.88376762131466E+0001,-4.88376762131466E+0001,*,809,34,-1.73281811481473E+0002,-1.73281811481473E+0002,-,
L0948,809,L0984,807,807,27,-1.37182577165470E+0002, 0.00000000000000E+0000,,L0994,809,809,9,-4.88376762131466E+0001,-4.88376762131466E+0001,*,809,39,-1.98388651768426E+0002, 0.00000000000000E+0000,,
L0749,807,L0994,809,807,11,-6.46081854244922E+0001,-6.46081854244922E+0001,*,L2500,710,709,27,-1.45678945723675E+0002,-1.45678945723675E+0002,*,807,39,-2.15025767124133E+0002,-2.15025767124133E+0002,-,
L0749,807,L0913,809,807,27,-1.48411845537229E+0002, 0.00000000000000E+0000,,L0994,809,807,11,-6.46081854244922E+0001,-6.46081854244922E+0001,*,807,40,-2.26857917829921E+0002, 0.00000000000000E+0000,,
L0985,809,L0994,809,809,7,-3.88865296090725E+0001,-3.88865296090725E+0001,*,L1607,809,809,25,-1.36228577949478E+0002,-1.36228577949478E+0002,*,809,33,-1.82232846290854E+0002,-1.82232846290854E+0002,-,
L0985,809,L0886,809,809,27,-1.54049981001784E+0002, 0.00000000000000E+0000,,L0994,809,809,7,-3.88865296090725E+0001,-3.88865296090725E+0001,*,809,35,-1.97182278399268E+0002, 0.00000000000000E+0000,,
L1329,779,L0913,809,779,27,-1.50984034591071E+0002,-1.50984034591071E+0002,-,L0994,809,779,13,-7.89860374055996E+0001,-7.89860374055996E+0001,*,779,40,-2.32401116699137E+0002,-2.32401116699137E+0002,-,
L1329,779,L0731,768,739,37,-1.91550659249816E+0002, 0.00000000000000E+0000,,L0994,809,779,13,-7.89860374055996E+0001,-7.89860374055996E+0001,*,779,47,-2.54556505576156E+0002, 0.00000000000000E+0000,,
L0986,809,L0913,809,809,29,-1.65185048333070E+0002, 0.00000000000000E+0000,,L0994,809,809,6,-3.60733661733117E+0001,-3.60733661733117E+0001,*,809,35,-1.98331981533185E+0002,-1.98331981533185E+0002,-,
L0986,809,L0994,809,809,6,-3.60733661733117E+0001,-3.60733661733117E+0001,*,L1607,809,809,28,-1.58604220541622E+0002, 0.00000000000000E+0000,,809,36,-2.05071914424859E+0002, 0.00000000000000E+0000,,
L0952,801,L0994,809,801,15,-8.78674479545864E+0001,-8.78674479545864E+0001,*,L1607,809,801,29,-1.66155717957663E+0002, 0.00000000000000E+0000,,801,42,-2.42895097911834E+0002,-2.42895097911834E+0002,-,
L0952,801,L0913,809,801,28,-1.54439624463420E+0002,-1.54439624463420E+0002,-,L0994,809,801,15,-8.78674479545864E+0001,-8.78674479545864E+0001,*,801,43,-2.42959981386906E+0002, 0.00000000000000E+0000,,
L0953,808,L0994,809,808,8,-4.46991985816178E+0001,-4.46991985816178E+0001,*,L2856,806,805,0, 2.64701499872395E+0002, 2.64701499872395E+0002,*,808,8, 2.14375958798234E+0002, 2.14375958798234E+0002,*,
L0953,808,L1607,809,808,24,-1.31947686267717E+0002, 0.00000000000000E+0000,,L2856,806,805,0, 2.64701499872395E+0002, 2.64701499872395E+0002,*,808,24, 1.23863110078930E+0002, 0.00000000000000E+0000,,
L0894,809,L0886,809,809,25,-1.30115456132404E+0002,-1.30115456132404E+0002,*,L0994,809,809,13,-7.17386787106177E+0001,-7.17386787106177E+0001,*,809,40,-2.13927448069152E+0002,-2.13927448069152E+0002,-,
L0894,809,L0994,809,809,13,-7.17386787106177E+0001,-7.17386787106177E+0001,*,L1607,809,809,27,-1.42575677354659E+0002, 0.00000000000000E+0000,,809,40,-2.15843857031196E+0002, 0.00000000000000E+0000,,
L0895,809,L0994,809,809,13,-7.53046101292658E+0001,-7.53046101292658E+0001,*,L2792,806,806,0, 2.93953826791297E+0002, 2.93953826791297E+0002,*,809,13, 2.10849382193316E+0002, 2.10849382193316E+0002,*,
L0895,809,L1607,809,809,20,-1.08489462916663E+0002, 0.00000000000000E+0000,,L2792,806,806,0, 2.93953826791297E+0002, 2.93953826791297E+0002,*,809,20, 1.78226884973826E+0002, 0.00000000000000E+0000,,
L0702,806,L0994,809,806,14,-7.89413695787695E+0001,-7.89413695787695E+0001,*,L2779,808,805,0, 2.71091522620640E+0002, 2.71091522620640E+0002,*,806,14, 1.83283992580578E+0002, 1.83283992580578E+0002,*,
L0702,806,L0886,809,806,31,-1.71642602529606E+0002, 0.00000000000000E+0000,,L2779,808,805,0, 2.71091522620640E+0002, 2.71091522620640E+0002,*,806,31, 9.02721847914791E+0001, 0.00000000000000E+0000,,
L0896,808,L0913,809,808,14,-6.30887315304516E+0001,-6.30887315304516E+0001,*,L0994,809,808,9,-4.90021228318208E+0001,-4.90021228318208E+0001,*,808,25,-1.21135347837031E+0002,-1.21135347837031E+0002,+,
L0896,808,L0984,807,806,28,-1.38021437243773E+0002, 0.00000000000000E+0000,,L0994,809,808,9,-4.90021228318208E+0001,-4.90021228318208E+0001,*,808,40,-2.03693963056722E+0002, 0.00000000000000E+0000,,
L0897,809,L0994,809,809,14,-8.22524989343316E+0001,-8.22524989343316E+0001,*,L2824,809,809,0, 2.69969535667182E+0002, 2.69969535667182E+0002,*,809,14, 1.79083891000642E+0002, 1.79083891000642E+0002,*,
L0897,809,L0913,809,809,26,-1.41133377573792E+0002, 0.00000000000000E+0000,,L2824,809,809,0, 2.69969535667182E+0002, 2.69969535667182E+0002,*,809,26, 1.18537361452485E+0002, 0.00000000000000E+0000,,
L0705,799,L2857,809,799,20, 2.70420990377666E+0001, 2.70420990377666E+0001,*,L2919,808,798,0, 2.61899336292524E+0002, 2.61899336292524E+0002,*,799,24, 2.55868216094076E+0002, 2.55868216094076E+0002,*,
L0705,799,L1348,659,650,24,-2.58710099843647E+0001, 0.00000000000000E+0000,,L2919,808,798,0, 2.61899336292524E+0002, 2.61899336292524E+0002,*,799,26, 2.14048772776612E+0002, 0.00000000000000E+0000,,
L0898,809,L0994,809,809,11,-6.64098916509281E+0001,-6.64098916509281E+0001,*,L2899,809,809,0, 2.70835746174959E+0002, 2.70835746174959E+0002,*,809,11, 1.96812624472163E+0002, 1.96812624472163E+0002,*,
L0898,809,L1607,809,809,23,-1.22814136369334E+0002, 0.00000000000000E+0000,,L2899,809,809,0, 2.70835746174959E+0002, 2.70835746174959E+0002,*,809,23, 1.38720203081319E+0002, 0.00000000000000E+0000,,
L0899,809,L0816,809,809,31,-1.58594857673026E+0002,-1.58594857673026E+0002,-,L0994,809,809,9,-4.13956715400141E+0001,-4.13956715400141E+0001,*,809,41,-2.06005879652752E+0002,-2.06005879652752E+0002,-,
L0899,809,L0886,809,809,33,-1.67711198160257E+0002, 0.00000000000000E+0000,,L0994,809,809,9,-4.13956715400141E+0001,-4.13956715400141E+0001,*,809,42,-2.10570440839363E+0002, 0.00000000000000E+0000,,
L0900,809,L0913,809,809,27,-1.45443104310886E+0002,-1.45443104310886E+0002,*,L0994,809,809,7,-3.52738623629447E+0001,-3.52738623629447E+0001,*,809,34,-1.80184008568861E+0002,-1.80184008568861E+0002,-,
L0900,809,L0984,807,807,35,-1.80556144222526E+0002, 0.00000000000000E+0000,,L0994,809,809,7,-3.52738623629447E+0001,-3.52738623629447E+0001,*,809,43,-2.23128361298705E+0002, 0.00000000000000E+0000,,
L0706,804,L0886,809,804,27,-1.40738363936530E+0002,-1.40738363936530E+0002,*,L0994,809,804,14,-8.12294509350231E+0001,-8.12294509350231E+0001,*,804,41,-2.23608186469176E+0002,-2.23608186469176E+0002,-,
L0706,804,L0994,809,804,14,-8.12294509350231E+0001,-8.12294509350231E+0001,*,L1607,809,804,26,-1.41107653004322E+0002, 0.00000000000000E+0000,,804,42,-2.37010527158056E+0002, 0.00000000000000E+0000,,
L0707,764,L0816,809,764,22,-1.04793930444944E+0002,-1.04793930444944E+0002,*,L0994,809,764,19,-1.12786704139939E+0002,-1.12786704139939E+0002,*,764,43,-2.32125405642947E+0002,-2.32125405642947E+0002,-,
L0707,764,L0994,809,764,19,-1.12786704139939E+0002,-1.12786704139939E+0002,*,L2500,710,668,31,-1.58978536487701E+0002, 0.00000000000000E+0000,,764,51,-2.77407358424858E+0002, 0.00000000000000E+0000,,
L0708,806,L0994,809,806,10,-6.27874224123027E+0001,-6.27874224123027E+0001,*,L2828,806,803,0, 2.66594380417788E+0002, 2.66594380417788E+0002,*,806,11, 1.91268373796037E+0002, 1.91268373796037E+0002,*,
L0708,806,L0886,809,806,27,-1.47273894519392E+0002, 0.00000000000000E+0000,,L2828,806,803,0, 2.66594380417788E+0002, 2.66594380417788E+0002,*,806,28, 1.02507633587530E+0002, 0.00000000000000E+0000,,
L1339,688,L0984,807,686,27,-1.40573865830302E+0002, 0.00000000000000E+0000,,L0994,809,688,10,-5.82035562673247E+0001,-5.82035562673247E+0001,*,688,36,-1.90363838877232E+0002,-1.90363838877232E+0002,-,
L1339,688,L0913,809,688,24,-1.30513053296373E+0002, 0.00000000000000E+0000,,L0994,809,688,10,-5.82035562673247E+0001,-5.82035562673247E+0001,*,688,35,-1.96955493854642E+0002, 0.00000000000000E+0000,,
L2518,804,L0994,809,804,9,-5.75761001055675E+0001,-5.75761001055675E+0001,*,L1607,809,804,25,-1.37147876142588E+0002,-1.37147876142588E+0002,*,804,36,-2.07546403153151E+0002,-2.07546403153151E+0002,-,
L2518,804,L0816,809,804,29,-1.64395682162490E+0002, 0.00000000000000E+0000,,L0994,809,804,9,-5.75761001055675E+0001,-5.75761001055675E+0001,*,804,40,-2.33566758779438E+0002, 0.00000000000000E+0000,,
L2519,790,L0994,809,790,10,-5.73167347006801E+0001,-5.73167347006801E+0001,*,L1607,809,790,27,-1.50894641473797E+0002, 0.00000000000000E+0000,,790,36,-2.03206995595164E+0002,-2.03206995595164E+0002,-,
L2519,790,L0994,809,790,10,-5.73167347006801E+0001,-5.73167347006801E+0001,*,L1671,789,770,28,-1.39995006569597E+0002,-1.39995006569597E+0002,*,790,41,-2.12367548737503E+0002, 0.00000000000000E+0000,,
L1330,803,L0886,809,803,29,-1.57362252208522E+0002, 0.00000000000000E+0000,,L0994,809,803,14,-8.22203909233881E+0001,-8.22203909233881E+0001,*,803,42,-2.35638461438980E+0002,-2.35638461438980E+0002,-,
L1330,803,L0994,809,803,14,-8.22203909233881E+0001,-8.22203909233881E+0001,*,L2500,710,704,30,-1.54103799142594E+0002,-1.54103799142594E+0002,-,803,47,-2.50663577578979E+0002, 0.00000000000000E+0000,,
L0925,809,L0994,809,809,18,-1.11815361999267E+0002,-1.11815361999267E+0002,*,L1607,809,809,22,-1.09618801648360E+0002,-1.09618801648360E+0002,*,809,42,-2.35956117148183E+0002,-2.35956117148183E+0002,-,
L0925,809,L0913,809,809,27,-1.48922460799797E+0002, 0.00000000000000E+0000,,L1607,809,809,22,-1.09618801648360E+0002,-1.09618801648360E+0002,*,809,49,-2.58479838417771E+0002, 0.00000000000000E+0000,,
L0988,806,L0994,809,806,10,-5.44659179517330E+0001,-5.44659179517330E+0001,*,L1607,809,806,28,-1.48707175748429E+0002, 0.00000000000000E+0000,,806,39,-2.09212602242475E+0002,-2.09212602242475E+0002,-,
L0988,806,L0816,809,806,28,-1.43462061257019E+0002, 0.00000000000000E+0000,,L0994,809,806,10,-5.44659179517330E+0001,-5.44659179517330E+0001,*,806,41,-2.17877852515489E+0002, 0.00000000000000E+0000,,
L0989,809,L0994,809,809,6,-3.51809866903478E+0001,-3.51809866903478E+0001,*,L2912,808,808,0, 2.69654282271787E+0002, 2.69654282271787E+0002,*,809,6, 2.28227275835527E+0002, 2.28227275835527E+0002,*,
L0989,809,L0886,809,809,26,-1.37108421791466E+0002, 0.00000000000000E+0000,,L2912,808,808,0, 2.69654282271787E+0002, 2.69654282271787E+0002,*,809,26, 1.22494595630948E+0002, 0.00000000000000E+0000,,
L2241,623,L0913,809,623,23,-1.24746591078444E+0002,-1.24746591078444E+0002,*,L0994,809,623,7,-3.86605637970876E+0001,-3.86605637970876E+0001,*,623,32,-1.77387125752645E+0002,-1.77387125752645E+0002,-,
L2241,623,L0994,809,623,7,-3.86605637970876E+0001,-3.86605637970876E+0001,*,L1607,809,623,26,-1.50840181115602E+0002, 0.00000000000000E+0000,,623,35,-1.99808065767140E+0002, 0.00000000000000E+0000,,
L0709,784,L0886,809,784,21,-1.09036652014866E+0002, 0.00000000000000E+0000,,L0994,809,784,7,-3.43864140430460E+0001,-3.43864140430460E+0001,*,784,28,-1.44131074255129E+0002,-1.44131074255129E+0002,+,
L0709,784,L0816,809,784,21,-1.08001182902396E+0002,-1.08001182902396E+0002,*,L0994,809,784,7,-3.43864140430460E+0001,-3.43864140430460E+0001,*,784,29,-1.47772724602521E+0002, 0.00000000000000E+0000,,
L0903,809,L0913,809,809,23,-1.33111678176953E+0002,-1.33111678176953E+0002,*,L0994,809,809,5,-3.00162749397137E+0001,-3.00162749397137E+0001,*,809,30,-1.74000590791906E+0002,-1.74000590791906E+0002,-,
L0903,809,L0994,809,809,5,-3.00162749397137E+0001,-3.00162749397137E+0001,*,L1607,809,809,26,-1.50722065571657E+0002, 0.00000000000000E+0000,,809,33,-1.92112582686980E+0002, 0.00000000000000E+0000,,
L0906,808,L0994,809,808,15,-8.85591126129930E+0001,-8.85591126129930E+0001,*,L2687,780,779,0, 2.88582331828233E+0002, 2.88582331828233E+0002,*,808,16, 1.85443279301850E+0002, 1.85443279301850E+0002,*,
L0906,808,L1607,809,808,24,-1.26066281168382E+0002, 0.00000000000000E+0000,,L2687,780,779,0, 2.88582331828233E+0002, 2.88582331828233E+0002,*,808,24, 1.55768879572986E+0002, 0.00000000000000E+0000,,
L2244,721,L0994,809,721,11,-6.77224978931184E+0001,-6.77224978931184E+0001,*,L2646,654,595,1, 1.95118919035260E+0002, 1.95118919035260E+0002,*,721,13, 1.15890851221834E+0002, 1.15890851221834E+0002,*,
L2244,721,L0913,809,721,19,-1.12097192742116E+0002, 0.00000000000000E+0000,,L2646,654,595,1, 1.95118919035260E+0002, 1.95118919035260E+0002,*,721,26, 4.47466206264004E+0001, 0.00000000000000E+0000,,
L0713,807,L0994,809,807,6,-3.52604392152131E+0001,-3.52604392152131E+0001,*,L2634,767,765,0, 2.44892617895901E+0002, 2.44892617895901E+0002,*,807,8, 1.92634673750563E+0002, 1.92634673750563E+0002,*,
L0713,807,L0913,809,807,23,-1.30855435893480E+0002, 0.00000000000000E+0000,,L2634,767,765,0, 2.44892617895901E+0002, 2.44892617895901E+0002,*,807,25, 9.37775612122725E+0001, 0.00000000000000E+0000,,
L0752,809,L0994,809,809,8,-4.59644286553402E+0001,-4.59644286553402E+0001,*,L2606,808,808,0, 2.74568067195825E+0002, 2.74568067195825E+0002,*,809,8, 2.21898916213216E+0002, 2.21898916213216E+0002,*,
L0752,809,L1671,789,789,27,-1.45028166132648E+0002, 0.00000000000000E+0000,,L2606,808,808,0, 2.74568067195825E+0002, 2.74568067195825E+0002,*,809,27, 1.20994473641262E+0002, 0.00000000000000E+0000,,
L0954,809,L0994,809,809,3,-8.31370442668127E+0000,-8.31370442668127E+0000,*,L2597,806,806,0, 2.71819677220238E+0002, 2.71819677220238E+0002,*,809,3, 2.58153368919090E+0002, 2.58153368919090E+0002,*,
L0954,809,L0816,809,809,27,-1.42892030628106E+0002, 0.00000000000000E+0000,,L2597,806,806,0, 2.71819677220238E+0002, 2.71819677220238E+0002,*,809,28, 1.16018059952011E+0002, 0.00000000000000E+0000,,
L0714,800,L0886,809,800,27,-1.44938812460447E+0002,-1.44938812460447E+0002,*,L0994,809,800,8,-4.38476608860310E+0001,-4.38476608860310E+0001,*,800,36,-1.94541502924515E+0002,-1.94541502924515E+0002,-,
L0714,800,L0816,809,800,30,-1.61130995605819E+0002, 0.00000000000000E+0000,,L0994,809,800,8,-4.38476608860310E+0001,-4.38476608860310E+0001,*,800,41,-2.21947279860345E+0002, 0.00000000000000E+0000,,
L0907,809,L0591,761,761,1, 1.21830149326135E+0002, 1.21830149326135E+0002,*,L0592,753,753,6, 9.24864496779215E+0001, 9.24864496779215E+0001,*,802,8, 2.72986705089972E+0002, 2.72986705089972E+0002,*,
L0907,809,L0591,761,761,1, 1.21830149326135E+0002, 1.21830149326135E+0002,*,L0994,809,809,14,-8.48088002225627E+0001, 0.00000000000000E+0000,,809,22, 8.11319206664860E-0002, 0.00000000000000E+0000,,
L0779,802,L0816,809,802,23,-1.06982957543482E+0002,-1.06982957543482E+0002,*,L0994,809,802,10,-5.71227220584791E+0001,-5.71227220584791E+0001,*,802,35,-1.77600767012141E+0002,-1.77600767012141E+0002,-,
L0779,802,L0756,809,802,29,-1.33452320272020E+0002, 0.00000000000000E+0000,,L0994,809,802,10,-5.71227220584791E+0001,-5.71227220584791E+0001,*,802,43,-2.08831470668115E+0002, 0.00000000000000E+0000,,
L0780,809,L0816,809,809,24,-1.18473447112338E+0002,-1.18473447112338E+0002,*,L0994,809,809,15,-9.07648033322388E+0001,-9.07648033322388E+0001,*,809,38,-2.05952500083009E+0002,-2.05952500083009E+0002,-,
L0780,809,L0994,809,809,15,-9.07648033322388E+0001,-9.07648033322388E+0001,*,L1607,809,809,26,-1.41562498679355E+0002, 0.00000000000000E+0000,,809,40,-2.30377691373908E+0002, 0.00000000000000E+0000,,
L2509,809,L0994,809,809,9,-5.53784737794483E+0001,-5.53784737794483E+0001,*,L1607,809,809,19,-1.00247240407617E+0002,-1.00247240407617E+0002,*,809,29,-1.59632872943660E+0002,-1.59632872943660E+0002,-,
L2509,809,L0886,809,809,27,-1.49557923813121E+0002, 0.00000000000000E+0000,,L0994,809,809,9,-5.53784737794483E+0001,-5.53784737794483E+0001,*,809,37,-2.09574852776761E+0002, 0.00000000000000E+0000,,
L2510,809,L0994,809,809,12,-6.75623379137329E+0001,-6.75623379137329E+0001,*,L1607,809,809,31,-1.78178175081439E+0002, 0.00000000000000E+0000,,809,42,-2.40672691170543E+0002,-2.40672691170543E+0002,-,
L2510,809,L0984,807,807,32,-1.71091746623110E+0002,-1.71091746623110E+0002,-,L0994,809,809,12,-6.75623379137329E+0001,-6.75623379137329E+0001,*,809,46,-2.52157655337561E+0002, 0.00000000000000E+0000,,
L0955,809,L0994,809,809,3,-1.63058844023672E+0001, 0.00000000000000E+0000,,L1741,809,809,0, 7.26720492089621E+0001, 7.26720492089621E+0001,*,809,5, 5.21847331357953E+0001, 5.21847331357953E+0001,*,
L0955,809,L0677,809,809,0, 7.76077636047038E+0001, 7.76077636047038E+0001,*,L0994,809,809,3,-1.63058844023672E+0001, 0.00000000000000E+0000,,809,7, 4.70621549124118E+0001, 0.00000000000000E+0000,,
L0911,809,L0913,809,809,0, 1.89107298197951E+0001, 1.89107298197951E+0001,*,L0994,809,809,2,-6.91118359072743E+0000, 0.00000000000000E+0000,,809,5,-8.43573975489556E+0000,-8.43573975489556E+0000,*,
L0911,809,L0994,809,809,2,-6.91118359072743E+0000, 0.00000000000000E+0000,,L1607,809,809,0, 3.96518763323527E-0001, 0.00000000000000E+0000,,809,6,-2.68933146148411E+0001, 0.00000000000000E+0000,,
L0956,809,L0816,809,809,11,-5.96615086378319E+0001, 0.00000000000000E+0000,,L0994,809,809,3,-1.85690193284384E+0001,-1.85690193284384E+0001,*,809,16,-9.07925418724738E+0001,-9.07925418724738E+0001,*,
L0956,809,L0913,809,809,11,-5.92804192895776E+0001,-5.92804192895776E+0001,*,L0994,809,809,3,-1.85690193284384E+0001,-1.85690193284384E+0001,*,809,17,-9.57321325061241E+0001, 0.00000000000000E+0000,,
L0782,804,L0886,809,804,7,-4.12832151442687E+0001, 0.00000000000000E+0000,,L0994,809,804,5,-2.77551493161704E+0001, 0.00000000000000E+0000,,804,14,-7.80881125041047E+0001,-7.80881125041047E+0001,*,
L0782,804,L0753,809,804,7,-1.40364503690831E+0001,-1.40364503690831E+0001,*,L0994,809,804,5,-2.77551493161704E+0001, 0.00000000000000E+0000,,804,20,-7.95333210100447E+0001, 0.00000000000000E+0000,,
L0716,797,L0913,809,797,0, 2.46269415236125E+0001, 2.46269415236125E+0001,*,L0994,809,797,4,-1.97910226451096E+0001, 0.00000000000000E+0000,,797,6,-7.16059211015108E+0000,-7.16059211015108E+0000,*,
L0716,797,L0913,809,797,0, 2.46269415236125E+0001, 2.46269415236125E+0001,*,L1607,809,797,1,-3.46650657539891E+0000, 0.00000000000000E+0000,,797,12,-3.83255612785069E+0001, 0.00000000000000E+0000,,
L1167,795,L0913,809,795,5,-1.80856511546261E+0001,-1.80856511546261E+0001,*,L0994,809,795,3,-1.20445341482934E+0001,-1.20445341482934E+0001,*,795,10,-4.03366927978195E+0001,-4.03366927978195E+0001,*,
L1167,795,L0994,809,795,3,-1.20445341482934E+0001,-1.20445341482934E+0001,*,L2500,710,698,11,-6.06457193017254E+0001, 0.00000000000000E+0000,,795,15,-7.58094447008801E+0001, 0.00000000000000E+0000,,
L1291,809,L0913,809,809,1, 1.45933297690691E+0001, 1.45933297690691E+0001,*,L0994,809,809,4,-1.62674836127842E+0001, 0.00000000000000E+0000,,809,7,-1.54652649184557E+0001,-1.54652649184557E+0001,*,
L1291,809,L0994,809,809,4,-1.62674836127842E+0001, 0.00000000000000E+0000,,L1607,809,809,4,-1.78176609751338E+0001, 0.00000000000000E+0000,,809,8,-3.20554089510716E+0001, 0.00000000000000E+0000,,
L1332,807,L0913,809,807,11,-5.75861430734327E+0001, 0.00000000000000E+0000,,L0994,809,807,2,-9.08765817965417E+0000,-9.08765817965417E+0000,*,807,15,-7.66684398914077E+0001,-7.66684398914077E+0001,*,
L1332,807,L0984,807,805,11,-6.17770381321380E+0001, 0.00000000000000E+0000,,L0994,809,807,2,-9.08765817965417E+0000,-9.08765817965417E+0000,*,807,16,-8.06385554474992E+0001, 0.00000000000000E+0000,,
L1323,769,L0994,809,769,10,-5.74126974746780E+0001,-5.74126974746780E+0001,*,L1607,809,769,23,-1.29992310827833E+0002, 0.00000000000000E+0000,,769,32,-1.83199552325817E+0002,-1.83199552325817E+0002,-,
L1323,769,L0994,809,769,10,-5.74126974746780E+0001,-5.74126974746780E+0001,*,L1671,789,749,22,-1.18730791851160E+0002,-1.18730791851160E+0002,*,769,35,-1.89618406599667E+0002, 0.00000000000000E+0000,,
L0783,809,L0994,809,809,10,-4.96994459018844E+0001,-4.96994459018844E+0001,*,L2780,809,809,0, 2.44042908769450E+0002, 2.44042908769450E+0002,*,809,11, 1.82747293456613E+0002, 1.82747293456613E+0002,*,
L0783,809,L0913,809,809,16,-7.55536314281221E+0001, 0.00000000000000E+0000,,L2780,809,809,0, 2.44042908769450E+0002, 2.44042908769450E+0002,*,809,16, 1.71395620278309E+0002, 0.00000000000000E+0000,,
L0928,798,L0913,809,798,9,-4.34178780009294E+0001,-4.34178780009294E+0001,*,L0994,809,798,3,-1.82949210819752E+0001,-1.82949210819752E+0001,*,798,13,-6.68279851115561E+0001,-6.68279851115561E+0001,*,
L0928,798,L0994,809,798,3,-1.82949210819752E+0001,-1.82949210819752E+0001,*,L1607,809,798,12,-6.13826773780284E+0001, 0.00000000000000E+0000,,798,18,-9.44639546836587E+0001, 0.00000000000000E+0000,,
L2248,731,L0994,809,731,4,-1.95673344076366E+0001,-1.95673344076366E+0001,*,L1607,809,731,9,-4.48192527903918E+0001, 0.00000000000000E+0000,,731,14,-6.97771008360398E+0001,-6.97771008360398E+0001,*,
L2248,731,L0913,809,731,8,-4.21501795229852E+0001,-4.21501795229852E+0001,*,L0994,809,731,4,-1.95673344076366E+0001,-1.95673344076366E+0001,*,731,15,-7.89007639347141E+0001, 0.00000000000000E+0000,,
L0784,804,L0816,809,804,9,-4.57409121650518E+0001,-4.57409121650518E+0001,*,L0994,809,804,5,-2.68456438924314E+0001,-2.68456438924314E+0001,*,804,17,-8.96105805902025E+0001,-8.96105805902025E+0001,*,
L0784,804,L0913,809,804,10,-5.31909755446888E+0001, 0.00000000000000E+0000,,L0994,809,804,5,-2.68456438924314E+0001,-2.68456438924314E+0001,*,804,18,-9.69172069555505E+0001, 0.00000000000000E+0000,,
L0993,809,L0994,809,809,7,-3.49414293493382E+0001,-3.49414293493382E+0001,*,L2826,804,804,0, 2.31410092888887E+0002, 2.31410092888887E+0002,*,809,14, 1.53226304086292E+0002, 1.53226304086292E+0002,*,
L0993,809,L0913,809,809,18,-9.24053750039222E+0001, 0.00000000000000E+0000,,L2826,804,804,0, 2.31410092888887E+0002, 2.31410092888887E+0002,*,809,24, 1.05248008958769E+0002, 0.00000000000000E+0000,,
L0717,806,L0913,809,806,25,-1.27209852080530E+0002,-1.27209852080530E+0002,*,L0994,809,806,13,-6.97811252693774E+0001,-6.97811252693774E+0001,*,806,38,-2.00335827857610E+0002,-2.00335827857610E+0002,-,
L0717,806,L0994,809,806,13,-6.97811252693774E+0001,-6.97811252693774E+0001,*,L2500,710,707,32,-1.65776926449610E+0002, 0.00000000000000E+0000,,806,46,-2.44393073635550E+0002, 0.00000000000000E+0000,,
L0785,807,L0994,809,807,14,-8.15455952782707E+0001,-8.15455952782707E+0001,*,L2949,809,807,0, 2.52107385588351E+0002, 2.52107385588351E+0002,*,807,14, 1.64804232217006E+0002, 1.64804232217006E+0002,*,
L0785,807,L0816,809,807,24,-1.18787744886680E+0002, 0.00000000000000E+0000,,L2949,809,807,0, 2.52107385588351E+0002, 2.52107385588351E+0002,*,807,31, 8.89114432915743E+0001, 0.00000000000000E+0000,,
L1333,807,L0913,809,807,2, 3.52707535022938E+0000, 3.52707535022938E+0000,*,L0994,809,807,6,-3.06616874656995E+0001,-3.06616874656995E+0001,*,807,11,-4.33669085330635E+0001,-4.33669085330635E+0001,*,
