fish_id,color,fin_id,recap,size,tag_id,dive_num,obs_time,collector,gps,depth_m,depth_ft,anemspp,anemdia,oldanemid,anem_id,anemsampleid,spp,notes,anem_table_id,dive_table_id
1068.4,YR,427,N,5.7,985153000369352,39,13:20:00,MRS,3,2,NA,HECR,30,523,2424,NA,APCL,NA,7576,323
1069.1,O,734,N,9.8,985153000370198,50,14:12:00,MRS,4,3.3,NA,ENQD,35,466,2550,NA,APCL,NA,7977,334
1070.1,YP,522,N,7.7,985153000370217,43,14:01:00,MRS,3,3.1,NA,HECR,25,NA,2469,NA,APCL,NA,7727,327
1070.1,YP,522,N,7.7,985153000370217,43,14:01:00,MRS,3,3.1,NA,HECR,25,NA,2469,NA,APCL,NA,9874,327
1070.2,O,523,N,8,985153000405722,43,14:01:00,MRS,3,3.1,NA,HECR,25,NA,2469,NA,APCL,NA,7727,327
1070.2,O,523,N,8,985153000405722,43,14:01:00,MRS,3,3.1,NA,HECR,25,NA,2469,NA,APCL,NA,9874,327
1071.1,O,741,N,6,985153000370223,50,14:40:00,MRS,4,1.7,NA,HECR,20,NA,2552,NA,APCL,NA,7979,334
1071.2,YR,742,N,5,NA,50,14:40:00,MRS,4,1.7,NA,HECR,20,NA,2552,NA,APCL,NA,7979,334
1072.1,YR,721,N,5.2,985153000370324,50,13:19:00,MRS,4,2.5,NA,HECR,25,NA,2541,NA,APCL,NA,7957,334
1073.1,W,521,N,6.5,985153000370368,43,13:59:00,MRS,3,3.1,NA,HECR,20,NA,2466,NA,APCL,NA,7723,327
1074.1,YR,351,N,5.6,985153000370445,36,10:36:00,MRS,3,1.5,NA,HECR,30,1092,2412,NA,APCL,NA,7401,320
1074.2,O,352,N,8.8,985153000356829,36,10:36:00,MRS,3,1.5,NA,HECR,30,1092,2412,NA,APCL,NA,7401,320
1074.3,O,353,Y,8.7,985153000403055,36,10:36:00,MRS,3,1.5,NA,HECR,30,1092,2412,NA,APCL,NA,7401,320
1074.4,O,354,N,6.7,985153000369788,36,10:36:00,MRS,3,1.5,NA,HECR,30,1092,2412,NA,APCL,NA,7401,320
1074.5,O,355,N,7.3,985153000353954,36,10:36:00,MRS,3,1.5,NA,HECR,30,1092,2412,NA,APCL,NA,7401,320
1074.6,YR,356,N,6.3,985153000356423,36,10:36:00,MRS,3,1.5,NA,HECR,30,1092,2412,NA,APCL,NA,7401,320
1075.1,YR,419,N,5.2,985153000370505,39,13:04:00,MRS,3,1.1,NA,HECR,20,NA,2257,NA,APCL,NA,7573,323
1076.1,O,693,N,9.1,985153000370612,49,09:39:00,MRS,4,3.3,NA,HECR,30,NA,2530,NA,APCL,NA,7931,333
1076.2,YP,694,N,9.2,985153000403821,49,09:39:00,MRS,4,3.3,NA,HECR,30,NA,2530,NA,APCL,NA,7931,333
1077.1,O,498,N,8.8,985153000370790,42,10:11:00,MRS,3,4.5,NA,ENQD,15,936,2450,NA,APCL,NA,7692,326
1077.2,O,501,N,9.2,985153000363797,42,10:11:00,MRS,3,4.5,NA,ENQD,15,936,2450,NA,APCL,NA,7692,326
1078.1,YP,378,N,9.4,985153000370945,38,09:25:00,MRS,3,2.4,NA,HECR,30,NA,2417,NA,APCL,NA,7437,322
1078.2,YR,379,N,3.8,NA,38,09:25:00,MRS,3,2.4,NA,HECR,30,NA,2417,NA,APCL,NA,7437,322
1078.3,O,380,N,7.2,985153000368228,38,09:25:00,MRS,3,2.4,NA,HECR,30,NA,2417,NA,APCL,NA,7437,322
1078.4,O,381,N,7.2,985153000355216,38,09:25:00,MRS,3,2.4,NA,HECR,30,NA,2417,NA,APCL,NA,7437,322
1079.1,O,350,N,7.7,985153000370992,36,10:33:00,MRS,3,1.6,NA,HECR,35,NA,2411,NA,APCL,NA,7398,320
1080.1,O,79,N,9.7,985153000371224,6,12:26:00,MRS,3,3.5,NA,HECR,25,NA,1026,NA,APCL,These fish also swim to anemone 950,6924,290
1080.2,YP,NA,Y,10.6,985153000373373,6,12:26:00,MRS,3,3.5,NA,HECR,25,NA,1026,NA,APCL,These fish also swim to anemone 950,6924,290
1081.1,YP,297,Y,9,985153000371463,31,10:46:00,MRS,3,2.9,NA,HECR,30,NA,2313,NA,APCL,NA,7329,315
1081.2,O,298,N,8.7,985153000407490,31,10:46:00,MRS,3,2.9,NA,HECR,30,NA,2313,NA,APCL,NA,7329,315
1083.1,O,584,N,8.4,985153000371643,46,12:47:00,MRS,3,1.9,NA,HECR,20,1047,2497,NA,APCL,NA,7798,330
1084.1,YP,499,N,8,985153000371745,42,10:25:00,MRS,3,4.6,NA,ENQD,15,NA,2451,NA,APCL,NA,7693,326
1084.2,YP,500,N,5.1,985153000368900,42,10:25:00,MRS,3,4.6,NA,ENQD,15,NA,2451,NA,APCL,NA,7693,326
1084.3,O,502,N,8.6,985153000354241,42,10:25:00,MRS,3,4.6,NA,ENQD,15,NA,2451,NA,APCL,NA,7693,326
1085.1,O,442,N,9.7,985153000371755,40.1,09:33:00,MRS,3,3.5,NA,HECR,30,NA,2429,NA,APCL,NA,7649,324
1086.1,YP,432,N,9.6,985153000371794,39,14:23:00,MRS,3,1.8,NA,HECR,30,NA,2426,NA,APCL,Fish 433 had very long pectorial fins,7603,323
1086.2,YR,433,N,5.6,985153000372235,39,14:23:00,MRS,3,1.8,NA,HECR,30,NA,2426,NA,APCL,Fish 433 had very long pectorial fins,7603,323
1086.3,O,437,N,9.6,985153000354346,39,14:23:00,MRS,3,1.8,NA,HECR,30,NA,2426,NA,APCL,Fish 433 had very long pectorial fins,7603,323
1086.4,YP,434,N,5.8,985153000354687,39,14:23:00,MRS,3,1.8,NA,HECR,30,NA,2426,NA,APCL,Fish 433 had very long pectorial fins,7603,323
1086.5,YP,435,N,9.1,985153000372032,39,14:23:00,MRS,3,1.8,NA,HECR,30,NA,2426,NA,APCL,Fish 433 had very long pectorial fins,7603,323
1086.6,O,436,N,8,985153000355275,39,14:23:00,MRS,3,1.8,NA,HECR,30,NA,2426,NA,APCL,Fish 433 had very long pectorial fins,7603,323
1086.7,YR,NA,N,3.4,NA,39,14:23:00,MRS,3,1.8,NA,HECR,30,NA,2426,NA,APCL,Fish 433 had very long pectorial fins,7603,323
1087.1,YR,385,N,5.1,985153000371853,38,09:33:00,MRS,3,2.2,NA,HECR,15,NA,2419,NA,APCL,NA,7446,322
1087.2,YR,386,N,5.2,985153000353924,38,09:33:00,MRS,3,2.2,NA,HECR,15,NA,2419,NA,APCL,NA,7446,322
1087.3,YR,NA,N,3.4,NA,38,09:33:00,MRS,3,2.2,NA,HECR,15,NA,2419,NA,APCL,NA,7446,322
1088.1,O,695,N,10,985153000372009,49,10:00:00,MRS,4,4.4,NA,HECR,30,NA,2153,NA,APCL,NA,7933,333
1088.2,YP,696,N,9.7,985153000356593,49,10:00:00,MRS,4,4.4,NA,HECR,30,NA,2153,NA,APCL,NA,7933,333
1089.1,YP,565,N,8.6,985153000372209,45,09:48:00,MRS,3,5.5,NA,HECR,30,912,2488,NA,APCL,NA,7780,329
1089.2,YR,NA,N,3.2,NA,45,09:48:00,MRS,3,5.5,NA,HECR,30,912,2488,NA,APCL,NA,7780,329
1090.1,O,496,N,8.7,985153000372264,42,10:09:00,MRS,3,4.5,NA,ENQD,10,NA,2449,NA,APCL,NA,7691,326
1090.2,YP,497,N,8.6,985153000364158,42,10:09:00,MRS,3,4.5,NA,ENQD,10,NA,2449,NA,APCL,NA,7691,326
1090.3,BW,NA,NA,2.5,NA,42,10:09:00,MRS,3,4.5,NA,ENQD,10,NA,2449,NA,APCL,NA,7691,326
1091.1,YP,517,N,8.4,985153000372484,43,13:41:00,MRS,3,2.7,NA,HECR,35,NA,2464,NA,APCL,NA,7720,327
1091.2,O,518,N,8.9,985153000399780,43,13:41:00,MRS,3,2.7,NA,HECR,35,NA,2464,NA,APCL,NA,7720,327
1092.1,YP,508,N,9.5,985153000372689,42,11:04:00,MRS,3,4.3,NA,HECR,30,NA,2455,NA,APCL,Cant read the old tag but it looks like 7?5,7704,326
1092.2,O,NA,NA,9,NA,42,11:04:00,MRS,3,4.3,NA,HECR,30,NA,2455,NA,APCL,Cant read the old tag but it looks like 7?5,7704,326
1092.3,NA,NA,NA,7,NA,42,11:04:00,MRS,3,4.3,NA,HECR,30,NA,2455,NA,APCL,Cant read the old tag but it looks like 7?5,7704,326
1093.1,O,600,N,8.8,985153000372714,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APCL,NA,7810,330
1093.2,YP,601,N,9.4,985153000356762,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APCL,NA,7810,330
1093.3,YR,602,N,4.3,NA,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APCL,NA,7810,330
1093.4,O,603,N,7.6,985153000367965,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APCL,NA,7810,330
1093.5,O,604,N,7.5,985153000356179,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APCL,NA,7810,330
1093.6,YR,605,N,5.3,NA,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APCL,NA,7810,330
1093.7,O,606,N,8.2,NA,46,14:07:00,MRS,3,1.5,NA,HECR,25,NA,2072,NA,APCL,NA,7810,330
1094.1,YP,NA,Y,9.6,985153000372731,2,10:32:00,MRS,3,2.6,NA,HECR,30,806,2174,NA,APCL,NA,6794,286
1095.1,YR,372,N,6.4,985153000372882,36,12:31:00,MRS,3,1.7,NA,HECR,20,NA,2414,NA,APCL,NA,7411,320
1096.1,YP,465,N,7.2,985153000372888,41,13:24:00,MRS,3,2.5,NA,HECR,30,934,2444,NA,APCL,Fish 466 squirted eggs when PIT tag was inserted,7679,325
1096.2,O,466,N,6,985153000403335,41,13:24:00,MRS,3,2.5,NA,HECR,30,934,2444,NA,APCL,Fish 466 squirted eggs when PIT tag was inserted,7679,325
1096.3,YR,NA,N,3.2,NA,41,13:24:00,MRS,3,2.5,NA,HECR,30,934,2444,NA,APCL,Fish 466 squirted eggs when PIT tag was inserted,7679,325
1096.4,YR,467,N,4.6,NA,41,13:24:00,MRS,3,2.5,NA,HECR,30,934,2444,NA,APCL,Fish 466 squirted eggs when PIT tag was inserted,7679,325
1097.1,O,NA,Y,10,985153000373608,54,13:18:00,MRS,4,4.8,NA,HECR,30,NA,2222,NA,APCL,787 ALREADY CUT,8031,338
1097.2,YP,787,N,9.4,986112100168109,54,13:18:00,MRS,4,4.8,NA,HECR,30,NA,2222,NA,APCL,787 ALREADY CUT,8031,338
1098.1,O,NA,Y,8.9,985153000374351,6,11:58:00,MRS,3,3.3,NA,HECR,30,948,2205,NA,APCL,NA,6920,290
1098.2,YP,NA,Y,9.6,985153000371708,6,11:58:00,MRS,3,3.3,NA,HECR,30,948,2205,NA,APCL,NA,6920,290
1099.1,O,NA,Y,8.9,985153000374351,53,10:05:00,MRS,4,3.4,NA,HECR,30,NA,2205,NA,APCL,NA,8007,337
1100.1,YP,290,Y,9.9,985153000375761,31,09:33:00,MRS,3,3.7,NA,HECR,30,NA,2309,NA,APCL,Old tag is unreadable,7323,315
1100.2,O,291,N,9.3,985153000402786,31,09:33:00,MRS,3,3.7,NA,HECR,30,NA,2309,NA,APCL,Old tag is unreadable,7323,315
1100.3,YR,292,Y,5.9,985153000373270,31,09:33:00,MRS,3,3.7,NA,HECR,30,NA,2309,NA,APCL,Old tag is unreadable,7323,315
1100.4,YR,NA,NA,3,NA,31,09:33:00,MRS,3,3.7,NA,HECR,30,NA,2309,NA,APCL,Old tag is unreadable,7323,315
1101.1,YP,NA,Y,9,985153000375914,53,10:17:00,MRS,4,3.8,NA,HECR,30,NA,2010,NA,APCL,"375914 IS A RECAP FROM 2015, NOT 2016",8009,337
1101.2,O,777,N,10,986112100169944,53,10:17:00,MRS,4,3.8,NA,HECR,30,NA,2010,NA,APCL,"375914 IS A RECAP FROM 2015, NOT 2016",8009,337
1102.1,YP,NA,Y,10.7,985153000376136,6,11:45:00,MRS,3,3.2,NA,HECR,25,NA,2204,NA,APCL,Malin estimated 2 small fish sizes,6918,290
1102.2,YR,75,N,6.3,985153000371943,6,11:45:00,MRS,3,3.2,NA,HECR,25,NA,2204,NA,APCL,Malin estimated 2 small fish sizes,6918,290
1102.3,NA,NA,NA,3,NA,6,11:45:00,MRS,3,3.2,NA,HECR,25,NA,2204,NA,APCL,Malin estimated 2 small fish sizes,6918,290
1102.4,NA,NA,NA,3,NA,6,11:45:00,MRS,3,3.2,NA,HECR,25,NA,2204,NA,APCL,Malin estimated 2 small fish sizes,6918,290
1103.1,YP,NA,Y,10.7,985153000376136,53,10:06:00,MRS,4,3.5,NA,HECR,30,NA,2203,NA,APCL,NA,8008,337
1103.2,O,776,N,9.6,986112100170011,53,10:06:00,MRS,4,3.5,NA,HECR,30,NA,2203,NA,APCL,NA,8008,337
1104.1,O,294,N,7.3,985153000399514,31,10:17:00,MRS,3,4.6,NA,STME,30,NA,2311,NA,APCL,"Old tag is unreadable, Cecil is familiar with this anem and says there are usually 2 large fish here that are absent today.",7327,315
1105.1,O,159,N,8.6,985153000399528,13,13:40:00,MRS,3,1.8,NA,HECR,30,1278,2253,NA,APCL,NA,7086,297
1105.2,NA,NA,NA,2,NA,13,13:40:00,MRS,3,1.8,NA,HECR,30,1278,2253,NA,APCL,NA,7086,297
1106.1,O,NA,Y,8.6,985153000399528,39,12:51:00,MRS,3,1.7,NA,HECR,20,NA,2253,NA,APCL,NA,7571,323
1107.1,O,516,Y,7.9,985153000399571,43,13:29:00,MRS,3,1.8,NA,HECR,25,1098,2463,NA,APCL,NA,7717,327
1108.1,YP,94,N,10.6,985153000399653,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APCL,NA,6951,291
1108.1,YP,94,N,10.6,985153000399653,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APCL,NA,9397,291
1108.2,NA,NA,NA,10,NA,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APCL,NA,6951,291
1108.2,NA,NA,NA,10,NA,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APCL,NA,9397,291
1108.3,NA,NA,NA,3,NA,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APCL,NA,6951,291
1108.3,NA,NA,NA,3,NA,7,15:42:00,MRS,3,5.7,NA,ENQD,40,465,2214,NA,APCL,NA,9397,291
1110.1,W,212,N,5.2,985153000399810,19,14:30:00,MLP,3,NA,12,MADO,15,NA,2279,NA,APCL,"Anemone retracted, Michelle saw it, it was pink",7159,303
1111.1,YP,276,N,6.6,985153000400051,26,15:00:00,MRS,3,4.1,NA,HECR,20,NA,2301,NA,APCL,NA,7305,310
1111.2,YR,NA,NA,3,NA,26,15:00:00,MRS,3,4.1,NA,HECR,20,NA,2301,NA,APCL,NA,7305,310
1112.1,O,134,N,8.4,985153000400062,11,14:16:00,MRS,3,3.6,NA,HECR,30,359,2238,NA,APCL,NA,7040,295
1112.2,W,135,N,8.1,985153000352985,11,14:16:00,MRS,3,3.6,NA,HECR,30,359,2238,NA,APCL,NA,7040,295
1112.3,O,NA,Y,11,985153000402189,11,14:16:00,MRS,3,3.6,NA,HECR,30,359,2238,NA,APCL,NA,7040,295
1113.1,YR,222,N,5.8,985153000400302,20,09:29:00,MRS,3,2.6,NA,HECR,30,NA,2284,NA,APCL,NA,7181,304
1113.1,YR,222,N,5.8,985153000400302,20,09:29:00,MRS,3,2.6,NA,HECR,30,NA,2284,NA,APCL,NA,7174,304
1114.1,YR,NA,Y,6,985153000400302,55,09:00:00,MRS,4,2.3,NA,HECR,30,NA,2284,NA,APCL,NA,8035,339
1117.1,O,127,N,9.3,985153000400487,10,11:43:00,MRS,3,3.9,NA,HECR,25,415,2235,NA,APCL,NA,7025,294
1117.2,YP,128,N,9.6,985153000401582,10,11:43:00,MRS,3,3.9,NA,HECR,25,415,2235,NA,APCL,NA,7025,294
1117.3,YR,NA,NA,5,NA,10,11:43:00,MRS,3,3.9,NA,HECR,25,415,2235,NA,APCL,NA,7025,294
1118.1,O,30,N,7.6,985153000400546,3,15:46:00,MRS,3,2.1,NA,HECR,20,1001,2190,NA,APCL,NA,6850,287
1119.1,YP,347,N,8.9,985153000400569,35,15:32:00,MRS,3,2.3,NA,HECR,25,NA,2131,NA,APCL,NA,7396,319
1119.2,O,348,N,6.3,985153000403433,35,15:32:00,MRS,3,2.3,NA,HECR,25,NA,2131,NA,APCL,NA,7396,319
1119.3,YR,349,N,4.9,NA,35,15:32:00,MRS,3,2.3,NA,HECR,25,NA,2131,NA,APCL,NA,7396,319
1121.1,O,264,N,9.6,985153000400657,25,11:16:00,MRS,3,4,NA,HECR,30,688,2295,NA,APCL,NA,7296,309
1121.1,O,264,N,9.6,985153000400657,25,11:16:00,MRS,3,4,NA,HECR,30,688,2295,NA,APCL,NA,9867,309
1121.2,YR,265,N,6,985153000403323,25,11:16:00,MRS,3,4,NA,HECR,30,688,2295,NA,APCL,NA,7296,309
1121.2,YR,265,N,6,985153000403323,25,11:16:00,MRS,3,4,NA,HECR,30,688,2295,NA,APCL,NA,9867,309
1121.3,YP,NA,NA,9,NA,25,11:16:00,MRS,3,4,NA,HECR,30,688,2295,NA,APCL,NA,7296,309
1121.3,YP,NA,NA,9,NA,25,11:16:00,MRS,3,4,NA,HECR,30,688,2295,NA,APCL,NA,9867,309
1122.1,YR,137,N,7.6,985153000400715,11,14:43:00,MRS,3,3.3,NA,HECR,30,NA,2239,NA,APCL,NA,7044,295
1122.2,YR,NA,NA,2,NA,11,14:43:00,MRS,3,3.3,NA,HECR,30,NA,2239,NA,APCL,NA,7044,295
1123.1,YP,224,N,9,985153000400774,20,09:48:00,MRS,3,3,NA,HECR,30,NA,2287,NA,APCL,NA,7190,304
1123.2,YP,225,N,6.8,985153000406394,20,09:48:00,MRS,3,3,NA,HECR,30,NA,2287,NA,APCL,NA,7190,304
1126.1,YP,144,N,5.8,985153000400925,12,10:27:00,MRS,3,2,NA,HECR,10,NA,2244,NA,APCL,NA,7056,296
1127.1,YR,216,N,5.6,985153000400963,20,09:02:00,MRS,3,2.8,NA,HECR,30,NA,2282,NA,APCL,Tag 400963 did not go in well; 8.5cm fish has a very thin edge of orange,7170,304
1127.2,YP,217,N,6.8,985153000401563,20,09:02:00,MRS,3,2.8,NA,HECR,30,NA,2282,NA,APCL,Tag 400963 did not go in well; 8.5cm fish has a very thin edge of orange,7170,304
1127.3,O,218,N,8.5,985153000405134,20,09:02:00,MRS,3,2.8,NA,HECR,30,NA,2282,NA,APCL,Tag 400963 did not go in well; 8.5cm fish has a very thin edge of orange,7170,304
1127.4,YR,NA,NA,5,NA,20,09:02:00,MRS,3,2.8,NA,HECR,30,NA,2282,NA,APCL,Tag 400963 did not go in well; 8.5cm fish has a very thin edge of orange,7170,304
1128.1,O,524,N,9.2,985153000400979,43,14:26:00,MRS,3,2.5,NA,HECR,30,NA,2060,NA,APCL,NA,7726,327
1128.2,YR,525,N,4.9,NA,43,14:26:00,MRS,3,2.5,NA,HECR,30,NA,2060,NA,APCL,NA,7726,327
1128.3,NA,NA,NA,9,NA,43,14:26:00,MRS,3,2.5,NA,HECR,30,NA,2060,NA,APCL,NA,7726,327
1129.1,O,118,N,7.3,985153000400989,10,10:43:00,MRS,3,3.3,NA,HECR,25,NA,2230,NA,APCL,"Pit scanner says 410949 was misread by Michelle and is actually 400989, next scan is 407421",7008,294
1129.2,YR,119,N,6.8,985153000407421,10,10:43:00,MRS,3,3.3,NA,HECR,25,NA,2230,NA,APCL,"Pit scanner says 410949 was misread by Michelle and is actually 400989, next scan is 407421",7008,294
1129.3,NA,NA,NA,3,NA,10,10:43:00,MRS,3,3.3,NA,HECR,25,NA,2230,NA,APCL,"Pit scanner says 410949 was misread by Michelle and is actually 400989, next scan is 407421",7008,294
1130.1,O,219,N,9,985153000401024,20,09:05:30,MRS,3,2.5,NA,HECR,30,1080,2284,NA,APCL,NA,7181,304
1130.1,O,219,N,9,985153000401024,20,09:05:30,MRS,3,2.5,NA,HECR,30,1080,2284,NA,APCL,NA,7174,304
1130.2,YP,220,N,9.3,985153000406441,20,09:05:30,MRS,3,2.5,NA,HECR,30,1080,2284,NA,APCL,NA,7181,304
1130.2,YP,220,N,9.3,985153000406441,20,09:05:30,MRS,3,2.5,NA,HECR,30,1080,2284,NA,APCL,NA,7174,304
1131.1,O,NA,Y,NA,985153000401024,55,09:10:00,MRS,4,2.2,NA,HECR,30,1080,2575,NA,APCL,NA,8036,339
1131.2,YR,NA,Y,9,985153000406441,55,09:10:00,MRS,4,2.2,NA,HECR,30,1080,2575,NA,APCL,NA,8036,339
1132.1,YP,446,N,7.2,985153000401033,40.1,10:12:00,MRS,3,4.5,NA,HECR,30,1114,2432,NA,APCL,NA,7660,324
1133.1,O,317,N,7.8,985153000401058,34,11:21:00,MRS,3,1.9,NA,HECR,30,NA,2401,NA,APCL,NA,7358,318
1133.2,YP,318,N,7,985153000401018,34,11:21:00,MRS,3,1.9,NA,HECR,30,NA,2401,NA,APCL,NA,7358,318
1133.3,YR,319,N,5.2,985153000402002,34,11:21:00,MRS,3,1.9,NA,HECR,30,NA,2401,NA,APCL,NA,7358,318
1133.4,O,320,N,7.2,985153000406941,34,11:21:00,MRS,3,1.9,NA,HECR,30,NA,2401,NA,APCL,NA,7358,318
1133.5,O,321,N,7.5,985153000404102,34,11:21:00,MRS,3,1.9,NA,HECR,30,NA,2401,NA,APCL,NA,7358,318
1133.6,YR,322,N,5.9,985153000407650,34,11:21:00,MRS,3,1.9,NA,HECR,30,NA,2401,NA,APCL,NA,7358,318
1133.7,NA,NA,N,NA,985153000407650,34,11:21:00,MRS,3,1.9,NA,HECR,30,NA,2401,NA,APCL,NA,7358,318
1134.1,YP,226,N,8.5,985153000401130,20,09:59:00,MRS,3,2.9,NA,HECR,25,NA,2288,NA,APCL,NA,7191,304
1134.2,O,227,N,7.9,985153000405149,20,09:59:00,MRS,3,2.9,NA,HECR,25,NA,2288,NA,APCL,NA,7191,304
1135.1,O,308,N,7.9,985153000401168,33,13:40:00,MRS,3,3.3,NA,HECR,30,NA,31,NA,APCL,Changed the anem_id from 51 to 31 because anem 51 is at Visca.,7346,317
1135.2,YP,309,N,8.4,985153000401758,33,13:40:00,MRS,3,3.3,NA,HECR,30,NA,31,NA,APCL,Changed the anem_id from 51 to 31 because anem 51 is at Visca.,7346,317
1137.1,YP,277,N,7.7,985153000401215,26,15:22:00,MRS,3,3,NA,HECR,20,NA,2302,NA,APCL,NA,7306,310
1137.2,O,NA,NA,7,NA,26,15:22:00,MRS,3,3,NA,HECR,20,NA,2302,NA,APCL,NA,7306,310
1138.1,O,334,N,6.7,985153000401554,34,11:55:00,MRS,3,2.2,NA,HECR,30,1091,2406,NA,APCL,NA,7384,318
1138.2,YR,335,N,3.7,NA,34,11:55:00,MRS,3,2.2,NA,HECR,30,1091,2406,NA,APCL,NA,7384,318
1140.1,O,254,N,9.8,985153000401598,21,14:03:00,MRS,3,2.9,NA,HECR,25,NA,2029,NA,APCL,NA,7286,305
1140.2,YP,255,N,7.4,985153000403237,21,14:03:00,MRS,3,2.9,NA,HECR,25,NA,2029,NA,APCL,NA,7286,305
1140.3,YR,256,N,6.9,985153000403636,21,14:03:00,MRS,3,2.9,NA,HECR,25,NA,2029,NA,APCL,NA,7286,305
1141.1,YP,25,N,8.5,985153000401620,3,15:35:00,MRS,3,2.6,NA,STME,20,NA,2187,NA,APCL,NA,6846,287
1141.2,O,26,N,9.5,985153000402889,3,15:35:00,MRS,3,2.6,NA,STME,20,NA,2187,NA,APCL,NA,6846,287
1141.3,NA,NA,NA,1,NA,3,15:35:00,MRS,3,2.6,NA,STME,20,NA,2187,NA,APCL,NA,6846,287
1142.1,YP,16,N,6.8,985153000401628,3,14:15:00,MRS,3,2.3,NA,HECR,30,NA,2183,NA,APCL,NA,6831,287
1142.2,O,17,N,9.1,985153000404860,3,14:15:00,MRS,3,2.3,NA,HECR,30,NA,2183,NA,APCL,NA,6831,287
1142.3,YR,18,N,6.5,985153000401362,3,14:15:00,MRS,3,2.3,NA,HECR,30,NA,2183,NA,APCL,NA,6831,287
1142.4,NA,NA,NA,5,NA,3,14:15:00,MRS,3,2.3,NA,HECR,30,NA,2183,NA,APCL,NA,6831,287
1143.1,O,NA,Y,7.2,985153000401628,50,15:06:00,MRS,4,2.1,NA,HECR,30,NA,2553,NA,APCL,NA,7986,334
1143.2,YP,743,N,6.4,985153000354454,50,15:06:00,MRS,4,2.1,NA,HECR,30,NA,2553,NA,APCL,NA,7986,334
1143.3,O,744,N,8.2,985153000355034,50,15:06:00,MRS,4,2.1,NA,HECR,30,NA,2553,NA,APCL,NA,7986,334
1144.1,YP,244,N,9.6,985153000401703,21,12:59:00,MRS,3,3,NA,HECR,30,NA,2038,NA,APCL,NA,7259,305
1144.2,O,245,N,7.1,985153000400570,21,12:59:00,MRS,3,3,NA,HECR,30,NA,2038,NA,APCL,NA,7259,305
1145.1,O,303,N,8.6,985153000401709,32,10:17:00,MRS,3,1.6,NA,HECR,20,NA,2317,NA,APCL,NA,7334,316
1145.2,YR,304,N,5.8,985153000404885,32,10:17:00,MRS,3,1.6,NA,HECR,20,NA,2317,NA,APCL,NA,7334,316
1145.3,YP,NA,NA,7,NA,32,10:17:00,MRS,3,1.6,NA,HECR,20,NA,2317,NA,APCL,NA,7334,316
1146.1,O,NA,Y,9,985153000401709,57,07:48:00,MRS,4,1.8,NA,HECR,30,NA,2317,NA,APCL,NA,8092,341
1147.1,O,179,N,7,985153000401769,15,11:42:00,MRS,3,1.3,NA,HECR,20,NA,2264,NA,APCL,NA,7121,299
1147.2,W,180,N,3.8,NA,15,11:42:00,MRS,3,1.3,NA,HECR,20,NA,2264,NA,APCL,NA,7121,299
1148.1,O,85,N,8.3,985153000401772,6,13:10:00,MRS,3,3.5,NA,HECR,30,NA,729,NA,APCL,NA,6928,290
1148.2,YP,NA,NA,9,NA,6,13:10:00,MRS,3,3.5,NA,HECR,30,NA,729,NA,APCL,NA,6928,290
1149.1,YR,458,N,5.3,985153000401797,40.2,11:39:00,MRS,3,1.4,NA,HECR,20,NA,2438,NA,APCL,NA,7675,588
1150.1,YR,208,N,5.9,985153000401829,19,13:57:00,MLP,3,NA,7,HECR,25,NA,227,NA,APCL,NA,9660,303
1150.2,YR,209,N,4.9,NA,19,13:57:00,MLP,3,NA,7,HECR,25,NA,227,NA,APCL,NA,9660,303
1150.3,YR,NA,NA,2.9,NA,19,13:57:00,MLP,3,NA,7,HECR,25,NA,227,NA,APCL,NA,9660,303
1150.4,NA,NA,NA,3,NA,19,13:57:00,MLP,3,NA,7,HECR,25,NA,227,NA,APCL,NA,9660,303
1150.5,NA,NA,NA,3,NA,19,13:57:00,MLP,3,NA,7,HECR,25,NA,227,NA,APCL,NA,9660,303
1151.1,YR,172,N,6.1,985153000401844,15,10:42:00,MRS,3,2.5,NA,MADO,20,NA,2261,NA,APCL,NA,7113,299
1151.2,O,173,N,7.1,985153000407050,15,10:42:00,MRS,3,2.5,NA,MADO,20,NA,2261,NA,APCL,NA,7113,299
1151.3,YR,174,N,4.7,NA,15,10:42:00,MRS,3,2.5,NA,MADO,20,NA,2261,NA,APCL,NA,7113,299
1152.1,O,597,N,8.2,985153000402044,46,13:40:00,MRS,3,1.4,NA,HECR,20,NA,2067,NA,APCL,NA,7807,330
1153.1,O,447,N,7.8,985153000402078,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,7662,588
1153.1,O,447,N,7.8,985153000402078,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,9872,588
