Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
APCL_13580L0675,1012,APCL_14158L0909_APCL14_156,1012,1012,6,-8.46610021937971E+0001,-8.46610021937971E+0001,*,APCL_14169L0716_APCL14_167,1007,1007,13,-9.22625784682264E+0001, 0.00000000000000E+0000,,1012,26,-2.24309337946052E+0002, 0.00000000000000E+0000,,
APCL_13581L0876,1012,APCL_14158L0909_APCL14_156,1012,1012,2,-4.55451162060535E+0001,-4.55451162060535E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,14,-1.13027418478905E+0002,-1.13027418478905E+0002,*,1012,22,-2.12006461837624E+0002,-2.12006461837624E+0002,-,
APCL_13581L0876,1012,APCL_14158L0909_APCL14_156,1012,1012,2,-4.55451162060535E+0001,-4.55451162060535E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,14,-1.20978344951520E+0002, 0.00000000000000E+0000,,1012,23,-2.17809016782571E+0002, 0.00000000000000E+0000,,
APCL_13583L0676,1012,APCL_14158L0909_APCL14_156,1012,1012,7,-7.83173890617511E+0001,-7.83173890617511E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,8,-8.06402524867708E+0001,-8.06402524867708E+0001,*,1012,21,-2.11605365442841E+0002,-2.11605365442841E+0002,-,
APCL_13583L0676,1012,APCL_14157L0715_APCL14_155,1012,1012,12,-9.99841701826308E+0001, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,1012,8,-8.06402524867708E+0001,-8.06402524867708E+0001,*,1012,27,-2.30383365708373E+0002, 0.00000000000000E+0000,,
APCL_13586L1272,1012,APCL_14157L0715_APCL14_155,1012,1012,8,-8.24047176304904E+0001,-8.24047176304904E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,4,-6.20532647938007E+0001,-6.20532647938007E+0001,*,1012,19,-1.96575958211038E+0002,-1.96575958211038E+0002,-,
APCL_13586L1272,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-6.20532647938007E+0001,-6.20532647938007E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,12,-1.11487015561517E+0002, 0.00000000000000E+0000,,1012,21,-2.11341130137062E+0002, 0.00000000000000E+0000,,
APCL_13588L0878,1012,APCL_14158L0909_APCL14_156,1012,1012,7,-6.75776251125786E+0001,-6.75776251125786E+0001,*,APCL_14185L0914_APCL14_183,1012,1012,7,-5.77375613343522E+0001,-5.77375613343522E+0001,*,1012,24,-1.95607892140190E+0002,-1.95607892140190E+0002,-,
APCL_13588L0878,1012,APCL_14158L0909_APCL14_156,1012,1012,7,-6.75776251125786E+0001,-6.75776251125786E+0001,*,APCL_14210L0916_APCL14_208,1012,1012,16,-1.01723973639995E+0002, 0.00000000000000E+0000,,1012,25,-2.01096872237609E+0002, 0.00000000000000E+0000,,
APCL_13589L0879,1012,APCL_14157L0715_APCL14_155,1012,1012,10,-1.09669090515915E+0002, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,1,-3.58178578121276E+0001,-3.58178578121276E+0001,*,1012,19,-1.95319061060194E+0002,-1.95319061060194E+0002,-,
APCL_13589L0879,1012,APCL_14158L0909_APCL14_156,1012,1012,1,-3.58178578121276E+0001,-3.58178578121276E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,11,-9.27977367286893E+0001,-9.27977367286893E+0001,*,1012,21,-1.95924524830070E+0002, 0.00000000000000E+0000,,
APCL_13590L0679,1012,APCL_14157L0715_APCL14_155,1012,1012,11,-9.73786629931673E+0001,-9.73786629931673E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,4,-6.94306871954433E+0001,-6.94306871954433E+0001,*,1012,24,-2.35142246919248E+0002,-2.35142246919248E+0002,-,
APCL_13590L0679,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-6.94306871954433E+0001,-6.94306871954433E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,13,-1.09428085665968E+0002, 0.00000000000000E+0000,,1012,26,-2.50776590893955E+0002, 0.00000000000000E+0000,,
APCL_13591L0680,1012,APCL_14168L0912_APCL14_166,1012,1012,5,-5.35923097822632E+0001,-5.35923097822632E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,10,-8.63950220615688E+0001, 0.00000000000000E+0000,,1012,19,-1.74285416091520E+0002,-1.74285416091520E+0002,-,
APCL_13591L0680,1012,APCL_14163L1292_APCL14_161,1012,1012,8,-7.81338992008615E+0001, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,1012,5,-5.35923097822632E+0001,-5.35923097822632E+0001,*,1012,20,-1.79388035252962E+0002, 0.00000000000000E+0000,,
APCL_13592L1181,992,APCL_14157L0715_APCL14_155,1012,992,7,-7.83082490129068E+0001,-7.83082490129068E+0001,*,APCL_14163L1292_APCL14_161,1012,992,11,-1.05752104097014E+0002, 0.00000000000000E+0000,,992,23,-2.17609880554778E+0002,-2.17609880554778E+0002,-,
APCL_13592L1181,992,APCL_14157L0715_APCL14_155,1012,992,7,-7.83082490129068E+0001,-7.83082490129068E+0001,*,APCL_14198L0718_APCL14_196,1010,990,8,-9.60967500437149E+0001, 0.00000000000000E+0000,,992,23,-2.21200721301318E+0002, 0.00000000000000E+0000,,
APCL_13593L1318,1009,APCL_14197L1276_APCL14_195,1012,1009,4, 1.01405833693565E+0001, 1.01405833693565E+0001,*,APCL_14325L0605_APCL14_323,994,991,17, 9.17626953244698E+0001, 9.17626953244698E+0001,*,1009,38,-1.05157526657353E+0001,-1.05157526657353E+0001,*,
APCL_13593L1318,1009,APCL_14157L0715_APCL14_155,1012,1009,9,-8.53506929959515E+0001, 0.00000000000000E+0000,,APCL_14325L0605_APCL14_323,994,991,17, 9.17626953244698E+0001, 9.17626953244698E+0001,*,1009,37,-4.62702143299999E+0001, 0.00000000000000E+0000,,
APCL_13594L0681,1012,APCL_14158L0909_APCL14_156,1012,1012,5,-5.52044269067561E+0001,-5.52044269067561E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,4,-4.08388218449003E+0001,-4.08388218449003E+0001,*,1012,18,-1.62940558023851E+0002,-1.62940558023851E+0002,-,
APCL_13594L0681,1012,APCL_14163L1292_APCL14_161,1012,1012,4,-4.08388218449003E+0001,-4.08388218449003E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,5,-5.68342308211611E+0001, 0.00000000000000E+0000,,1012,21,-1.67398491594888E+0002, 0.00000000000000E+0000,,
APCL_13596L1222,1012,APCL_13161L1108,1009,1009,3, 1.60125828555580E+0002, 1.60125828555580E+0002,*,APCL_14158L0909_APCL14_156,1012,1012,6,-5.86231824247613E+0001, 0.00000000000000E+0000,,1012,21, 3.01309223461520E+0001, 3.01309223461520E+0001,*,
APCL_13596L1222,1012,APCL_13161L1108,1009,1009,3, 1.60125828555580E+0002, 1.60125828555580E+0002,*,APCL_14197L1276_APCL14_195,1012,1012,6,-4.44154133354677E+0001,-4.44154133354677E+0001,*,1012,32,-5.76564972806469E+0000, 0.00000000000000E+0000,,
APCL_13597L1319,996,APCL_14158L0909_APCL14_156,1012,996,6,-7.44734688152242E+0001,-7.44734688152242E+0001,*,APCL_14169L0716_APCL14_167,1007,991,14,-1.26928588039428E+0002, 0.00000000000000E+0000,,996,24,-2.20095116793595E+0002,-2.20095116793595E+0002,-,
APCL_13597L1319,996,APCL_14158L0909_APCL14_156,1012,996,6,-7.44734688152242E+0001,-7.44734688152242E+0001,*,APCL_14198L0718_APCL14_196,1010,994,13,-1.13584017692328E+0002, 0.00000000000000E+0000,,996,22,-2.20359238859625E+0002, 0.00000000000000E+0000,,
APCL_13598L1223,1012,APCL_14158L0909_APCL14_156,1012,1012,13,-1.06775235421084E+0002, 0.00000000000000E+0000,,APCL_14197L1276_APCL14_195,1012,1012,13,-8.68069008164394E+0001,-8.68069008164394E+0001,*,1012,31,-2.33192916404315E+0002,-2.33192916404315E+0002,-,
APCL_13598L1223,1012,APCL_14158L0909_APCL14_156,1012,1012,13,-1.06775235421084E+0002, 0.00000000000000E+0000,,APCL_14204L0994_APCL14_202,1012,1012,14,-9.63792729456742E+0001,-9.63792729456742E+0001,*,1012,31,-2.41254709871609E+0002, 0.00000000000000E+0000,,
APCL_13599L1224,1012,APCL_14158L0909_APCL14_156,1012,1012,3,-5.13925032957969E+0001,-5.13925032957969E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,10,-9.27572466459345E+0001, 0.00000000000000E+0000,,1012,23,-2.14012679917919E+0002,-2.14012679917919E+0002,-,
APCL_13599L1224,1012,APCL_14158L0909_APCL14_156,1012,1012,3,-5.13925032957969E+0001,-5.13925032957969E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,13,-1.10027425554570E+0002, 0.00000000000000E+0000,,1012,24,-2.21216632783578E+0002, 0.00000000000000E+0000,,
APCL_13600L0682,1011,APCL_14156L0908_APCL14_154,1012,1011,5,-5.35670695495618E+0001,-5.35670695495618E+0001,*,APCL_14197L1276_APCL14_195,1012,1011,9,-5.53057649106909E+0001,-5.53057649106909E+0001,*,1011,29,-1.77046658649389E+0002,-1.77046658649389E+0002,-,
APCL_13600L0682,1011,APCL_14158L0909_APCL14_156,1012,1011,6,-5.94924626221510E+0001, 0.00000000000000E+0000,,APCL_14197L1276_APCL14_195,1012,1011,9,-5.53057649106909E+0001,-5.53057649106909E+0001,*,1011,24,-1.79585567773203E+0002, 0.00000000000000E+0000,,
APCL_13602L1225,1012,APCL_14158L0909_APCL14_156,1012,1012,11,-8.05080098773444E+0001,-8.05080098773444E+0001,*,APCL_14197L1276_APCL14_195,1012,1012,15,-8.78198048514766E+0001, 0.00000000000000E+0000,,1012,27,-2.02553189903223E+0002,-2.02553189903223E+0002,-,
APCL_13602L1225,1012,APCL_14156L0908_APCL14_154,1012,1012,9,-9.07140150880526E+0001, 0.00000000000000E+0000,,APCL_14197L1276_APCL14_195,1012,1012,15,-8.78198048514766E+0001, 0.00000000000000E+0000,,1012,33,-2.14493516191587E+0002, 0.00000000000000E+0000,,
APCL_13603L0882,1012,APCL_14158L0909_APCL14_156,1012,1012,6,-7.35694706424171E+0001,-7.35694706424171E+0001,*,APCL_14210L0916_APCL14_208,1012,1012,11,-9.13055197735235E+0001, 0.00000000000000E+0000,,1012,20,-1.97030427195019E+0002,-1.97030427195019E+0002,-,
APCL_13603L0882,1012,APCL_14168L0912_APCL14_166,1012,1012,5,-6.53886967573057E+0001,-6.53886967573057E+0001,*,APCL_14197L1276_APCL14_195,1012,1012,13,-9.82862719139629E+0001, 0.00000000000000E+0000,,1012,25,-2.10692925178732E+0002, 0.00000000000000E+0000,,
APCL_13604L0684,1008,APCL_14158L0909_APCL14_156,1012,1008,10,-1.07197220716568E+0002, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,1008,8,-8.00881916935880E+0001,-8.00881916935880E+0001,*,1008,21,-2.21969803999589E+0002,-2.21969803999589E+0002,-,
APCL_13604L0684,1008,APCL_14157L0715_APCL14_155,1012,1008,10,-8.80457417641540E+0001, 0.00000000000000E+0000,,APCL_14163L1292_APCL14_161,1012,1008,10,-9.20852799759908E+0001, 0.00000000000000E+0000,,1008,27,-2.23976259550739E+0002, 0.00000000000000E+0000,,
APCL_13605L0685,1012,APCL_14158L0909_APCL14_156,1012,1012,6,-9.19862457040119E+0001,-9.19862457040119E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,7,-6.59376154226756E+0001,-6.59376154226756E+0001,*,1012,19,-2.02653592052082E+0002,-2.02653592052082E+0002,-,
APCL_13605L0685,1012,APCL_14163L1292_APCL14_161,1012,1012,7,-6.59376154226756E+0001,-6.59376154226756E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,11,-1.14850519866740E+0002, 0.00000000000000E+0000,,1012,24,-2.15282282368093E+0002, 0.00000000000000E+0000,,
APCL_13606L0768,984,APCL_13559L1219,1012,984,23, 1.66867498888732E+0001, 1.66867498888732E+0001,*,APCL_14158L0909_APCL14_156,1012,984,7,-5.90273265702096E+0001,-5.90273265702096E+0001,*,984,37,-9.98672776256296E+0001,-9.98672776256296E+0001,*,
APCL_13606L0768,984,APCL_13559L1219,1012,984,23, 1.66867498888732E+0001, 1.66867498888732E+0001,*,APCL_14198L0718_APCL14_196,1010,984,9,-7.47028755148324E+0001, 0.00000000000000E+0000,,984,45,-1.29543511979581E+0002, 0.00000000000000E+0000,,
APCL_13607L1320,620,APCL_14157L0715_APCL14_155,1012,620,6,-3.32938612993125E+0001,-3.32938612993125E+0001,*,APCL_14204L0994_APCL14_202,1012,620,9,-6.65123581886884E+0001,-6.65123581886884E+0001,*,620,16,-1.13268887665709E+0002,-1.13268887665709E+0002,*,
APCL_13607L1320,620,APCL_14157L0715_APCL14_155,1012,620,6,-3.32938612993125E+0001,-3.32938612993125E+0001,*,APCL_14158L0909_APCL14_156,1012,620,8,-7.18615532789231E+0001, 0.00000000000000E+0000,,620,18,-1.43311708024598E+0002, 0.00000000000000E+0000,,
APCL_13610L1278,1011,APCL_14157L0715_APCL14_155,1012,1011,5,-5.29976757531136E+0001,-5.29976757531136E+0001,*,APCL_14169L0716_APCL14_167,1007,1006,12,-9.39900450464133E+0001,-9.39900450464133E+0001,*,1011,23,-1.85519748119368E+0002,-1.85519748119368E+0002,-,
APCL_13610L1278,1011,APCL_14157L0715_APCL14_155,1012,1011,5,-5.29976757531136E+0001,-5.29976757531136E+0001,*,APCL_14158L0909_APCL14_156,1012,1011,10,-1.13600866028046E+0002, 0.00000000000000E+0000,,1011,16,-1.91619300063601E+0002, 0.00000000000000E+0000,,
APCL_13611L1006,890,APCL_14158L0909_APCL14_156,1012,890,6,-6.08193424781081E+0001,-6.08193424781081E+0001,*,APCL_14168L0912_APCL14_166,1012,890,9,-7.74503371254068E+0001, 0.00000000000000E+0000,,890,18,-1.70775233437842E+0002,-1.70775233437842E+0002,-,
APCL_13611L1006,890,APCL_14157L0715_APCL14_155,1012,890,7,-8.30847593125504E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,890,6,-6.08193424781081E+0001,-6.08193424781081E+0001,*,890,21,-1.92095296768150E+0002, 0.00000000000000E+0000,,
APCL_13612L0883,1012,APCL_14158L0909_APCL14_156,1012,1012,6,-9.41695145346931E+0001,-9.41695145346931E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,11,-1.07148504085323E+0002, 0.00000000000000E+0000,,1012,23,-2.49492947796041E+0002,-2.49492947796041E+0002,-,
APCL_13612L0883,1012,APCL_14158L0909_APCL14_156,1012,1012,6,-9.41695145346931E+0001,-9.41695145346931E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,8,-9.77936148073299E+0001,-9.77936148073299E+0001,*,1012,23,-2.57892414597252E+0002, 0.00000000000000E+0000,,
APCL_13613L0975,1012,APCL_14158L0909_APCL14_156,1012,1012,6,-6.35460631471985E+0001,-6.35460631471985E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,16,-1.18053693229574E+0002, 0.00000000000000E+0000,,1012,25,-2.07994756471466E+0002,-2.07994756471466E+0002,-,
APCL_13613L0975,1012,APCL_14158L0909_APCL14_156,1012,1012,6,-6.35460631471985E+0001,-6.35460631471985E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,15,-1.03230216852785E+0002, 0.00000000000000E+0000,,1012,27,-2.18962932852031E+0002, 0.00000000000000E+0000,,
APCL_13614L0686,1011,APCL_14156L0908_APCL14_154,1012,1011,8,-5.49524229755693E+0001,-5.49524229755693E+0001,*,APCL_14198L0718_APCL14_196,1010,1009,10,-8.29106137112988E+0001, 0.00000000000000E+0000,,1011,28,-1.95464785626516E+0002,-1.95464785626516E+0002,-,
APCL_13614L0686,1011,APCL_14156L0908_APCL14_154,1012,1011,8,-5.49524229755693E+0001,-5.49524229755693E+0001,*,APCL_14168L0912_APCL14_166,1012,1011,11,-9.34106995996297E+0001, 0.00000000000000E+0000,,1011,28,-2.01456779976086E+0002, 0.00000000000000E+0000,,
APCL_13616L0885,1012,APCL_14156L0908_APCL14_154,1012,1012,8,-6.42974059278852E+0001,-6.42974059278852E+0001,*,APCL_14158L0909_APCL14_156,1012,1012,4,-6.36869725137917E+0001,-6.36869725137917E+0001,*,1012,19,-1.83571598084354E+0002,-1.83571598084354E+0002,-,
APCL_13616L0885,1012,APCL_14157L0715_APCL14_155,1012,1012,9,-9.27780859350425E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,4,-6.36869725137917E+0001,-6.36869725137917E+0001,*,1012,17,-1.98989785598824E+0002, 0.00000000000000E+0000,,
APCL_13618L0886,1012,APCL_13626L0691,1011,1011,0, 1.03580065511862E+0002, 1.03580065511862E+0002,*,APCL_14204L0994_APCL14_202,1012,1012,5,-5.74683623864169E+0000, 0.00000000000000E+0000,,1012,22, 2.53718785486429E+0001, 2.53718785486429E+0001,*,
APCL_13618L0886,1012,APCL_13626L0691,1011,1011,0, 1.03580065511862E+0002, 1.03580065511862E+0002,*,APCL_14158L0909_APCL14_156,1012,1012,1, 4.71850299170581E+0000, 0.00000000000000E+0000,,1012,20, 9.11196096595666E+0000, 0.00000000000000E+0000,,
APCL_13619L0688,1012,APCL_14158L0909_APCL14_156,1012,1012,5,-5.57051951464578E+0001,-5.57051951464578E+0001,*,APCL_14204L0994_APCL14_202,1012,1012,10,-6.80728282294906E+0001, 0.00000000000000E+0000,,1012,20,-1.70349658925888E+0002,-1.70349658925888E+0002,-,
APCL_13619L0688,1012,APCL_14158L0909_APCL14_156,1012,1012,5,-5.57051951464578E+0001,-5.57051951464578E+0001,*,APCL_14163L1292_APCL14_161,1012,1012,8,-6.65639281563638E+0001, 0.00000000000000E+0000,,1012,20,-1.75100314312214E+0002, 0.00000000000000E+0000,,
APCL_13620L0748,999,APCL_14158L0909_APCL14_156,1012,999,5,-5.26061171599656E+0001,-5.26061171599656E+0001,*,APCL_14210L0916_APCL14_208,1012,999,10,-8.32634975990115E+0001, 0.00000000000000E+0000,,999,17,-1.61351299669076E+0002,-1.61351299669076E+0002,-,
APCL_13620L0748,999,APCL_14158L0909_APCL14_156,1012,999,5,-5.26061171599656E+0001,-5.26061171599656E+0001,*,APCL_14197L1276_APCL14_195,1012,999,14,-1.10588006569003E+0002, 0.00000000000000E+0000,,999,19,-1.78664115070796E+0002, 0.00000000000000E+0000,,
APCL_13621L0689,998,APCL_14157L0715_APCL14_155,1012,998,7,-5.49675927757348E+0001, 0.00000000000000E+0000,,APCL_14168L0912_APCL14_166,1012,998,6,-5.80390994924892E+0001, 0.00000000000000E+0000,,998,22,-1.78561244818501E+0002,-1.78561244818501E+0002,-,
APCL_13621L0689,998,APCL_14156L0908_APCL14_154,1012,998,8,-5.12004274787527E+0001,-5.12004274787527E+0001,*,APCL_14158L0909_APCL14_156,1012,998,4,-5.27194015337009E+0001,-5.27194015337009E+0001,*,998,23,-1.79739089364007E+0002, 0.00000000000000E+0000,,
APCL_13622L0690,1012,APCL_14158L0909_APCL14_156,1012,1012,5,-7.37769381905398E+0001,-7.37769381905398E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,9,-7.57259571306041E+0001, 0.00000000000000E+0000,,1012,21,-2.10939589008669E+0002,-2.10939589008669E+0002,-,
APCL_13622L0690,1012,APCL_14168L0912_APCL14_166,1012,1012,9,-7.57259571306041E+0001, 0.00000000000000E+0000,,APCL_14185L0914_APCL14_183,1012,1012,7,-7.41437763839471E+0001,-7.41437763839471E+0001,*,1012,26,-2.19979628202848E+0002, 0.00000000000000E+0000,,
APCL_13624L0887,1012,APCL_14158L0909_APCL14_156,1012,1012,1,-3.07088810007984E+0001,-3.07088810007984E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,4,-3.83097430504657E+0001,-3.83097430504657E+0001,*,1012,13,-1.33476232871091E+0002,-1.33476232871091E+0002,*,
APCL_13624L0887,1012,APCL_14157L0715_APCL14_155,1012,1012,6,-4.32755998938940E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,1,-3.07088810007984E+0001,-3.07088810007984E+0001,*,1012,18,-1.56989767101250E+0002, 0.00000000000000E+0000,,
APCL_13626L0691,1011,APCL_13618L0886,1012,1011,0, 1.03580065511862E+0002, 1.03580065511862E+0002,*,APCL_14158L0909_APCL14_156,1012,1011,2,-5.99583952155184E+0001,-5.99583952155184E+0001,*,1011,6,-6.67000874674603E+0000,-6.67000874674603E+0000,*,
APCL_13626L0691,1011,APCL_13618L0886,1012,1011,0, 1.03580065511862E+0002, 1.03580065511862E+0002,*,APCL_14156L0908_APCL14_154,1012,1011,11,-6.69814177105054E+0001, 0.00000000000000E+0000,,1011,15,-1.13951062127087E+0001, 0.00000000000000E+0000,,
APCL_13628L0692,1012,APCL_14158L0909_APCL14_156,1012,1012,3,-5.27796230485219E+0001,-5.27796230485219E+0001,*,APCL_14197L1276_APCL14_195,1012,1012,7,-5.67039566156329E+0001,-5.67039566156329E+0001,*,1012,21,-1.85931918897052E+0002,-1.85931918897052E+0002,-,
APCL_13628L0692,1012,APCL_14157L0715_APCL14_155,1012,1012,8,-1.02621547473641E+0002, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1012,3,-5.27796230485219E+0001,-5.27796230485219E+0001,*,1012,18,-1.92838269578469E+0002, 0.00000000000000E+0000,,
APCL_13629L0976,1012,APCL_14163L1292_APCL14_161,1012,1012,9,-7.14941858943904E+0001, 0.00000000000000E+0000,,APCL_14185L0914_APCL14_183,1012,1012,5,-3.35767429993836E+0001,-3.35767429993836E+0001,*,1012,20,-1.42546990833639E+0002,-1.42546990833639E+0002,*,
APCL_13629L0976,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-3.93902965321383E+0001,-3.93902965321383E+0001,*,APCL_14169L0716_APCL14_167,1007,1007,11,-7.41216523302947E+0001, 0.00000000000000E+0000,,1012,22,-1.56796156821614E+0002, 0.00000000000000E+0000,,
APCL_13630L1209,1010,APCL_14157L0715_APCL14_155,1012,1010,6,-5.76441217570980E+0001,-5.76441217570980E+0001,*,APCL_14158L0909_APCL14_156,1012,1010,1,-4.93517342357708E+0001,-4.93517342357708E+0001,*,1010,16,-1.75449384270599E+0002,-1.75449384270599E+0002,-,
APCL_13630L1209,1010,APCL_14156L0908_APCL14_154,1012,1010,8,-5.90305648418778E+0001, 0.00000000000000E+0000,,APCL_14169L0716_APCL14_167,1007,1005,12,-8.50023968440963E+0001, 0.00000000000000E+0000,,1010,29,-1.92564824814860E+0002, 0.00000000000000E+0000,,
APCL_13631L0977,1011,APCL_14158L0909_APCL14_156,1012,1011,2,-5.23889404535283E+0001,-5.23889404535283E+0001,*,APCL_14198L0718_APCL14_196,1010,1009,10,-8.99438588928139E+0001, 0.00000000000000E+0000,,1011,18,-1.89147553826826E+0002,-1.89147553826826E+0002,-,
APCL_13631L0977,1011,APCL_14157L0715_APCL14_155,1012,1011,10,-8.53050971424420E+0001, 0.00000000000000E+0000,,APCL_14158L0909_APCL14_156,1012,1011,2,-5.23889404535283E+0001,-5.23889404535283E+0001,*,1011,19,-1.95824042772692E+0002, 0.00000000000000E+0000,,
APCL_13632L1210,1012,APCL_14163L1292_APCL14_161,1012,1012,8,-6.34822005671632E+0001,-6.34822005671632E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,4,-6.16547552831739E+0001,-6.16547552831739E+0001,*,1012,22,-1.74916821704723E+0002,-1.74916821704723E+0002,-,
APCL_13632L1210,1012,APCL_14163L1292_APCL14_161,1012,1012,8,-6.34822005671632E+0001,-6.34822005671632E+0001,*,APCL_14210L0916_APCL14_208,1012,1012,12,-8.34430498260647E+0001, 0.00000000000000E+0000,,1012,28,-1.94856966285473E+0002, 0.00000000000000E+0000,,
APCL_13633L0693,1011,APCL_13650L1336,1005,1004,14, 1.29130009586866E+0002, 1.29130009586866E+0002,*,APCL_14158L0909_APCL14_156,1012,1011,7,-8.08122005371605E+0001, 0.00000000000000E+0000,,1011,28,-6.29459938210436E+0000,-6.29459938210436E+0000,*,
APCL_13633L0693,1011,APCL_13650L1336,1005,1004,14, 1.29130009586866E+0002, 1.29130009586866E+0002,*,APCL_14159L0781_APCL14_157,1012,1011,15,-1.19096383599438E+0002, 0.00000000000000E+0000,,1011,37,-4.67923807151613E+0001, 0.00000000000000E+0000,,
APCL_13634L0978,1008,APCL_14158L0909_APCL14_156,1012,1008,7,-5.94774131344518E+0001, 0.00000000000000E+0000,,APCL_14204L0994_APCL14_202,1012,1008,11,-6.22213059054982E+0001, 0.00000000000000E+0000,,1008,24,-1.74988904045945E+0002,-1.74988904045945E+0002,-,
APCL_13634L0978,1008,APCL_14158L0909_APCL14_156,1012,1008,7,-5.94774131344518E+0001, 0.00000000000000E+0000,,APCL_14210L0916_APCL14_208,1012,1008,10,-5.62249652957344E+0001,-5.62249652957344E+0001,*,1008,26,-1.82749680584940E+0002, 0.00000000000000E+0000,,
APCL_13635L0943,1012,APCL_14158L0909_APCL14_156,1012,1012,4,-7.04910379900367E+0001,-7.04910379900367E+0001,*,APCL_14451L1240,1012,1012,3, 1.44644250042942E+0002, 1.44644250042942E+0002,*,1012,20,-1.21570281520112E+0000,-1.21570281520112E+0000,*,
APCL_13635L0943,1012,APCL_14157L0715_APCL14_155,1012,1012,10,-1.03836508304689E+0002, 0.00000000000000E+0000,,APCL_14451L1240,1012,1012,3, 1.44644250042942E+0002, 1.44644250042942E+0002,*,1012,28,-3.31430491235782E+0001, 0.00000000000000E+0000,,
APCL_13636L0888,1008,APCL_14157L0715_APCL14_155,1012,1008,13,-9.90019100026729E+0001, 0.00000000000000E+0000,,APCL_14185L0914_APCL14_183,1012,1008,9,-6.48917337068401E+0001,-6.48917337068401E+0001,*,1008,26,-2.04513390334047E+0002,-2.04513390334047E+0002,-,
APCL_13636L0888,1008,APCL_14159L0781_APCL14_157,1012,1008,16,-1.24825189658832E+0002, 0.00000000000000E+0000,,APCL_14185L0914_APCL14_183,1012,1008,9,-6.48917337068401E+0001,-6.48917337068401E+0001,*,1008,27,-2.14205524937409E+0002, 0.00000000000000E+0000,,
APCL_13637L1226,1012,APCL_13484L1311,1012,1012,6, 1.14893842328325E+0002, 1.14893842328325E+0002,*,APCL_14157L0715_APCL14_155,1012,1012,9,-7.06633176800941E+0001, 0.00000000000000E+0000,,1012,32,-4.01193159426817E+0001,-4.01193159426817E+0001,*,
APCL_13637L1226,1012,APCL_13484L1311,1012,1012,6, 1.14893842328325E+0002, 1.14893842328325E+0002,*,APCL_14158L0909_APCL14_156,1012,1012,5,-7.07671979762997E+0001, 0.00000000000000E+0000,,1012,27,-4.08813701167658E+0001, 0.00000000000000E+0000,,
APCL_13638L0889,1012,APCL_14156L0908_APCL14_154,1012,1012,9,-4.52483799454862E+0001,-4.52483799454862E+0001,*,APCL_14168L0912_APCL14_166,1012,1012,7,-6.36466536733907E+0001, 0.00000000000000E+0000,,1012,22,-1.57299072576233E+0002,-1.57299072576233E+0002,-,
APCL_13638L0889,1012,APCL_14156L0908_APCL14_154,1012,1012,9,-4.52483799454862E+0001,-4.52483799454862E+0001,*,APCL_14198L0718_APCL14_196,1010,1010,9,-7.36943796262117E+0001, 0.00000000000000E+0000,,1012,25,-1.70857787355818E+0002, 0.00000000000000E+0000,,
APCL_13639L0979_APCL13_651,0
APCL_13639L1724,1010,APCL_14158L0909_APCL14_156,1012,1010,8,-7.46907148699278E+0001,-7.46907148699278E+0001,*,APCL_14211L0917_APCL14_209,1012,1010,14,-6.63434824257840E+0001,-6.63434824257840E+0001,*,1010,33,-2.01857830807038E+0002,-2.01857830807038E+0002,-,
