Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
L1210,808,L2500,710,709,23,-1.24089109228506E+0002, 0.00000000000000E+0000,,L2878,809,808,4, 9.99730820055947E+0001, 9.99730820055947E+0001,*,808,47,-1.28509267275557E+0002, 0.00000000000000E+0000,,
L0693,809,L0816,809,809,30,-1.68147961237813E+0002, 0.00000000000000E+0000,,L1336,732,732,14, 8.48830362593576E+0001, 8.48830362593576E+0001,*,809,55,-1.45909492945757E+0002,-1.45909492945757E+0002,+,
L0693,809,L0886,809,809,22,-1.23199673873937E+0002,-1.23199673873937E+0002,*,L1336,732,732,14, 8.48830362593576E+0001, 8.48830362593576E+0001,*,809,55,-1.47947162701123E+0002, 0.00000000000000E+0000,,
L0888,808,L0886,809,808,29,-1.68536524389609E+0002,-1.68536524389609E+0002,-,L1607,809,808,28,-1.56390988728017E+0002,-1.56390988728017E+0002,-,808,66,-3.72945591113123E+0002,-3.72945591113123E+0002,-,
L0888,808,L1607,809,808,28,-1.56390988728017E+0002,-1.56390988728017E+0002,-,L2500,710,709,36,-2.01384461853507E+0002, 0.00000000000000E+0000,,808,68,-3.76519411452827E+0002, 0.00000000000000E+0000,,
L1226,809,L1311,809,809,3, 1.43636407622084E+0002, 1.43636407622084E+0002,*,L2366,761,761,2, 1.42563192269500E+0002, 1.42563192269500E+0002,*,809,7, 3.41316567507714E+0002, 3.41316567507714E+0002,*,
L1226,809,L0913,809,809,28,-1.62746765409186E+0002, 0.00000000000000E+0000,,L2366,761,761,2, 1.42563192269500E+0002, 1.42563192269500E+0002,*,809,44,-9.03185214365825E+0001, 0.00000000000000E+0000,,
L0889,809,L0913,809,809,22,-1.16346070163587E+0002,-1.16346070163587E+0002,*,L1607,809,809,22,-1.10699994327317E+0002,-1.10699994327317E+0002,*,809,52,-2.69824730085002E+0002,-2.69824730085002E+0002,-,
L0889,809,L0816,809,809,28,-1.49127110457802E+0002, 0.00000000000000E+0000,,L1607,809,809,22,-1.10699994327317E+0002,-1.10699994327317E+0002,*,809,55,-2.85217062817419E+0002, 0.00000000000000E+0000,,
L1248,807,L0871,809,807,12, 5.68895360141794E+0001, 5.68895360141794E+0001,*,L0913,809,807,17,-9.01329631195937E+0001, 0.00000000000000E+0000,,807,50,-1.49332139541516E+0002,-1.49332139541516E+0002,-,
L1248,807,L0469,746,745,26,-4.33848517176862E+0001, 0.00000000000000E+0000,,L0913,809,807,17,-9.01329631195937E+0001, 0.00000000000000E+0000,,807,49,-1.65353267583816E+0002, 0.00000000000000E+0000,,
L0694,807,L0816,809,807,24,-1.23593863896717E+0002,-1.23593863896717E+0002,*,L0886,809,807,27,-1.49854493654693E+0002, 0.00000000000000E+0000,,807,54,-2.88795809263089E+0002,-2.88795809263089E+0002,-,
L0694,807,L0816,809,807,24,-1.23593863896717E+0002,-1.23593863896717E+0002,*,L2500,710,708,26,-1.45698851913257E+0002, 0.00000000000000E+0000,,807,56,-2.98245870746726E+0002, 0.00000000000000E+0000,,
L0695,809,L0816,809,809,27,-1.32875673251981E+0002,-1.32875673251981E+0002,*,L0913,809,809,29,-1.57515817195211E+0002, 0.00000000000000E+0000,,809,59,-3.06806384552774E+0002,-3.06806384552774E+0002,-,
L0695,809,L0913,809,809,29,-1.57515817195211E+0002, 0.00000000000000E+0000,,L1607,809,809,28,-1.54233493109029E+0002,-1.54233493109029E+0002,-,809,57,-3.10765766470910E+0002, 0.00000000000000E+0000,,
L1274,809,L0913,809,809,21,-1.09190983962079E+0002,-1.09190983962079E+0002,*,L1671,789,789,23,-1.16827600579999E+0002,-1.16827600579999E+0002,*,809,47,-2.38195811243438E+0002,-2.38195811243438E+0002,-,
L1274,809,L1607,809,809,28,-1.50426393064847E+0002, 0.00000000000000E+0000,,L1671,789,789,23,-1.16827600579999E+0002,-1.16827600579999E+0002,*,809,54,-2.82999183349655E+0002, 0.00000000000000E+0000,,
L1249,809,L2508,809,809,24, 1.13312753162871E+0001, 1.13312753162871E+0001,*,L2512,809,809,31,-1.45113404753904E+0002, 0.00000000000000E+0000,,809,67,-1.95556584598182E+0002,-1.95556584598182E+0002,-,
L1249,809,L1607,809,809,29,-1.63589664215676E+0002, 0.00000000000000E+0000,,L2508,809,809,24, 1.13312753162871E+0001, 1.13312753162871E+0001,*,809,66,-2.19705694756082E+0002, 0.00000000000000E+0000,,
L0891,809,L0913,809,809,20,-1.06623823829596E+0002,-1.06623823829596E+0002,*,L1607,809,809,21,-1.10479835910084E+0002,-1.10479835910084E+0002,*,809,47,-2.51945021191419E+0002,-2.51945021191419E+0002,-,
L0891,809,L1607,809,809,21,-1.10479835910084E+0002,-1.10479835910084E+0002,*,L2512,809,809,31,-1.63142492293516E+0002, 0.00000000000000E+0000,,809,51,-2.64906161489675E+0002, 0.00000000000000E+0000,,
L0696,809,L0886,809,809,31,-1.70139038928722E+0002,-1.70139038928722E+0002,-,L0913,809,809,30,-1.72289363322703E+0002,-1.72289363322703E+0002,-,809,67,-3.73966266757829E+0002,-3.73966266757829E+0002,-,
L0696,809,L0913,809,809,30,-1.72289363322703E+0002,-1.72289363322703E+0002,-,L1671,789,789,42,-2.24492773420255E+0002, 0.00000000000000E+0000,,809,69,-3.75933240077706E+0002, 0.00000000000000E+0000,,
L0697,0
L0698,808,L0471,665,665,6, 4.52037824223293E+0001, 4.52037824223293E+0001,*,L1311,809,808,1, 8.89885637798141E+0001, 8.89885637798141E+0001,*,808,36, 3.53461768692143E+0001, 3.53461768692143E+0001,*,
L0698,808,L0913,809,808,17,-8.60210831992421E+0001, 0.00000000000000E+0000,,L1311,809,808,1, 8.89885637798141E+0001, 8.89885637798141E+0001,*,808,36,-7.81830298511318E+0001, 0.00000000000000E+0000,,
L0773,808,L0913,809,808,23,-1.17653111692493E+0002,-1.17653111692493E+0002,*,L1607,809,808,26,-1.37301259338447E+0002,-1.37301259338447E+0002,*,808,52,-2.73530255428277E+0002,-2.73530255428277E+0002,-,
L0773,808,L0886,809,808,28,-1.52375028128418E+0002, 0.00000000000000E+0000,,L0913,809,808,23,-1.17653111692493E+0002,-1.17653111692493E+0002,*,808,55,-2.92303922350975E+0002, 0.00000000000000E+0000,,
L0646,809,L0886,809,809,26,-1.39826813558918E+0002,-1.39826813558918E+0002,*,L0913,809,809,26,-1.40703423890670E+0002,-1.40703423890670E+0002,*,809,56,-3.01457501236638E+0002,-3.01457501236638E+0002,-,
L0646,809,L0816,809,809,31,-1.69280366017943E+0002, 0.00000000000000E+0000,,L0913,809,809,26,-1.40703423890670E+0002,-1.40703423890670E+0002,*,809,58,-3.16375594610198E+0002, 0.00000000000000E+0000,,
L2497,808,L0944,781,780,0, 8.60657949239384E+0001, 8.60657949239384E+0001,*,L2500,710,709,7,-3.57368931597335E+0001,-3.57368931597335E+0001,*,803,32,-8.11116247516510E+0001,-8.11116247516510E+0001,*,
L2497,808,L0886,809,808,10,-5.44353692440986E+0001, 0.00000000000000E+0000,,L0944,781,780,0, 8.60657949239384E+0001, 8.60657949239384E+0001,*,808,33,-8.43349298904378E+0001, 0.00000000000000E+0000,,
L2498,807,L0786,808,806,16,-7.39378287341140E+0001,-7.39378287341140E+0001,*,L1607,809,807,14,-7.59511695572338E+0001,-7.59511695572338E+0001,*,807,40,-2.01667952293254E+0002,-2.01667952293254E+0002,-,
L2498,807,L0786,808,806,16,-7.39378287341140E+0001,-7.39378287341140E+0001,*,L0886,809,807,16,-9.90069592491242E+0001, 0.00000000000000E+0000,,807,43,-2.25280186779178E+0002, 0.00000000000000E+0000,,
L2499,800,L0913,809,800,11,-6.49659896108087E+0001, 0.00000000000000E+0000,,L1671,789,780,8,-3.71530110037263E+0001,-3.71530110037263E+0001,*,800,27,-1.40411973274408E+0002,-1.40411973274408E+0002,+,
L2499,800,L0913,809,800,11,-6.49659896108087E+0001, 0.00000000000000E+0000,,L1607,809,800,7,-3.81305378260089E+0001,-3.81305378260089E+0001,*,800,27,-1.49854797469318E+0002, 0.00000000000000E+0000,,
L0981,809,L0913,809,809,11,-5.72135233286902E+0001,-5.72135233286902E+0001,*,L1607,809,809,19,-1.05221932637810E+0002, 0.00000000000000E+0000,,809,37,-1.99801244137932E+0002,-1.99801244137932E+0002,-,
L0981,809,L0886,809,809,17,-9.04747926103335E+0001,-9.04747926103335E+0001,*,L0913,809,809,11,-5.72135233286902E+0001,-5.72135233286902E+0001,*,809,41,-2.17666283618595E+0002, 0.00000000000000E+0000,,
L0982,809,L2500,710,710,28,-1.47780175447889E+0002, 0.00000000000000E+0000,,L2875,808,808,27,-5.07018761731193E+0001,-5.07018761731193E+0001,*,809,68,-2.63079224482967E+0002,-2.63079224482967E+0002,-,
L0982,809,L0913,809,809,24,-1.30460863170907E+0002,-1.30460863170907E+0002,*,L2875,808,808,27,-5.07018761731193E+0001,-5.07018761731193E+0001,*,809,66,-2.64376176466507E+0002, 0.00000000000000E+0000,,
L0892,809,L1607,809,809,17,-8.72603360318043E+0001,-8.72603360318043E+0001,*,L1671,789,789,25,-1.36893163863110E+0002,-1.36893163863110E+0002,*,809,52,-2.79424274339321E+0002,-2.79424274339321E+0002,-,
L0892,809,L1607,809,809,17,-8.72603360318043E+0001,-8.72603360318043E+0001,*,L2500,710,710,27,-1.49156569365269E+0002, 0.00000000000000E+0000,,809,53,-2.84000283189307E+0002, 0.00000000000000E+0000,,
L0699,809,L0886,809,809,30,-1.64404240519695E+0002,-1.64404240519695E+0002,-,L0913,809,809,26,-1.38991938474391E+0002,-1.38991938474391E+0002,*,809,57,-3.08835311395978E+0002,-3.08835311395978E+0002,-,
L0699,809,L0913,809,809,26,-1.38991938474391E+0002,-1.38991938474391E+0002,*,L1607,809,809,32,-1.77357755040530E+0002, 0.00000000000000E+0000,,809,58,-3.14630491304527E+0002, 0.00000000000000E+0000,,
L0775,808,L0731,768,767,35,-1.81123387733585E+0002,-1.81123387733585E+0002,-,L0886,809,808,27,-1.45582446291056E+0002,-1.45582446291056E+0002,*,808,67,-3.54890247007483E+0002,-3.54890247007483E+0002,-,
L0775,808,L0786,808,807,42,-2.31099525116983E+0002, 0.00000000000000E+0000,,L0886,809,808,27,-1.45582446291056E+0002,-1.45582446291056E+0002,*,808,67,-3.57728629293704E+0002, 0.00000000000000E+0000,,
L1228,807,L0886,809,807,28,-1.50622516613785E+0002,-1.50622516613785E+0002,-,L0984,807,805,29,-1.48227195941692E+0002,-1.48227195941692E+0002,*,807,68,-3.56841526718951E+0002,-3.56841526718951E+0002,-,
L1228,807,L0913,809,807,37,-2.07938996517482E+0002, 0.00000000000000E+0000,,L0984,807,805,29,-1.48227195941692E+0002,-1.48227195941692E+0002,*,807,67,-3.56981684040367E+0002, 0.00000000000000E+0000,,
L1229,807,L0913,809,807,27,-1.44546927592136E+0002,-1.44546927592136E+0002,*,L1607,809,807,29,-1.64329551728094E+0002, 0.00000000000000E+0000,,807,55,-3.03323123002444E+0002,-3.03323123002444E+0002,-,
L1229,807,L0816,809,807,24,-1.19752204810457E+0002,-1.19752204810457E+0002,*,L1607,809,807,29,-1.64329551728094E+0002, 0.00000000000000E+0000,,807,57,-3.04823637566465E+0002, 0.00000000000000E+0000,,
L0776,809,L0886,809,809,13,-6.62698764259803E+0001,-6.62698764259803E+0001,*,L0913,809,809,15,-8.03110213076061E+0001,-8.03110213076061E+0001,*,809,36,-1.88758396739666E+0002,-1.88758396739666E+0002,-,
L0776,809,L0816,809,809,20,-1.11901844824698E+0002, 0.00000000000000E+0000,,L0913,809,809,15,-8.03110213076061E+0001,-8.03110213076061E+0001,*,809,41,-2.17113458435438E+0002, 0.00000000000000E+0000,,
L1230,807,L0731,768,766,37,-1.94097996193420E+0002, 0.00000000000000E+0000,,L1607,809,807,27,-1.53518365914853E+0002,-1.53518365914853E+0002,-,807,63,-3.40639277622438E+0002,-3.40639277622438E+0002,-,
L1230,807,L0913,809,807,35,-2.03582851554410E+0002, 0.00000000000000E+0000,,L1607,809,807,27,-1.53518365914853E+0002,-1.53518365914853E+0002,-,807,64,-3.64412077119836E+0002, 0.00000000000000E+0000,,
L1253,796,L0886,809,796,11,-5.96273652929845E+0001, 0.00000000000000E+0000,,L2477,808,795,3, 3.07833487422247E+0001, 3.07833487422247E+0001,*,796,40,-1.64775506951235E+0002,-1.64775506951235E+0002,-,
L1253,796,L0816,809,796,9,-4.04250567543254E+0001, 0.00000000000000E+0000,,L0886,809,796,11,-5.96273652929845E+0001, 0.00000000000000E+0000,,796,33,-1.65707189751204E+0002, 0.00000000000000E+0000,,
L1275,807,L0984,807,805,16,-7.83450270939312E+0001,-7.83450270939312E+0001,*,L2500,710,708,16,-7.23848043077481E+0001,-7.23848043077481E+0001,*,805,39,-1.85546988894108E+0002,-1.85546988894108E+0002,-,
L1275,807,L0913,809,807,16,-8.85120789938571E+0001, 0.00000000000000E+0000,,L0984,807,805,16,-7.83450270939312E+0001,-7.83450270939312E+0001,*,807,40,-2.07784503136028E+0002, 0.00000000000000E+0000,,
L1243,809,L0886,809,809,25,-1.39436376647874E+0002,-1.39436376647874E+0002,*,L2500,710,710,24,-1.20824366939145E+0002,-1.20824366939145E+0002,*,809,53,-2.71774956705431E+0002,-2.71774956705431E+0002,-,
L1243,809,L0816,809,809,28,-1.47307929887386E+0002, 0.00000000000000E+0000,,L0886,809,809,25,-1.39436376647874E+0002,-1.39436376647874E+0002,*,809,54,-2.88235420242086E+0002, 0.00000000000000E+0000,,
L0777,809,L1114,809,809,1, 1.06555611782901E+0002, 1.06555611782901E+0002,*,L1607,809,809,32,-1.91241283194570E+0002, 0.00000000000000E+0000,,809,43,-1.26224292120946E+0002,-1.26224292120946E+0002,+,
L0777,809,L0913,809,809,24,-1.38421410801165E+0002,-1.38421410801165E+0002,*,L1114,809,809,1, 1.06555611782901E+0002, 1.06555611782901E+0002,*,809,46,-1.41585192723045E+0002, 0.00000000000000E+0000,,
L0948,809,L0886,809,809,25,-1.25782243040361E+0002,-1.25782243040361E+0002,*,L0984,807,807,27,-1.37379182590515E+0002,-1.37379182590515E+0002,*,809,59,-2.97980531007565E+0002,-2.97980531007565E+0002,-,
L0948,809,L0886,809,809,25,-1.25782243040361E+0002,-1.25782243040361E+0002,*,L2512,809,809,31,-1.49089301375698E+0002, 0.00000000000000E+0000,,809,61,-2.99065220884824E+0002, 0.00000000000000E+0000,,
L0749,807,L0816,809,807,35,-1.85766560919022E+0002, 0.00000000000000E+0000,,L0913,809,807,27,-1.48527336310985E+0002,-1.48527336310985E+0002,*,807,61,-3.26332032338089E+0002,-3.26332032338089E+0002,-,
L0749,807,L0731,768,766,37,-1.91530506245590E+0002, 0.00000000000000E+0000,,L2500,710,709,27,-1.45817208083521E+0002,-1.45817208083521E+0002,*,805,67,-3.47024236266174E+0002, 0.00000000000000E+0000,,
L0985,809,L0913,809,809,26,-1.52692717955651E+0002,-1.52692717955651E+0002,-,L1607,809,809,25,-1.36206674446442E+0002,-1.36206674446442E+0002,*,809,55,-3.11695896623469E+0002,-3.11695896623469E+0002,-,
L0985,809,L1607,809,809,25,-1.36206674446442E+0002,-1.36206674446442E+0002,*,L2500,710,710,33,-1.79208377199423E+0002, 0.00000000000000E+0000,,809,60,-3.24344202619635E+0002, 0.00000000000000E+0000,,
L1329,779,L0913,809,779,27,-1.50897251810967E+0002,-1.50897251810967E+0002,-,L1671,789,760,36,-1.91472088304231E+0002, 0.00000000000000E+0000,,779,67,-3.63499093640183E+0002,-3.63499093640183E+0002,-,
L1329,779,L0731,768,739,37,-1.91318930693079E+0002,-1.91318930693079E+0002,-,L0913,809,779,27,-1.50897251810967E+0002,-1.50897251810967E+0002,-,779,68,-3.65316933191916E+0002, 0.00000000000000E+0000,,
L0986,809,L0886,809,809,27,-1.50959712471663E+0002,-1.50959712471663E+0002,-,L1607,809,809,28,-1.58647432160522E+0002,-1.58647432160522E+0002,-,809,55,-3.04821887161371E+0002,-3.04821887161371E+0002,-,
L0986,809,L0913,809,809,29,-1.65212078424085E+0002, 0.00000000000000E+0000,,L1607,809,809,28,-1.58647432160522E+0002,-1.58647432160522E+0002,-,809,59,-3.33035015536046E+0002, 0.00000000000000E+0000,,
L0952,801,L0913,809,801,28,-1.54318294998569E+0002,-1.54318294998569E+0002,-,L2500,710,702,32,-1.68946361675790E+0002, 0.00000000000000E+0000,,801,61,-3.28714554800629E+0002,-3.28714554800629E+0002,-,
L0952,801,L0913,809,801,28,-1.54318294998569E+0002,-1.54318294998569E+0002,-,L1607,809,801,29,-1.66022830413492E+0002,-1.66022830413492E+0002,-,801,64,-3.59378493331734E+0002, 0.00000000000000E+0000,,
L0953,808,L0886,809,808,26,-1.40111207329655E+0002, 0.00000000000000E+0000,,L1607,809,808,24,-1.31829202363501E+0002,-1.31829202363501E+0002,*,808,56,-3.03105944406132E+0002,-3.03105944406132E+0002,-,
L0953,808,L0816,809,808,26,-1.38625856776732E+0002,-1.38625856776732E+0002,*,L1607,809,808,24,-1.31829202363501E+0002,-1.31829202363501E+0002,*,808,56,-3.03514034908235E+0002, 0.00000000000000E+0000,,
L0894,809,L0886,809,809,25,-1.30145185280501E+0002,-1.30145185280501E+0002,*,L1607,809,809,27,-1.42637054190733E+0002,-1.42637054190733E+0002,*,809,56,-2.93063863875642E+0002,-2.93063863875642E+0002,-,
L0894,809,L0886,809,809,25,-1.30145185280501E+0002,-1.30145185280501E+0002,*,L0913,809,809,30,-1.66649844560537E+0002, 0.00000000000000E+0000,,809,61,-3.29410098667055E+0002, 0.00000000000000E+0000,,
L0895,809,L0886,809,809,28,-1.60872458212107E+0002,-1.60872458212107E+0002,-,L1607,809,809,20,-1.08214207163955E+0002,-1.08214207163955E+0002,*,809,57,-3.14431114037144E+0002,-3.14431114037144E+0002,-,
L0895,809,L0731,768,768,41,-2.14711202322134E+0002, 0.00000000000000E+0000,,L1607,809,809,20,-1.08214207163955E+0002,-1.08214207163955E+0002,*,809,62,-3.25422469975808E+0002, 0.00000000000000E+0000,,
L0702,0
L0896,808,L0913,809,808,14,-6.33394623685271E+0001,-6.33394623685271E+0001,*,L0984,807,806,28,-1.38260553037449E+0002,-1.38260553037449E+0002,*,808,50,-2.44669156903046E+0002,-2.44669156903046E+0002,-,
L0896,808,L0913,809,808,14,-6.33394623685271E+0001,-6.33394623685271E+0001,*,L2512,809,808,37,-1.86843053151015E+0002, 0.00000000000000E+0000,,808,56,-2.73025393126073E+0002, 0.00000000000000E+0000,,
L0897,0
L0705,0
L0898,0
L0899,809,L0816,809,809,31,-1.58686657285841E+0002,-1.58686657285841E+0002,-,L0886,809,809,33,-1.67896968788672E+0002, 0.00000000000000E+0000,,809,66,-3.38350836771826E+0002,-3.38350836771826E+0002,-,
L0899,809,L0816,809,809,31,-1.58686657285841E+0002,-1.58686657285841E+0002,-,L1607,809,809,30,-1.67003037640406E+0002,-1.67003037640406E+0002,-,809,66,-3.55374566073421E+0002, 0.00000000000000E+0000,,
L0900,809,L0913,809,809,27,-1.45565731124271E+0002,-1.45565731124271E+0002,*,L2500,710,710,34,-1.81468271349515E+0002, 0.00000000000000E+0000,,809,68,-3.66066149570776E+0002,-3.66066149570776E+0002,-,
L0900,809,L0913,809,809,27,-1.45565731124271E+0002,-1.45565731124271E+0002,*,L2512,809,809,43,-2.26109748998484E+0002, 0.00000000000000E+0000,,809,70,-3.68033930371627E+0002, 0.00000000000000E+0000,,
L0706,804,L0913,809,804,28,-1.48647081880847E+0002, 0.00000000000000E+0000,,L1607,809,804,26,-1.41320995863563E+0002,-1.41320995863563E+0002,*,804,56,-3.00777947742100E+0002,-3.00777947742100E+0002,-,
L0706,804,L0886,809,804,27,-1.40973965007714E+0002,-1.40973965007714E+0002,*,L0913,809,804,28,-1.48647081880847E+0002, 0.00000000000000E+0000,,804,58,-3.06115545299036E+0002, 0.00000000000000E+0000,,
L0707,764,L0816,809,764,22,-1.04996209359073E+0002,-1.04996209359073E+0002,*,L0913,809,764,32,-1.79658258325414E+0002, 0.00000000000000E+0000,,764,53,-2.80256562646082E+0002,-2.80256562646082E+0002,-,
L0707,764,L0816,809,764,22,-1.04996209359073E+0002,-1.04996209359073E+0002,*,L1607,809,764,31,-1.76797435816054E+0002, 0.00000000000000E+0000,,764,56,-2.96722089410450E+0002, 0.00000000000000E+0000,,
L0708,0
L1339,688,L0913,809,688,24,-1.30840670127232E+0002,-1.30840670127232E+0002,*,L0984,807,686,27,-1.40891275856717E+0002, 0.00000000000000E+0000,,688,52,-2.74108959728758E+0002,-2.74108959728758E+0002,-,
L1339,688,L0984,807,686,27,-1.40891275856717E+0002, 0.00000000000000E+0000,,L2512,809,688,26,-1.22036559769045E+0002,-1.22036559769045E+0002,*,688,57,-2.79981103728616E+0002, 0.00000000000000E+0000,,
L2518,804,L0816,809,804,29,-1.64124617763148E+0002,-1.64124617763148E+0002,-,L1607,809,804,25,-1.37057283485736E+0002,-1.37057283485736E+0002,*,804,60,-3.32415431483575E+0002,-3.32415431483575E+0002,-,
L2518,804,L0886,809,804,30,-1.71191483631487E+0002, 0.00000000000000E+0000,,L1607,809,804,25,-1.37057283485736E+0002,-1.37057283485736E+0002,*,804,61,-3.43104930551264E+0002, 0.00000000000000E+0000,,
L2519,790,L1607,809,790,27,-1.50680977165481E+0002,-1.50680977165481E+0002,-,L1671,789,770,28,-1.39750843121572E+0002,-1.39750843121572E+0002,*,790,64,-3.37221743593080E+0002,-3.37221743593080E+0002,-,
L2519,790,L0913,809,790,34,-2.00438655076267E+0002, 0.00000000000000E+0000,,L1671,789,770,28,-1.39750843121572E+0002,-1.39750843121572E+0002,*,790,64,-3.45579871423472E+0002, 0.00000000000000E+0000,,
L1330,803,L0886,809,803,29,-1.57540809040429E+0002,-1.57540809040429E+0002,-,L0984,807,801,34,-1.73258855036962E+0002, 0.00000000000000E+0000,,803,61,-3.15579547939052E+0002,-3.15579547939052E+0002,-,
L1330,803,L0886,809,803,29,-1.57540809040429E+0002,-1.57540809040429E+0002,-,L2500,710,704,30,-1.54276536075129E+0002,-1.54276536075129E+0002,-,803,62,-3.22384375247942E+0002, 0.00000000000000E+0000,,
L0925,809,L0913,809,809,27,-1.48697078825032E+0002,-1.48697078825032E+0002,*,L1607,809,809,22,-1.09394350230614E+0002,-1.09394350230614E+0002,*,809,49,-2.57998416868927E+0002,-2.57998416868927E+0002,-,
L0925,809,L0886,809,809,31,-1.70180731736275E+0002, 0.00000000000000E+0000,,L1607,809,809,22,-1.09394350230614E+0002,-1.09394350230614E+0002,*,809,54,-2.84345211394871E+0002, 0.00000000000000E+0000,,
L0988,806,L1607,809,806,28,-1.48786351737616E+0002, 0.00000000000000E+0000,,L2512,809,806,28,-1.29641941483404E+0002,-1.29641941483404E+0002,*,806,59,-2.89705351893919E+0002,-2.89705351893919E+0002,-,
L0988,806,L0816,809,806,28,-1.43395695150157E+0002,-1.43395695150157E+0002,*,L2512,809,806,28,-1.29641941483404E+0002,-1.29641941483404E+0002,*,806,62,-3.04127547248674E+0002, 0.00000000000000E+0000,,
L0989,809,L0816,809,809,31,-1.80387001250587E+0002,-1.80387001250587E+0002,-,L0886,809,809,26,-1.36819967066625E+0002,-1.36819967066625E+0002,*,809,59,-3.25291478848647E+0002,-3.25291478848647E+0002,-,
L0989,809,L0886,809,809,26,-1.36819967066625E+0002,-1.36819967066625E+0002,*,L1671,789,789,33,-1.85473938687401E+0002, 0.00000000000000E+0000,,809,61,-3.32432680661717E+0002, 0.00000000000000E+0000,,
L2241,623,L0913,809,623,23,-1.24843762775918E+0002,-1.24843762775918E+0002,*,L1607,809,623,26,-1.50951850010783E+0002,-1.50951850010783E+0002,-,623,50,-2.80355614971696E+0002,-2.80355614971696E+0002,-,
L2241,623,L0886,809,623,29,-1.67812214273671E+0002, 0.00000000000000E+0000,,L0913,809,623,23,-1.24843762775918E+0002,-1.24843762775918E+0002,*,623,52,-2.89923088472440E+0002, 0.00000000000000E+0000,,
L0709,784,L0816,809,784,21,-1.07944603722241E+0002,-1.07944603722241E+0002,*,L0886,809,784,21,-1.09100748238364E+0002,-1.09100748238364E+0002,*,784,50,-2.57482507534953E+0002,-2.57482507534953E+0002,-,
L0709,784,L0886,809,784,21,-1.09100748238364E+0002,-1.09100748238364E+0002,*,L1671,789,764,28,-1.51281917702130E+0002, 0.00000000000000E+0000,,784,54,-2.84963624441824E+0002, 0.00000000000000E+0000,,
L0903,809,L0913,809,809,23,-1.32903222475651E+0002,-1.32903222475651E+0002,*,L1607,809,809,26,-1.50496940550845E+0002,-1.50496940550845E+0002,-,809,54,-3.10106216139921E+0002,-3.10106216139921E+0002,-,
L0903,809,L0886,809,809,31,-1.80432274660391E+0002, 0.00000000000000E+0000,,L0913,809,809,23,-1.32903222475651E+0002,-1.32903222475651E+0002,*,809,60,-3.44678356732161E+0002, 0.00000000000000E+0000,,
L0906,808,L0913,809,808,25,-1.26381766644479E+0002,-1.26381766644479E+0002,*,L1607,809,808,24,-1.25926749272527E+0002,-1.25926749272527E+0002,*,808,55,-2.81470745738351E+0002,-2.81470745738351E+0002,-,
L0906,808,L0886,809,808,34,-1.89799860677139E+0002, 0.00000000000000E+0000,,L0913,809,808,25,-1.26381766644479E+0002,-1.26381766644479E+0002,*,808,62,-3.31956276385753E+0002, 0.00000000000000E+0000,,
L2244,721,L0913,809,721,19,-1.12106589171018E+0002,-1.12106589171018E+0002,*,L2646,654,595,1, 1.95204604858624E+0002, 1.95204604858624E+0002,*,721,26, 4.48006189324290E+0001, 4.48006189324290E+0001,*,
L2244,721,L1607,809,721,28,-1.55436022140499E+0002, 0.00000000000000E+0000,,L2646,654,595,1, 1.95204604858624E+0002, 1.95204604858624E+0002,*,721,32, 1.73969439433840E+0001, 0.00000000000000E+0000,,
L0713,807,L0913,809,807,23,-1.30855499789958E+0002,-1.30855499789958E+0002,*,L1607,809,807,29,-1.65281981119761E+0002, 0.00000000000000E+0000,,807,57,-3.21189816756487E+0002,-3.21189816756487E+0002,-,
L0713,807,L0913,809,807,23,-1.30855499789958E+0002,-1.30855499789958E+0002,*,L2500,710,708,29,-1.52831517957062E+0002,-1.52831517957062E+0002,-,807,60,-3.28140101812372E+0002, 0.00000000000000E+0000,,
L0752,809,L1607,809,809,29,-1.62742228585369E+0002,-1.62742228585369E+0002,-,L1671,789,789,27,-1.44749683072251E+0002,-1.44749683072251E+0002,*,809,66,-3.58561345056682E+0002,-3.58561345056682E+0002,-,
L0752,809,L0816,809,809,34,-1.95836258551744E+0002, 0.00000000000000E+0000,,L1607,809,809,29,-1.62742228585369E+0002,-1.62742228585369E+0002,-,809,65,-3.62796741432222E+0002, 0.00000000000000E+0000,,
L0954,809,L0816,809,809,27,-1.42545640958634E+0002,-1.42545640958634E+0002,*,L0886,809,809,28,-1.57355563568688E+0002, 0.00000000000000E+0000,,809,58,-3.12780788317433E+0002,-3.12780788317433E+0002,-,
L0954,809,L0816,809,809,27,-1.42545640958634E+0002,-1.42545640958634E+0002,*,L1607,809,809,28,-1.57927947345673E+0002, 0.00000000000000E+0000,,809,59,-3.18502370536321E+0002, 0.00000000000000E+0000,,
L0714,800,L0886,809,800,27,-1.45091576268117E+0002,-1.45091576268117E+0002,*,L0913,809,800,33,-1.84425050911499E+0002, 0.00000000000000E+0000,,800,60,-3.28135513362184E+0002,-3.28135513362184E+0002,-,
L0714,800,L0816,809,800,30,-1.61077485356025E+0002,-1.61077485356025E+0002,-,L0886,809,800,27,-1.45091576268117E+0002,-1.45091576268117E+0002,*,800,65,-3.49418668742341E+0002, 0.00000000000000E+0000,,
