First ID,Loci typed,Second ID,Loci typed,Matching loci,Mismatching loci,pID,pIDsib,Status
L0785,807,L2949,809,734,73, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0798,809,L2907,802,786,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0802,809,L2812,786,749,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0803,808,L2913,809,764,44, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0804,809,L2781,808,796,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0805,809,L2777,809,785,24, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0820,808,L2802,777,743,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0827,798,L2939,799,748,40, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0874,768,L0921,809,745,23, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0884,809,L1282,809,782,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0884,809,L2756,793,755,38, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0895,809,L2792,806,797,9, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0897,809,L2824,809,805,4, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0898,809,L2899,809,806,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0906,808,L2687,780,750,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0927,805,L2600,808,798,7, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0930,798,L2374,802,714,77, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0931,805,L2775,767,732,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0933,808,L2629,746,709,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0935,807,L2790,809,797,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0951,809,L2620,809,798,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0953,808,L2856,806,790,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0954,809,L2597,806,794,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0963,809,L2799,809,804,5, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0964,808,L2782,807,769,37, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0983,809,L2942,801,788,13, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L0989,809,L2912,808,805,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1007,808,L2808,777,750,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1014,809,L2959,809,792,17, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1084,807,L1092,809,804,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1101,809,L1701,808,806,2, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1102,807,L2348,766,742,24, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1172,773,L2791,808,762,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1192,738,L2837,809,711,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1196,729,L2958,809,704,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1198,762,L2870,800,712,41, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1199,788,L2869,805,757,27, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1201,801,L2625,809,776,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1203,800,L2618,798,767,22, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1204,796,L2623,809,784,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1205,780,L2843,800,754,17, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1206,756,L1218,806,721,32, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1224,809,L2867,778,752,26, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1228,807,L2748,798,773,23, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1242,809,L2683,809,798,11, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1246,809,L2860,790,762,28, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1268,808,L2265,721,687,33, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1282,809,L2756,793,777,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1284,809,L2576,809,808,1, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1290,809,L2631,808,805,3, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1302,809,L2861,807,797,10, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1311,809,L2213,768,750,18, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1335,804,L2608,808,788,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1340,804,L2750,787,757,25, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1624,794,L2472,808,777,17, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1739,801,L2676,792,756,29, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L1741,809,L2607,758,679,79, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2238,774,L2554,808,759,15, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2441,805,L2955,795,769,22, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2445,809,L2786,808,796,12, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2453,808,L2776,801,785,16, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2490,763,L2909,807,732,31, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2506,809,L2587,805,803,2, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
L2539,809,L2922,764,728,36, 0.00000000000000E+0000, 0.00000000000000E+0000,Fuzzy match
