Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
APCL13_234L0268,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-9.24679284340642E+0001,-9.24679284340642E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,19,-1.42402207216866E+0002,-1.42402207216866E+0002,*,1012,42,-3.13777378968027E+0002,-3.13777378968027E+0002,-,
APCL13_237L0270,1011,APCL14_159L0781_APCL14_157,1012,1011,10,-9.94228966497411E+0001,-9.94228966497411E+0001,*,APCL14_204L0994_APCL14_202,1012,1011,15,-1.40598734220085E+0002,-1.40598734220085E+0002,*,1011,39,-3.19448805823139E+0002,-3.19448805823139E+0002,-,
APCL13_238L0271,1012,APCL14_159L0781_APCL14_157,1012,1012,8,-8.37808214030111E+0001,-8.37808214030111E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,20,-1.52992223082272E+0002,-1.52992223082272E+0002,-,1012,49,-3.58695106697478E+0002,-3.58695106697478E+0002,-,
APCL13_240L0273,1012,APCL14_159L0781_APCL14_157,1012,1012,31,-2.11124913231629E+0002, 0.00000000000000E+0000,,APCL14_204L0994_APCL14_202,1012,1012,14,-1.12069135995118E+0002,-1.12069135995118E+0002,*,1012,53,-3.79133037706627E+0002,-3.79133037706627E+0002,-,
APCL13_245L0278,1012,APCL13_011L0462,812,812,8, 6.16342413946806E+0001, 6.16342413946806E+0001,*,APCL13_012L0461,846,846,15, 1.75818107007724E+0001, 1.75818107007724E+0001,*,957,37, 6.14424384232867E+0001, 6.14424384232867E+0001,*,
APCL13_247L0280,1012,APCL14_159L0781_APCL14_157,1012,1012,10,-9.97954641772620E+0001,-9.97954641772620E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,10,-1.03924432003356E+0002,-1.03924432003356E+0002,*,1012,29,-2.56272526968261E+0002,-2.56272526968261E+0002,-,
APCL13_249L0282,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-9.39275319130486E+0001,-9.39275319130486E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,9,-7.23812922524449E+0001,-7.23812922524449E+0001,*,1012,32,-2.43692317075310E+0002,-2.43692317075310E+0002,-,
APCL13_250L0283,1012,APCL14_159L0781_APCL14_157,1012,1012,17,-1.42228616500111E+0002,-1.42228616500111E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,16,-1.53064868975433E+0002,-1.53064868975433E+0002,-,1012,54,-4.14194344177589E+0002,-4.14194344177589E+0002,-,
APCL13_253L0286,1012,APCL14_159L0781_APCL14_157,1012,1012,19,-1.47419496547958E+0002,-1.47419496547958E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,24,-1.78308409441707E+0002,-1.78308409441707E+0002,-,1012,51,-3.76185006634679E+0002,-3.76185006634679E+0002,-,
APCL13_255L0288,1011,APCL14_204L0994_APCL14_202,1012,1011,17,-1.35602823929216E+0002,-1.35602823929216E+0002,*,APCL14_332L0606_APCL14_330,977,976,7, 2.74051505113007E+0002, 2.74051505113007E+0002,*,1011,29, 8.17421683389159E+0001, 8.17421683389159E+0001,*,
APCL13_260L0293,1010,APCL14_159L0781_APCL14_157,1012,1010,14,-1.00434486409519E+0002,-1.00434486409519E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,13,-1.01259628632712E+0002,-1.01259628632712E+0002,*,1010,36,-2.56464922988734E+0002,-2.56464922988734E+0002,-,
APCL13_261L0294,1009,APCL14_159L0781_APCL14_157,1012,1009,13,-1.14994092295748E+0002,-1.14994092295748E+0002,*,APCL14_204L0994_APCL14_202,1012,1009,14,-1.37933343914959E+0002,-1.37933343914959E+0002,*,1009,39,-3.12891181505685E+0002,-3.12891181505685E+0002,-,
APCL13_263L0296,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.17689688144483E+0002,-1.17689688144483E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,11,-8.45179981306799E+0001,-8.45179981306799E+0001,*,1012,40,-2.89037349751113E+0002,-2.89037349751113E+0002,-,
APCL13_265L0298,1010,APCL14_204L0994_APCL14_202,1012,1010,15,-1.30688268518099E+0002, 0.00000000000000E+0000,,APCL14_398L0739,1012,1010,13, 1.15138763043318E+0002, 1.15138763043318E+0002,*,1010,40,-8.25568012158766E+0001,-8.25568012158766E+0001,*,
APCL13_266L0299,859,APCL13_248L0281,1012,859,39,-6.96745250675270E+0001,-6.96745250675270E+0001,*,APCL14_433L1283,1012,859,0, 2.78520956063201E+0002, 2.78520956063201E+0002,*,859,43, 1.66200258281680E+0002, 1.66200258281680E+0002,*,
APCL13_268L0301,1012,APCL13_177L1160,530,530,34,-1.90490251723915E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,9,-7.42966901596990E+0001,-7.42966901596990E+0001,*,1012,56,-3.21469107381567E+0002,-3.21469107381567E+0002,-,
APCL13_274L0307,1010,APCL14_159L0781_APCL14_157,1012,1010,12,-1.26172310374313E+0002,-1.26172310374313E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,13,-1.27252957931911E+0002,-1.27252957931911E+0002,*,1010,36,-3.18535683395129E+0002,-3.18535683395129E+0002,-,
APCL13_301L1631_APCL13_280,1009,APCL13_196L1169,421,418,15,-6.56431145959240E+0001, 0.00000000000000E+0000,,APCL14_204L0994_APCL14_202,1012,1009,6,-2.97517180854949E+0001,-2.97517180854949E+0001,*,1009,31,-1.29700092768490E+0002,-1.29700092768490E+0002,*,
APCL13_281L0639,765,APCL14_159L0781_APCL14_157,1012,765,11,-1.00873069311226E+0002,-1.00873069311226E+0002,*,APCL14_249L0816_APCL14_247,1012,765,23,-1.48868017987456E+0002,-1.48868017987456E+0002,*,765,40,-2.80180125726393E+0002,-2.80180125726393E+0002,-,
APCL13_286L0318,1012,APCL13_650L1336,1005,1005,29,-4.09379235297403E+0001,-4.09379235297403E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,13,-1.18167616706554E+0002,-1.18167616706554E+0002,*,1012,59,-2.40303271938020E+0002,-2.40303271938020E+0002,-,
APCL13_287L0319,1012,APCL13_497L0477,977,977,15, 4.08303858417777E+0001, 4.08303858417777E+0001,*,APCL14_159L0781_APCL14_157,1012,1012,11,-1.11374365006393E+0002,-1.11374365006393E+0002,*,1012,51,-1.94254418821563E+0002,-1.94254418821563E+0002,-,
APCL13_289L0321,1012,APCL14_159L0781_APCL14_157,1012,1012,17,-1.42480892354288E+0002,-1.42480892354288E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-8.84476461102928E+0001,-8.84476461102928E+0001,*,1012,48,-3.38380473859745E+0002,-3.38380473859745E+0002,-,
APCL13_291L0323,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.15791374082666E+0002,-1.15791374082666E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.18866339164104E+0002, 0.00000000000000E+0000,,1012,45,-3.19820585652709E+0002,-3.19820585652709E+0002,-,
APCL13_292L0324,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.32238096302623E+0002,-1.32238096302623E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,11,-1.11626575760871E+0002,-1.11626575760871E+0002,*,1012,40,-3.31643753100094E+0002,-3.31643753100094E+0002,-,
APCL13_294L0326,1006,APCL14_159L0781_APCL14_157,1012,1006,15,-1.11904711066798E+0002,-1.11904711066798E+0002,*,APCL14_204L0994_APCL14_202,1012,1006,15,-1.24368079513242E+0002,-1.24368079513242E+0002,*,1006,49,-3.54011104737031E+0002,-3.54011104737031E+0002,-,
APCL13_298L0330,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-9.78557663083374E+0001,-9.78557663083374E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,9,-7.69445029771695E+0001,-7.69445029771695E+0001,*,1012,40,-2.94380576116491E+0002,-2.94380576116491E+0002,-,
APCL13_299L0640,720,APCL14_159L0781_APCL14_157,1012,720,11,-8.71625532670914E+0001,-8.71625532670914E+0001,*,APCL14_204L0994_APCL14_202,1012,720,15,-1.05990556332034E+0002,-1.05990556332034E+0002,*,720,35,-2.48924987605378E+0002,-2.48924987605378E+0002,-,
APCL13_300L0331,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.13781201575125E+0002,-1.13781201575125E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.47710408049276E+0002,-1.47710408049276E+0002,*,1012,44,-3.48447366817223E+0002,-3.48447366817223E+0002,-,
APCL13_306L0337,1012,APCL14_159L0781_APCL14_157,1012,1012,14,-1.26069877306751E+0002,-1.26069877306751E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,24,-1.91387105324946E+0002,-1.91387105324946E+0002,-,1012,48,-3.82378274513815E+0002,-3.82378274513815E+0002,-,
APCL13_309L0340,1012,APCL13_177L1160,530,530,35,-1.77724705077242E+0002, 0.00000000000000E+0000,,APCL14_204L0994_APCL14_202,1012,1012,14,-1.18609083865803E+0002,-1.18609083865803E+0002,*,1012,66,-3.86795024276620E+0002,-3.86795024276620E+0002,-,
APCL13_316L0641,1007,APCL14_159L0781_APCL14_157,1012,1007,17,-1.45143914807899E+0002,-1.45143914807899E+0002,*,APCL14_204L0994_APCL14_202,1012,1007,5,-3.67487296567567E+0001,-3.67487296567567E+0001,*,1007,38,-2.77326781704376E+0002,-2.77326781704376E+0002,-,
APCL13_318L0348,1011,APCL13_366L0380,1012,1011,35,-7.79572381713485E+0001,-7.79572381713485E+0001,*,APCL14_159L0781_APCL14_157,1012,1011,13,-1.06179946585715E+0002, 0.00000000000000E+0000,,1011,66,-2.73244581391608E+0002,-2.73244581391608E+0002,-,
APCL13_325L0352,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-9.10449780042085E+0001,-9.10449780042085E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,19,-1.43253292622044E+0002,-1.43253292622044E+0002,*,1012,44,-3.23263792805677E+0002,-3.23263792805677E+0002,-,
APCL13_367L1665_APCL13_327,691,APCL13_196L1169,421,287,22,-1.05728167935495E+0002,-1.05728167935495E+0002,*,APCL14_159L0781_APCL14_157,1012,691,9,-7.57919312188095E+0001,-7.57919312188095E+0001,*,691,37,-2.07294534961180E+0002,-2.07294534961180E+0002,-,
APCL13_332L0643,937,APCL14_159L0781_APCL14_157,1012,937,9,-7.96492068683887E+0001,-7.96492068683887E+0001,*,APCL14_204L0994_APCL14_202,1012,937,22,-1.55061486906567E+0002,-1.55061486906567E+0002,-,937,42,-3.06603625857535E+0002,-3.06603625857535E+0002,-,
APCL13_341L0362,1012,APCL13_295L0327,1012,1012,27, 1.97495199897999E+0001, 1.97495199897999E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,12,-1.07057559678851E+0002, 0.00000000000000E+0000,,1012,54,-1.64483014428518E+0002,-1.64483014428518E+0002,-,
APCL13_342L0363,1010,APCL14_159L0781_APCL14_157,1012,1010,12,-1.00102003427894E+0002,-1.00102003427894E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,15,-1.20158994657727E+0002,-1.20158994657727E+0002,*,1010,45,-3.23779659513210E+0002,-3.23779659513210E+0002,-,
APCL13_346L0366,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.01104441892009E+0002,-1.01104441892009E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,16,-1.38710060221015E+0002,-1.38710060221015E+0002,*,1012,39,-3.05248167201443E+0002,-3.05248167201443E+0002,-,
APCL13_351L0370,1011,APCL14_159L0781_APCL14_157,1012,1011,11,-1.08250754321764E+0002,-1.08250754321764E+0002,*,APCL14_204L0994_APCL14_202,1012,1011,15,-1.45000047515242E+0002,-1.45000047515242E+0002,*,1011,41,-3.33118762108914E+0002,-3.33118762108914E+0002,-,
APCL13_358L0374,1010,APCL14_159L0781_APCL14_157,1012,1010,18,-1.22146000443531E+0002,-1.22146000443531E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,14,-9.11948940615538E+0001,-9.11948940615538E+0001,*,1010,47,-3.11848151007415E+0002,-3.11848151007415E+0002,-,
APCL13_359L0375,1012,APCL13_217L1179,508,508,40,-2.24655324561580E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,17,-1.39704928494845E+0002,-1.39704928494845E+0002,*,1012,63,-3.79144075548271E+0002,-3.79144075548271E+0002,-,
APCL13_361L0644,742,APCL14_159L0781_APCL14_157,1012,742,14,-1.19889721882415E+0002,-1.19889721882415E+0002,*,APCL14_204L0994_APCL14_202,1012,742,12,-9.65880052143480E+0001,-9.65880052143480E+0001,*,742,36,-2.78664613316687E+0002,-2.78664613316687E+0002,-,
APCL13_362L0377,1012,APCL14_159L0781_APCL14_157,1012,1012,19,-1.53649079269497E+0002,-1.53649079269497E+0002,-,APCL14_204L0994_APCL14_202,1012,1012,13,-1.17103331814273E+0002,-1.17103331814273E+0002,*,1012,46,-3.54687750489899E+0002,-3.54687750489899E+0002,-,
APCL13_372L0385,1012,APCL14_159L0781_APCL14_157,1012,1012,6,-7.77875386986522E+0001,-7.77875386986522E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,16,-1.35627863367057E+0002,-1.35627863367057E+0002,*,1012,37,-3.01203864626304E+0002,-3.01203864626304E+0002,-,
APCL13_373L0386,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.22801634522074E+0002,-1.22801634522074E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,8,-7.25169308749709E+0001,-7.25169308749709E+0001,*,1012,38,-2.94334448479443E+0002,-2.94334448479443E+0002,-,
APCL13_374L0387,1010,APCL14_159L0781_APCL14_157,1012,1010,12,-1.06372465839795E+0002,-1.06372465839795E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,18,-1.53588466100967E+0002,-1.53588466100967E+0002,-,1010,38,-3.12090644537149E+0002,-3.12090644537149E+0002,-,
APCL13_380L0392,1012,APCL14_159L0781_APCL14_157,1012,1012,19,-1.49761576580064E+0002,-1.49761576580064E+0002,-,APCL14_204L0994_APCL14_202,1012,1012,17,-1.41466715156862E+0002,-1.41466715156862E+0002,*,1012,49,-3.75162512881345E+0002,-3.75162512881345E+0002,-,
APCL13_382L0394,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.10356942106758E+0002,-1.10356942106758E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,18,-1.26041450986919E+0002,-1.26041450986919E+0002,*,1012,47,-3.25105784800649E+0002,-3.25105784800649E+0002,-,
APCL13_388L0398,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.18889848045453E+0002,-1.18889848045453E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.60587936228848E+0002,-1.60587936228848E+0002,-,1012,45,-3.67439414603836E+0002,-3.67439414603836E+0002,-,
APCL13_425L0653,1011,APCL14_159L0781_APCL14_157,1012,1011,11,-9.77767284168611E+0001,-9.77767284168611E+0001,*,APCL14_204L0994_APCL14_202,1012,1011,17,-1.29488841972341E+0002,-1.29488841972341E+0002,*,1011,33,-2.66565200776193E+0002,-2.66565200776193E+0002,-,
APCL13_005L1675_APCL13_426,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.14166851087842E+0002,-1.14166851087842E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-1.29142442866826E+0002,-1.29142442866826E+0002,*,1012,37,-3.06823239734028E+0002,-3.06823239734028E+0002,-,
APCL13_439L1308,991,APCL14_159L0781_APCL14_157,1012,991,17,-1.41420147382610E+0002,-1.41420147382610E+0002,*,APCL14_204L0994_APCL14_202,1012,991,21,-1.68727840007945E+0002,-1.68727840007945E+0002,-,991,43,-3.47036507788700E+0002,-3.47036507788700E+0002,-,
APCL13_442L1698,613,APCL14_159L0781_APCL14_157,1012,613,9,-6.91965590831201E+0001,-6.91965590831201E+0001,*,APCL14_204L0994_APCL14_202,1012,613,11,-7.59267833707710E+0001,-7.59267833707710E+0001,*,613,35,-2.34023081789007E+0002,-2.34023081789007E+0002,-,
APCL13_447L0846,1010,APCL14_159L0781_APCL14_157,1012,1010,7,-7.36381644466894E+0001,-7.36381644466894E+0001,*,APCL14_204L0994_APCL14_202,1012,1010,7,-6.88203274480620E+0001,-6.88203274480620E+0001,*,1010,21,-1.84741803932122E+0002,-1.84741803932122E+0002,-,
APCL13_454L1700,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.01315411430067E+0002,-1.01315411430067E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.15022104872120E+0002,-1.15022104872120E+0002,*,1012,37,-2.58073155265456E+0002,-2.58073155265456E+0002,-,
APCL13_464L0847,1012,APCL14_005L0721,1012,1012,2, 1.27886766600956E+0002, 1.27886766600956E+0002,*,APCL14_159L0781_APCL14_157,1012,1012,15,-1.28362341967706E+0002, 0.00000000000000E+0000,,1012,38,-1.15393321862602E+0002,-1.15393321862602E+0002,*,
APCL13_468L1269,1012,APCL14_159L0781_APCL14_157,1012,1012,27,-1.63728075259704E+0002,-1.63728075259704E+0002,-,APCL14_204L0994_APCL14_202,1012,1012,23,-1.39298593971681E+0002,-1.39298593971681E+0002,*,1012,56,-3.47850190413949E+0002,-3.47850190413949E+0002,-,
APCL13_473L1309,1012,APCL14_159L0781_APCL14_157,1012,1012,17,-1.50902905248998E+0002,-1.50902905248998E+0002,-,APCL14_204L0994_APCL14_202,1012,1012,12,-9.27601940517642E+0001,-9.27601940517642E+0001,*,1012,44,-3.37760637077244E+0002,-3.37760637077244E+0002,-,
APCL13_475L1310,1012,APCL14_159L0781_APCL14_157,1012,1012,16,-1.34075751290565E+0002,-1.34075751290565E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,15,-1.07079606873927E+0002,-1.07079606873927E+0002,*,1012,44,-3.21027276848383E+0002,-3.21027276848383E+0002,-,
APCL13_476L0852,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.06178445445918E+0002,-1.06178445445918E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-9.41314139677673E+0001,-9.41314139677673E+0001,*,1012,38,-2.74576845909343E+0002,-2.74576845909343E+0002,-,
APCL13_477L1263,1012,APCL14_159L0781_APCL14_157,1012,1012,9,-8.35527062193060E+0001,-8.35527062193060E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,19,-1.37938494396927E+0002,-1.37938494396927E+0002,*,1012,37,-2.85286317721085E+0002,-2.85286317721085E+0002,-,
APCL13_479L0854,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.04847015397578E+0002,-1.04847015397578E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.43270812756200E+0002,-1.43270812756200E+0002,*,1012,36,-2.88654370208473E+0002,-2.88654370208473E+0002,-,
APCL13_480L0855,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.13653508667835E+0002,-1.13653508667835E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-1.19124861514061E+0002,-1.19124861514061E+0002,*,1012,37,-3.07760420508193E+0002,-3.07760420508193E+0002,-,
APCL13_483L0470,869,APCL14_159L0781_APCL14_157,1012,869,6,-5.41782304713003E+0001,-5.41782304713003E+0001,*,APCL14_167L0957_APCL14_165,1012,869,0, 2.39390470268928E+0002, 2.39390470268928E+0002,*,869,8, 1.50482167288671E+0002, 1.50482167288671E+0002,*,
APCL13_489L0660,1009,APCL12_109L1769,1004,1001,5, 1.05968538394713E+0002, 1.05968538394713E+0002,*,APCL12_110L1770,997,994,6, 1.07186853371681E+0002, 1.07186853371681E+0002,*,1009,16, 2.75957686960788E+0002, 2.75957686960788E+0002,*,
APCL13_490L0661,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.23338139171571E+0002,-1.23338139171571E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,13,-1.19932593543327E+0002,-1.19932593543327E+0002,*,1012,38,-3.07141889776600E+0002,-3.07141889776600E+0002,-,
APCL13_495L0476,944,APCL14_159L0781_APCL14_157,1012,944,13,-9.49652626853162E+0001,-9.49652626853162E+0001,*,APCL14_204L0994_APCL14_202,1012,944,18,-1.25503526058561E+0002,-1.25503526058561E+0002,*,944,39,-2.73011956111482E+0002,-2.73011956111482E+0002,-,
APCL13_518L0858,1011,APCL14_159L0781_APCL14_157,1012,1011,8,-9.94035073170875E+0001,-9.94035073170875E+0001,*,APCL14_204L0994_APCL14_202,1012,1011,15,-1.52394684699704E+0002,-1.52394684699704E+0002,-,1011,42,-3.60595938455454E+0002,-3.60595938455454E+0002,-,
APCL13_519L1312,1008,APCL14_159L0781_APCL14_157,1012,1008,12,-1.35383512774953E+0002,-1.35383512774953E+0002,*,APCL14_204L0994_APCL14_202,1012,1008,20,-1.75779904243271E+0002,-1.75779904243271E+0002,-,1008,46,-3.90285999286528E+0002,-3.90285999286528E+0002,-,
APCL13_522L0859,1012,APCL14_159L0781_APCL14_157,1012,1012,10,-9.75202399662633E+0001,-9.75202399662633E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,15,-1.31761789416667E+0002,-1.31761789416667E+0002,*,1012,37,-3.03216071559806E+0002,-3.03216071559806E+0002,-,
APCL13_525L1270,1012,APCL14_159L0781_APCL14_157,1012,1012,9,-1.02743750346261E+0002,-1.02743750346261E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,23,-1.88783873952894E+0002,-1.88783873952894E+0002,-,1012,39,-3.35939840048699E+0002,-3.35939840048699E+0002,-,
APCL13_527L0861,1012,APCL13_217L1179,508,508,40,-2.14868191940358E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,15,-1.26352096357500E+0002,-1.26352096357500E+0002,*,1012,62,-3.70828364872290E+0002,-3.70828364872290E+0002,-,
APCL13_531L1314,1010,APCL14_159L0781_APCL14_157,1012,1010,11,-8.32887721233978E+0001,-8.32887721233978E+0001,*,APCL14_204L0994_APCL14_202,1012,1010,13,-1.02637950699222E+0002,-1.02637950699222E+0002,*,1010,37,-2.65019266482715E+0002,-2.65019266482715E+0002,-,
APCL13_533L0862,1008,APCL14_159L0781_APCL14_157,1012,1008,22,-1.78635353170175E+0002,-1.78635353170175E+0002,-,APCL14_204L0994_APCL14_202,1012,1008,14,-1.23299378740673E+0002,-1.23299378740673E+0002,*,1008,48,-3.78327779228543E+0002,-3.78327779228543E+0002,-,
APCL13_550L0869,1012,APCL14_159L0781_APCL14_157,1012,1012,7,-8.08985165887735E+0001,-8.08985165887735E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,13,-1.28942315740096E+0002,-1.28942315740096E+0002,*,1012,36,-3.05580354508999E+0002,-3.05580354508999E+0002,-,
APCL13_556L0870,1012,APCL14_159L0781_APCL14_157,1012,1012,9,-6.29480753877326E+0001,-6.29480753877326E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,20,-1.27092550799783E+0002,-1.27092550799783E+0002,*,1012,39,-2.61320048516789E+0002,-2.61320048516789E+0002,-,
APCL13_563L0873,1008,APCL14_159L0781_APCL14_157,1012,1008,13,-1.13478492355265E+0002,-1.13478492355265E+0002,*,APCL14_204L0994_APCL14_202,1012,1008,18,-1.46670888841025E+0002,-1.46670888841025E+0002,*,1008,40,-3.19285312814423E+0002,-3.19285312814423E+0002,-,
APCL13_574L0875,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.00859998286628E+0002,-1.00859998286628E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,20,-1.40722206668128E+0002,-1.40722206668128E+0002,*,1012,41,-2.99669895170110E+0002,-2.99669895170110E+0002,-,
APCL13_581L0876,1012,APCL14_159L0781_APCL14_157,1012,1012,19,-1.54545260971853E+0002,-1.54545260971853E+0002,-,APCL14_204L0994_APCL14_202,1012,1012,14,-1.21279253732464E+0002,-1.21279253732464E+0002,*,1012,43,-3.35680008414143E+0002,-3.35680008414143E+0002,-,
APCL13_586L1272,1012,APCL14_159L0781_APCL14_157,1012,1012,10,-9.30658290259372E+0001,-9.30658290259372E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,22,-1.80214775544007E+0002, 0.00000000000000E+0000,,1012,41,-3.25054618360445E+0002,-3.25054618360445E+0002,-,
APCL13_590L0679,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.39283782441922E+0002,-1.39283782441922E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,20,-1.80091581597873E+0002,-1.80091581597873E+0002,-,1012,49,-4.00847926491764E+0002,-4.00847926491764E+0002,-,
APCL13_593L1318,1009,APCL14_159L0781_APCL14_157,1012,1009,14,-1.13362082570533E+0002,-1.13362082570533E+0002,*,APCL14_204L0994_APCL14_202,1012,1009,18,-1.23598733272373E+0002,-1.23598733272373E+0002,*,1009,45,-3.15591126042934E+0002,-3.15591126042934E+0002,-,
APCL13_600L0682,1011,APCL14_159L0781_APCL14_157,1012,1011,9,-7.37050772766854E+0001,-7.37050772766854E+0001,*,APCL14_204L0994_APCL14_202,1012,1011,14,-9.38558422875159E+0001,-9.38558422875159E+0001,*,1011,40,-2.74692286564808E+0002,-2.74692286564808E+0002,-,
APCL13_607L1320,620,APCL14_159L0781_APCL14_157,1012,620,10,-7.98465935692690E+0001,-7.98465935692690E+0001,*,APCL14_204L0994_APCL14_202,1012,620,9,-6.66004114963368E+0001,-6.66004114963368E+0001,*,620,26,-1.90590583341973E+0002,-1.90590583341973E+0002,-,
APCL13_611L1006,890,APCL14_159L0781_APCL14_157,1012,890,9,-7.65166492486744E+0001,-7.65166492486744E+0001,*,APCL14_204L0994_APCL14_202,1012,890,15,-1.11150238096367E+0002,-1.11150238096367E+0002,*,890,36,-2.62765896140948E+0002,-2.62765896140948E+0002,-,
APCL13_612L0883,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-1.02128718470681E+0002,-1.02128718470681E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-1.36160065634305E+0002,-1.36160065634305E+0002,*,1012,33,-2.91047267432507E+0002,-2.91047267432507E+0002,-,
APCL13_616L0885,1012,APCL14_159L0781_APCL14_157,1012,1012,10,-9.50511168882053E+0001,-9.50511168882053E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,21,-1.76319317233917E+0002, 0.00000000000000E+0000,,1012,39,-3.27165139590751E+0002,-3.27165139590751E+0002,-,
APCL13_624L0887,1012,APCL13_177L1160,530,530,30,-1.83888102966339E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,3,-4.56732024988238E+0001,-4.56732024988238E+0001,*,1012,52,-3.14781529331160E+0002,-3.14781529331160E+0002,-,
APCL13_628L0692,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.06112400297187E+0002,-1.06112400297187E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,15,-1.08248734764901E+0002,-1.08248734764901E+0002,*,1012,37,-2.80050937329655E+0002,-2.80050937329655E+0002,-,
APCL13_629L0976,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-8.51415742899876E+0001,-8.51415742899876E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,14,-9.91431808401489E+0001,-9.91431808401489E+0001,*,1012,39,-2.74567493600224E+0002,-2.74567493600224E+0002,-,
APCL13_632L1210,1012,APCL13_177L1160,530,530,32,-1.67876075741947E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,8,-7.09696242488931E+0001,-7.09696242488931E+0001,*,1012,54,-2.99649339601476E+0002,-2.99649339601476E+0002,-,
