"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"43","D6256","16_a","P9","C6","P11","A1","P8","P10",20.626,"E1","D6252-D6347",9.7,12.5,200,"P6","P115"
"44","D6257","16_a","P9","D6","P11","A1","P8","P10",20.487,"F1","D6252-D6347",9.8,12.4,200,"P6","P115"
"45","D6258","16_a","P9","E6","P11","A1","P8","P10",26.558,"G1","D6252-D6347",7.5,14.7,200,"P6","P115"
"46","D6259","16_a","P9","F6","P11","A1","P8","P10",34.948,"H1","D6252-D6347",5.7,16.5,200,"P6","P115"
"47","D6260","16_a","P9","G6","P11","A1","P8","P10",51.334,"A2","D6252-D6347",3.9,18.3,200,"P6","P115"
"48","D6261","16_a","P9","H6","P11","A1","P8","P10",46.559,"B2","D6252-D6347",4.3,17.9,200,"P6","P115"
"49","D6262","16_a","P9","A7","P11","A1","P8","P10",25.822,"C2","D6252-D6347",7.7,14.5,200,"P6","P116"
"50","D6264","16_a","P9","B7","P11","A1","P8","P10",17.546,"E2","D6252-D6347",11.4,10.8,200,"P6","P116"
"51","D6266","16_a","P9","C7","P11","A1","P8","P10",13.601,"G2","D6252-D6347",14.7,7.5,200,"P6","P116"
"52","D6267","16_a","P9","D7","P11","A1","P8","P10",56.979,"H2","D6252-D6347",3.5,18.7,200,"P6","P116"
"53","D6268","16_a","P9","E7","P11","A1","P8","P10",49.913,"A3","D6252-D6347",4,18.2,200,"P6","P116"
"54","D6269","16_a","P9","F7","P11","A1","P8","P10",82.665,"B3","D6252-D6347",2.4,19.8,200,"P6","P116"
"55","D6270","16_a","P9","G7","P11","A1","P8","P10",70.376,"C3","D6252-D6347",2.8,19.4,200,"P6","P116"
"56","D6271","16_a","P9","H7","P11","A1","P8","P10",86.149,"D3","D6252-D6347",2.3,19.9,200,"P6","P116"
"57","D6272","16_a","P9","A8","P11","A1","P8","P10",54.29,"E3","D6252-D6347",3.7,18.5,200,"P6","P116"
"58","D6273","16_a","P9","B8","P11","A1","P8","P10",95.034,"F3","D6252-D6347",2.1,20.1,200,"P6","P116"
"59","D6274","16_a","P9","C8","P11","A1","P8","P10",16.45,"G3","D6252-D6347",12.2,10,200,"P6","P116"
"60","D6275","16_a","P9","D8","P11","A1","P8","P10",128.23,"H3","D6252-D6347",1.6,20.6,200,"P6","P116"
"61","D6276","16_a","P9","E8","P11","A1","P8","P10",106.739,"A4","D6252-D6347",1.9,20.3,200,"P6","P116"
"62","D6277","16_a","P9","F8","P11","A1","P8","P10",74.043,"B4","D6252-D6347",2.7,19.5,200,"P6","P116"
"63","D6278","16_a","P9","G8","P11","A1","P8","P10",59.836,"C4","D6252-D6347",3.3,18.9,200,"P6","P116"
"64","D6281","16_a","P9","H8","P11","A1","P8","P10",55.092,"F4","D6252-D6347",3.6,18.6,200,"P6","P116"
"65","D6282","16_a","P9","A9","P11","A1","P8","P10",30.096,"G4","D6252-D6347",6.6,15.6,200,"P6","P116"
"66","D6283","16_a","P9","B9","P11","A1","P8","P10",56.202,"H4","D6252-D6347",3.6,18.6,200,"P6","P116"
"67","D6285","16_a","P9","C9","P11","A1","P8","P10",76.569,"B5","D6252-D6347",2.6,19.6,200,"P6","P116"
"68","D6286","16_a","P9","D9","P11","A1","P8","P10",10.99,"C5","D6252-D6347",18.2,4,200,"P6","P116"
"69","D6287","16_a","P9","E9","P11","A1","P8","P10",31.764,"D5","D6252-D6347",6.3,15.9,200,"P6","P116"
"70","D6288","16_a","P9","F9","P11","A1","P8","P10",56.933,"E5","D6252-D6347",3.5,18.7,200,"P6","P116"
"71","D6289","16_a","P9","G9","P11","A1","P8","P10",24.926,"F5","D6252-D6347",8,14.2,200,"P6","P116"
"72","D6290","16_a","P9","H9","P11","A1","P8","P10",13.284,"G5","D6252-D6347",15.1,7.1,200,"P6","P116"
"73","D6291","16_a","P9","A10","P11","A1","P8","P10",85.291,"H5","D6252-D6347",2.3,19.9,200,"P6","P116"
"74","D6292","16_a","P9","B10","P11","A1","P8","P10",68.13,"A6","D6252-D6347",2.9,19.3,200,"P6","P116"
"75","D6293","16_a","P9","C10","P11","A1","P8","P10",72.451,"B6","D6252-D6347",2.8,19.4,200,"P6","P116"
"76","D6294","16_a","P9","D10","P11","A1","P8","P10",85.059,"C6","D6252-D6347",2.4,19.8,200,"P6","P116"
"77","D6296","16_a","P9","E10","P11","A1","P8","P10",51.187,"E6","D6252-D6347",3.9,18.3,200,"P6","P116"
"78","D6297","16_a","P9","F10","P11","A1","P8","P10",20.226,"F6","D6252-D6347",9.9,12.3,200,"P6","P116"
"79","D6298","16_a","P9","G10","P11","A1","P8","P10",52.726,"G6","D6252-D6347",3.8,18.4,200,"P6","P116"
"80","D6299","16_a","P9","H10","P11","A1","P8","P10",44.495,"H6","D6252-D6347",4.5,17.7,200,"P6","P116"
"81","D6301","16_a","P9","A11","P11","A1","P8","P10",13.988,"B7","D6252-D6347",14.3,7.9,200,"P6","P116"
"82","D6302","16_a","P9","B11","P11","A1","P8","P10",80.359,"C7","D6252-D6347",2.5,19.7,200,"P6","P116"
"83","D6303","16_a","P9","C11","P11","A1","P8","P10",36.308,"D7","D6252-D6347",5.5,16.7,200,"P6","P116"
"84","D6304","16_a","P9","D11","P11","A1","P8","P10",19.717,"E7","D6252-D6347",10.1,12.1,200,"P6","P116"
"85","D6305","16_a","P9","E11","P11","A1","P8","P10",48.112,"F7","D6252-D6347",4.2,18,200,"P6","P116"
"86","D6306","16_a","P9","F11","P11","A1","P8","P10",32.651,"G7","D6252-D6347",6.1,16.1,200,"P6","P116"
"87","D6307","16_a","P9","G11","P11","A1","P8","P10",21.28,"H7","D6252-D6347",9.4,12.8,200,"P6","P116"
"88","D6308","16_a","P9","H11","P11","A1","P8","P10",57.001,"A8","D6252-D6347",3.5,18.7,200,"P6","P116"
"89","D6310","16_a","P9","A12","P11","A1","P8","P10",62.475,"C8","D6252-D6347",3.2,19,200,"P6","P116"
"90","D6311","16_a","P9","B12","P11","A1","P8","P10",69.949,"D8","D6252-D6347",2.9,19.3,200,"P6","P116"
"91","D6313","16_a","P9","C12","P11","A1","P8","P10",12.371,"F8","D6252-D6347",16.2,6,200,"P6","P116"
"92","D6314","16_a","P9","D12","P11","A1","P8","P10",49.064,"G8","D6252-D6347",4.1,18.1,200,"P6","P116"
"93","D6321","16_a","P9","E12","P11","A1","P8","P10",13.139,"F9","D6252-D6347",15.2,7,200,"P6","P116"
"94","D6322","16_a","P9","F12","P11","A1","P8","P10",12.142,"G9","D6252-D6347",16.5,5.7,200,"P6","P116"
"95","D6323","16_a","P9","G12","P11","A1","P8","P10",27.597,"H9","D6252-D6347",7.2,15,200,"P6","P116"
"96","D6324","16_a","P9","H12","P11","A1","P8","P10",16.54,"A10","D6252-D6347",12.1,10.1,200,"P6","P116"
