"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"79","D5817","13_a","P9","G10","P11","A1","P8","P10",12.756,"F6","D5772-D5867",15.7,6.5,200,"P7","P110"
"80","D5820","13_a","P9","H10","P11","A1","P8","P10",17.942,"A7","D5772-D5867",11.1,11.1,200,"P7","P110"
"81","D5821","13_a","P9","A11","P11","A1","P8","P10",11.379,"B7","D5772-D5867",17.6,4.6,200,"P7","P110"
"82","D5822","13_a","P9","B11","P11","A1","P8","P10",14.793,"C7","D5772-D5867",13.5,8.7,200,"P7","P110"
"83","D5823","13_a","P9","C11","P11","A1","P8","P10",9.356,"D7","D5772-D5867",21.4,0.8,200,"P7","P110"
"84","D5824","13_a","P9","D11","P11","A1","P8","P10",15.622,"E7","D5772-D5867",12.8,9.4,200,"P7","P110"
"85","D5826","13_a","P9","E11","P11","A1","P8","P10",10.258,"G7","D5772-D5867",19.5,2.7,200,"P7","P110"
"86","D5827","13_a","P9","F11","P11","A1","P8","P10",18.215,"H7","D5772-D5867",11,11.2,200,"P7","P110"
"87","D5828","13_a","P9","G11","P11","A1","P8","P10",17.316,"A8","D5772-D5867",11.6,10.6,200,"P7","P110"
"88","D5830","13_a","P9","H11","P11","A1","P8","P10",13.008,"C8","D5772-D5867",15.4,6.8,200,"P7","P110"
"89","D5833","13_a","P9","A12","P11","A1","P8","P10",16.512,"F8","D5772-D5867",12.1,10.1,200,"P7","P110"
"90","D5834","13_a","P9","B12","P11","A1","P8","P10",13.675,"G8","D5772-D5867",14.6,7.6,200,"P7","P110"
"91","D5835","13_a","P9","C12","P11","A1","P8","P10",13.479,"H8","D5772-D5867",14.8,7.4,200,"P7","P110"
"92","D5836","13_a","P9","D12","P11","A1","P8","P10",10.958,"A9","D5772-D5867",18.3,3.9,200,"P7","P110"
"93","D5837","13_a","P9","E12","P11","A1","P8","P10",13.436,"B9","D5772-D5867",14.9,7.3,200,"P7","P110"
"94","D5838","13_a","P9","F12","P11","A1","P8","P10",9.656,"C9","D5772-D5867",20.7,1.5,200,"P7","P110"
"95","D5841","13_a","P9","G12","P11","A1","P8","P10",10.43,"F9","D5772-D5867",19.2,3,200,"P7","P110"
"96","D5843","13_a","P9","H12","P11","A1","P8","P10",9.627,"H9","D5772-D5867",20.8,1.4,200,"P7","P110"
