"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"17","D3742","4_a","P9","A3","P11","A1","P8","P10",51.965,"C3","D3724-D3819",3.8,18.4,200,"P6","P91"
"18","D3743","4_a","P9","B3","P11","A1","P8","P10",30.038,"D3","D3724-D3819",6.7,15.5,200,"P6","P91"
"19","D3744","4_a","P9","C3","P11","A1","P8","P10",13.364,"E3","D3724-D3819",15,7.2,200,"P6","P91"
"20","D3745","4_a","P9","D3","P11","A1","P8","P10",17.884,"F3","D3724-D3819",11.2,11,200,"P6","P91"
"21","D3746","4_a","P9","E3","P11","A1","P8","P10",44.736,"G3","D3724-D3819",4.5,17.7,200,"P6","P91"
"22","D3747","4_a","P9","F3","P11","A1","P8","P10",44.445,"H3","D3724-D3819",4.5,17.7,200,"P6","P91"
"23","D3748","4_a","P9","G3","P11","A1","P8","P10",40.894,"A4","D3724-D3819",4.9,17.3,200,"P6","P91"
"24","D3749","4_a","P9","H3","P11","A1","P8","P10",10.932,"B4","D3724-D3819",18.3,3.9,200,"P6","P91"
"25","D3750","4_a","P9","A4","P11","A1","P8","P10",35.458,"C4","D3724-D3819",5.6,16.6,200,"P6","P91"
"26","D3752","4_a","P9","B4","P11","A1","P8","P10",26.81,"E4","D3724-D3819",7.5,14.7,200,"P6","P91"
"27","D3753","4_a","P9","C4","P11","A1","P8","P10",17.372,"F4","D3724-D3819",11.5,10.7,200,"P6","P91"
"28","D3754","4_a","P9","D4","P11","A1","P8","P10",19.179,"G4","D3724-D3819",10.4,11.8,200,"P6","P91"
"29","D3755","4_a","P9","E4","P11","A1","P8","P10",9.847,"H4","D3724-D3819",20.3,1.9,200,"P6","P91"
"30","D3756","4_a","P9","F4","P11","A1","P8","P10",57.014,"A5","D3724-D3819",3.5,18.7,200,"P6","P91"
"31","D3757","4_a","P9","G4","P11","A1","P8","P10",43.593,"B5","D3724-D3819",4.6,17.6,200,"P6","P91"
"32","D3758","4_a","P9","H4","P11","A1","P8","P10",12.323,"C5","D3724-D3819",16.2,6,200,"P6","P91"
"33","D3760","4_a","P9","A5","P11","A1","P8","P10",32.741,"E5","D3724-D3819",6.1,16.1,200,"P6","P91"
"34","D3761","4_a","P9","B5","P11","A1","P8","P10",14.34,"F5","D3724-D3819",13.9,8.3,200,"P6","P91"
"35","D3762","4_a","P9","C5","P11","A1","P8","P10",31.327,"G5","D3724-D3819",6.4,15.8,200,"P6","P91"
"36","D3763","4_a","P9","D5","P11","A1","P8","P10",35.406,"H5","D3724-D3819",5.6,16.6,200,"P6","P91"
"37","D3764","4_a","P9","E5","P11","A1","P8","P10",17.039,"A6","D3724-D3819",11.7,10.5,200,"P6","P91"
"38","D3765","4_a","P9","F5","P11","A1","P8","P10",14.22,"B6","D3724-D3819",14.1,8.1,200,"P6","P91"
"39","D3766","4_a","P9","G5","P11","A1","P8","P10",19.804,"C6","D3724-D3819",10.1,12.1,200,"P6","P91"
"40","D3771","4_a","P9","H5","P11","A1","P8","P10",15.679,"H6","D3724-D3819",12.8,9.4,200,"P6","P91"
"41","D3772","4_a","P9","A6","P11","A1","P8","P10",19.337,"A7","D3724-D3819",10.3,11.9,200,"P6","P91"
"42","D3773","4_a","P9","B6","P11","A1","P8","P10",21.281,"B7","D3724-D3819",9.4,12.8,200,"P6","P91"
"43","D3774","4_a","P9","C6","P11","A1","P8","P10",13.371,"C7","D3724-D3819",15,7.2,200,"P6","P91"
"44","D3776","4_a","P9","D6","P11","A1","P8","P10",13.032,"E7","D3724-D3819",15.3,6.9,200,"P6","P91"
"45","D3777","4_a","P9","E6","P11","A1","P8","P10",18.822,"F7","D3724-D3819",10.6,11.6,200,"P6","P91"
"46","D3778","4_a","P9","F6","P11","A1","P8","P10",12.103,"G7","D3724-D3819",16.5,5.7,200,"P6","P91"
"47","D3779","4_a","P9","G6","P11","A1","P8","P10",34.763,"H7","D3724-D3819",5.8,16.4,200,"P6","P91"
"48","D3780","4_a","P9","H6","P11","A1","P8","P10",57.174,"A8","D3724-D3819",3.5,18.7,200,"P6","P91"
"49","D4603","4_a","P9","A7","P11","A1","P8","P10",18.104,"F2","D4588-D4613",11,11.2,200,"P5","P92"
"50","D3782","4_a","P9","B7","P11","A1","P8","P10",23.607,"C8","D3724-D3819",8.5,13.7,200,"P6","P92"
"51","D3787","4_a","P9","C7","P11","A1","P8","P10",40.022,"H8","D3724-D3819",5,17.2,200,"P6","P92"
"52","D3788","4_a","P9","D7","P11","A1","P8","P10",32.504,"A9","D3724-D3819",6.2,16,200,"P6","P92"
"53","D3790","4_a","P9","E7","P11","A1","P8","P10",22.986,"C9","D3724-D3819",8.7,13.5,200,"P6","P92"
"54","D3791","4_a","P9","F7","P11","A1","P8","P10",24.596,"D9","D3724-D3819",8.1,14.1,200,"P6","P92"
"55","D3792","4_a","P9","G7","P11","A1","P8","P10",12.665,"E9","D3724-D3819",15.8,6.4,200,"P6","P92"
"56","D3795","4_a","P9","H7","P11","A1","P8","P10",20.55,"H9","D3724-D3819",9.7,12.5,200,"P6","P92"
"57","D3796","4_a","P9","A8","P11","A1","P8","P10",38.058,"A10","D3724-D3819",5.3,16.9,200,"P6","P92"
"58","D3797","4_a","P9","B8","P11","A1","P8","P10",11.834,"B10","D3724-D3819",16.9,5.3,200,"P6","P92"
"59","D3798","4_a","P9","C8","P11","A1","P8","P10",18.546,"C10","D3724-D3819",10.8,11.4,200,"P6","P92"
"60","D3799","4_a","P9","D8","P11","A1","P8","P10",15.63,"D10","D3724-D3819",12.8,9.4,200,"P6","P92"
"61","D3800","4_a","P9","E8","P11","A1","P8","P10",11.098,"E10","D3724-D3819",18,4.2,200,"P6","P92"
"62","D3802","4_a","P9","F8","P11","A1","P8","P10",12.893,"G10","D3724-D3819",15.5,6.7,200,"P6","P92"
"63","D3804","4_a","P9","G8","P11","A1","P8","P10",30.968,"A11","D3724-D3819",6.5,15.7,200,"P6","P92"
"64","D3805","4_a","P9","H8","P11","A1","P8","P10",15.745,"B11","D3724-D3819",12.7,9.5,200,"P6","P92"
"65","D3806","4_a","P9","A9","P11","A1","P8","P10",13.287,"C11","D3724-D3819",15.1,7.1,200,"P6","P92"
"66","D3808","4_a","P9","B9","P11","A1","P8","P10",14.621,"E11","D3724-D3819",13.7,8.5,200,"P6","P92"
"67","D3809","4_a","P9","C9","P11","A1","P8","P10",11.078,"F11","D3724-D3819",18.1,4.1,200,"P6","P92"
"68","D3810","4_a","P9","D9","P11","A1","P8","P10",15.604,"G11","D3724-D3819",12.8,9.4,200,"P6","P92"
"69","D3811","4_a","P9","E9","P11","A1","P8","P10",17.059,"H11","D3724-D3819",11.7,10.5,200,"P6","P92"
"70","D3812","4_a","P9","F9","P11","A1","P8","P10",21.385,"A12","D3724-D3819",9.4,12.8,200,"P6","P92"
"71","D3813","4_a","P9","G9","P11","A1","P8","P10",23.082,"B12","D3724-D3819",8.7,13.5,200,"P6","P92"
"72","D3814","4_a","P9","H9","P11","A1","P8","P10",31.643,"C12","D3724-D3819",6.3,15.9,200,"P6","P92"
"73","D3815","4_a","P9","A10","P11","A1","P8","P10",13.294,"D12","D3724-D3819",15,7.2,200,"P6","P92"
"74","D3817","4_a","P9","B10","P11","A1","P8","P10",10.282,"F12","D3724-D3819",19.5,2.7,200,"P6","P92"
"75","D3820","4_a","P9","C10","P11","A1","P8","P10",54.229,"A1","D3820-D3915",3.7,18.5,200,"P7","P92"
"76","D3821","4_a","P9","D10","P11","A1","P8","P10",60.795,"B1","D3820-D3915",3.3,18.9,200,"P7","P92"
"77","D3822","4_a","P9","E10","P11","A1","P8","P10",70.093,"C1","D3820-D3915",2.9,19.3,200,"P7","P92"
"78","D3823","4_a","P9","F10","P11","A1","P8","P10",47.229,"D1","D3820-D3915",4.2,18,200,"P7","P92"
"79","D3824","4_a","P9","G10","P11","A1","P8","P10",18.725,"E1","D3820-D3915",10.7,11.5,200,"P7","P92"
"80","D3825","4_a","P9","H10","P11","A1","P8","P10",15.796,"F1","D3820-D3915",12.7,9.5,200,"P7","P92"
"81","D3827","4_a","P9","A11","P11","A1","P8","P10",9.392,"H1","D3820-D3915",21.3,0.9,200,"P7","P92"
"82","D3828","4_a","P9","B11","P11","A1","P8","P10",23.812,"A2","D3820-D3915",8.4,13.8,200,"P7","P92"
"83","D3829","4_a","P9","C11","P11","A1","P8","P10",25.979,"B2","D3820-D3915",7.7,14.5,200,"P7","P92"
"84","D3830","4_a","P9","D11","P11","A1","P8","P10",11.996,"C2","D3820-D3915",16.7,5.5,200,"P7","P92"
"85","D3832","4_a","P9","E11","P11","A1","P8","P10",24.039,"E2","D3820-D3915",8.3,13.9,200,"P7","P92"
"86","D3833","4_a","P9","F11","P11","A1","P8","P10",26.958,"F2","D3820-D3915",7.4,14.8,200,"P7","P92"
"87","D3834","4_a","P9","G11","P11","A1","P8","P10",43.792,"G2","D3820-D3915",4.6,17.6,200,"P7","P92"
"88","D3835","4_a","P9","H11","P11","A1","P8","P10",33.339,"H2","D3820-D3915",6,16.2,200,"P7","P92"
"89","D3836","4_a","P9","A12","P11","A1","P8","P10",52.476,"A3","D3820-D3915",3.8,18.4,200,"P7","P92"
"90","D3837","4_a","P9","B12","P11","A1","P8","P10",14.434,"B3","D3820-D3915",13.9,8.3,200,"P7","P92"
"91","D3839","4_a","P9","C12","P11","A1","P8","P10",76.187,"D3","D3820-D3915",2.6,19.6,200,"P7","P92"
"92","D3840","4_a","P9","D12","P11","A1","P8","P10",24.155,"E3","D3820-D3915",8.3,13.9,200,"P7","P92"
"93","D3841","4_a","P9","E12","P11","A1","P8","P10",36.216,"F3","D3820-D3915",5.5,16.7,200,"P7","P92"
"94","D3842","4_a","P9","F12","P11","A1","P8","P10",20.998,"G3","D3820-D3915",9.5,12.7,200,"P7","P92"
"95","D3843","4_a","P9","G12","P11","A1","P8","P10",32.003,"H3","D3820-D3915",6.2,16,200,"P7","P92"
"96","D3844","4_a","P9","H12","P11","A1","P8","P10",16.598,"A4","D3820-D3915",12,10.2,200,"P7","P92"
