"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"60","D4497","10_a","P9","D8","P11","A1","P8","P10",47.163,"F1","D4492-D4587",4.2,18,200,"P7","P104"
"61","D4498","10_a","P9","E8","P11","A1","P8","P10",32.764,"G1","D4492-D4587",6.1,16.1,200,"P7","P104"
"62","D4499","10_a","P9","F8","P11","A1","P8","P10",9.258,"H1","D4492-D4587",21.6,0.6,200,"P7","P104"
"63","D4501","10_a","P9","G8","P11","A1","P8","P10",28.194,"B2","D4492-D4587",7.1,15.1,200,"P7","P104"
"64","D4502","10_a","P9","H8","P11","A1","P8","P10",24.391,"C2","D4492-D4587",8.2,14,200,"P7","P104"
"65","D4507","10_a","P9","A9","P11","A1","P8","P10",19.933,"H2","D4492-D4587",10,12.2,200,"P7","P104"
"66","D4509","10_a","P9","B9","P11","A1","P8","P10",10.71,"B3","D4492-D4587",18.7,3.5,200,"P7","P104"
"67","D4512","10_a","P9","C9","P11","A1","P8","P10",9.763,"E3","D4492-D4587",20.5,1.7,200,"P7","P104"
"68","D4515","10_a","P9","D9","P11","A1","P8","P10",20.148,"H3","D4492-D4587",9.9,12.3,200,"P7","P104"
"69","D4516","10_a","P9","E9","P11","A1","P8","P10",64.13,"A4","D4492-D4587",3.1,19.1,200,"P7","P104"
"70","D4517","10_a","P9","F9","P11","A1","P8","P10",54.768,"B4","D4492-D4587",3.7,18.5,200,"P7","P104"
"71","D4520","10_a","P9","G9","P11","A1","P8","P10",46.795,"E4","D4492-D4587",4.3,17.9,200,"P7","P104"
"72","D4521","10_a","P9","H9","P11","A1","P8","P10",18.089,"F4","D4492-D4587",11.1,11.1,200,"P7","P104"
"73","D4523","10_a","P9","A10","P11","A1","P8","P10",19.431,"H4","D4492-D4587",10.3,11.9,200,"P7","P104"
"74","D4526","10_a","P9","B10","P11","A1","P8","P10",15.31,"C5","D4492-D4587",13.1,9.1,200,"P7","P104"
"75","D4528","10_a","P9","C10","P11","A1","P8","P10",9.294,"E5","D4492-D4587",21.5,0.7,200,"P7","P104"
"76","D4529","10_a","P9","D10","P11","A1","P8","P10",28.909,"F5","D4492-D4587",6.9,15.3,200,"P7","P104"
"77","D4530","10_a","P9","E10","P11","A1","P8","P10",20.323,"G5","D4492-D4587",9.8,12.4,200,"P7","P104"
"78","D4531","10_a","P9","F10","P11","A1","P8","P10",20.38,"H5","D4492-D4587",9.8,12.4,200,"P7","P104"
"79","D4533","10_a","P9","G10","P11","A1","P8","P10",27.666,"B6","D4492-D4587",7.2,15,200,"P7","P104"
"80","D4534","10_a","P9","H10","P11","A1","P8","P10",45.853,"C6","D4492-D4587",4.4,17.8,200,"P7","P104"
"81","D4535","10_a","P9","A11","P11","A1","P8","P10",38.268,"D6","D4492-D4587",5.2,17,200,"P7","P104"
"82","D4536","10_a","P9","B11","P11","A1","P8","P10",26.706,"E6","D4492-D4587",7.5,14.7,200,"P7","P104"
"83","D4538","10_a","P9","C11","P11","A1","P8","P10",17.007,"G6","D4492-D4587",11.8,10.4,200,"P7","P104"
"84","D4539","10_a","P9","D11","P11","A1","P8","P10",25.686,"H6","D4492-D4587",7.8,14.4,200,"P7","P104"
"85","D4541","10_a","P9","E11","P11","A1","P8","P10",15.987,"B7","D4492-D4587",12.5,9.7,200,"P7","P104"
"86","D4542","10_a","P9","F11","P11","A1","P8","P10",27.303,"C7","D4492-D4587",7.3,14.9,200,"P7","P104"
"87","D4545","10_a","P9","G11","P11","A1","P8","P10",10.345,"F7","D4492-D4587",19.3,2.9,200,"P7","P104"
"88","D4551","10_a","P9","H11","P11","A1","P8","P10",9.347,"D8","D4492-D4587",21.4,0.8,200,"P7","P104"
"89","D4553","10_a","P9","A12","P11","A1","P8","P10",9.926,"F8","D4492-D4587",20.1,2.1,200,"P7","P104"
"90","D4559","10_a","P9","B12","P11","A1","P8","P10",31.721,"D9","D4492-D4587",6.3,15.9,200,"P7","P104"
"91","D4560","10_a","P9","C12","P11","A1","P8","P10",25.393,"E9","D4492-D4587",7.9,14.3,200,"P7","P104"
"92","D4562","10_a","P9","D12","P11","A1","P8","P10",15.845,"G9","D4492-D4587",12.6,9.6,200,"P7","P104"
"93","D4563","10_a","P9","E12","P11","A1","P8","P10",18.086,"H9","D4492-D4587",11.1,11.1,200,"P7","P104"
"94","D4564","10_a","P9","F12","P11","A1","P8","P10",57.317,"A10","D4492-D4587",3.5,18.7,200,"P7","P104"
"95","D4565","10_a","P9","G12","P11","A1","P8","P10",11.302,"B10","D4492-D4587",17.7,4.5,200,"P7","P104"
"96","D4566","10_a","P9","H12","P11","A1","P8","P10",17.76,"C10","D4492-D4587",11.3,10.9,200,"P7","P104"
