"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"18","D4237","8_a","P9","B3","P11","A1","P8","P10",91.872,"B5","D4204-D4299",2.2,20,200,"P6","P99"
"19","D4238","8_a","P9","C3","P11","A1","P8","P10",93.147,"C5","D4204-D4299",2.1,20.1,200,"P6","P99"
"20","D4239","8_a","P9","D3","P11","A1","P8","P10",109.048,"D5","D4204-D4299",1.8,20.4,200,"P6","P99"
"21","D4240","8_a","P9","E3","P11","A1","P8","P10",143.183,"E5","D4204-D4299",1.4,20.8,200,"P6","P99"
"22","D4241","8_a","P9","F3","P11","A1","P8","P10",91.72,"F5","D4204-D4299",2.2,20,200,"P6","P99"
"23","D4242","8_a","P9","G3","P11","A1","P8","P10",17.934,"G5","D4204-D4299",11.2,11,200,"P6","P99"
"24","D4243","8_a","P9","H3","P11","A1","P8","P10",122.755,"H5","D4204-D4299",1.6,20.6,200,"P6","P99"
"25","D4244","8_a","P9","A4","P11","A1","P8","P10",112.424,"A6","D4204-D4299",1.8,20.4,200,"P6","P99"
"26","D4245","8_a","P9","B4","P11","A1","P8","P10",24.65,"B6","D4204-D4299",8.1,14.1,200,"P6","P99"
"27","D4246","8_a","P9","C4","P11","A1","P8","P10",53.05,"C6","D4204-D4299",3.8,18.4,200,"P6","P99"
"28","D4247","8_a","P9","D4","P11","A1","P8","P10",14.048,"D6","D4204-D4299",14.2,8,200,"P6","P99"
"29","D4248","8_a","P9","E4","P11","A1","P8","P10",24.67,"E6","D4204-D4299",8.1,14.1,200,"P6","P99"
"30","D4249","8_a","P9","F4","P11","A1","P8","P10",31.592,"F6","D4204-D4299",6.3,15.9,200,"P6","P99"
"31","D4250","8_a","P9","G4","P11","A1","P8","P10",10.294,"G6","D4204-D4299",19.4,2.8,200,"P6","P99"
"32","D4251","8_a","P9","H4","P11","A1","P8","P10",24.278,"H6","D4204-D4299",8.2,14,200,"P6","P99"
"33","D4252","8_a","P9","A5","P11","A1","P8","P10",10.418,"A7","D4204-D4299",19.2,3,200,"P6","P99"
"34","D4253","8_a","P9","B5","P11","A1","P8","P10",9.768,"B7","D4204-D4299",20.5,1.7,200,"P6","P99"
"35","D4254","8_a","P9","C5","P11","A1","P8","P10",23.652,"C7","D4204-D4299",8.5,13.7,200,"P6","P99"
"36","D4255","8_a","P9","D5","P11","A1","P8","P10",27.968,"D7","D4204-D4299",7.2,15,200,"P6","P99"
"37","D4256","8_a","P9","E5","P11","A1","P8","P10",9.829,"E7","D4204-D4299",20.3,1.9,200,"P6","P99"
"38","D4257","8_a","P9","F5","P11","A1","P8","P10",17.675,"F7","D4204-D4299",11.3,10.9,200,"P6","P99"
"39","D4258","8_a","P9","G5","P11","A1","P8","P10",9.568,"G7","D4204-D4299",20.9,1.3,200,"P6","P99"
"40","D4259","8_a","P9","H5","P11","A1","P8","P10",9.859,"H7","D4204-D4299",20.3,1.9,200,"P6","P99"
"41","D4260","8_a","P9","A6","P11","A1","P8","P10",45.022,"A8","D4204-D4299",4.4,17.8,200,"P6","P99"
"42","D4261","8_a","P9","B6","P11","A1","P8","P10",67.524,"B8","D4204-D4299",3,19.2,200,"P6","P99"
"43","D4262","8_a","P9","C6","P11","A1","P8","P10",12.857,"C8","D4204-D4299",15.6,6.6,200,"P6","P99"
"44","D4263","8_a","P9","D6","P11","A1","P8","P10",35.691,"D8","D4204-D4299",5.6,16.6,200,"P6","P99"
"45","D4265","8_a","P9","E6","P11","A1","P8","P10",81.772,"F8","D4204-D4299",2.4,19.8,200,"P6","P99"
"46","D4266","8_a","P9","F6","P11","A1","P8","P10",54.304,"G8","D4204-D4299",3.7,18.5,200,"P6","P99"
"47","D4269","8_a","P9","G6","P11","A1","P8","P10",35.633,"B9","D4204-D4299",5.6,16.6,200,"P6","P99"
"48","D4270","8_a","P9","H6","P11","A1","P8","P10",15.014,"C9","D4204-D4299",13.3,8.9,200,"P6","P99"
"49","D4609","8_a","P9","A7","P11","A1","P8","P10",36.365,"E3","D4588-D4613",5.5,16.7,200,"P5","P100"
"50","D4271","8_a","P9","B7","P11","A1","P8","P10",21.441,"D9","D4204-D4299",9.3,12.9,200,"P6","P100"
"51","D4272","8_a","P9","C7","P11","A1","P8","P10",18.827,"E9","D4204-D4299",10.6,11.6,200,"P6","P100"
"52","D4273","8_a","P9","D7","P11","A1","P8","P10",29.181,"F9","D4204-D4299",6.9,15.3,200,"P6","P100"
"53","D4274","8_a","P9","E7","P11","A1","P8","P10",14.969,"G9","D4204-D4299",13.4,8.8,200,"P6","P100"
"54","D4276","8_a","P9","F7","P11","A1","P8","P10",9.073,"A10","D4204-D4299",22,0.2,200,"P6","P100"
"55","D4277","8_a","P9","G7","P11","A1","P8","P10",11.436,"B10","D4204-D4299",17.5,4.7,200,"P6","P100"
"56","D4280","8_a","P9","H7","P11","A1","P8","P10",10.729,"E10","D4204-D4299",18.6,3.6,200,"P6","P100"
"57","D4281","8_a","P9","A8","P11","A1","P8","P10",22.171,"F10","D4204-D4299",9,13.2,200,"P6","P100"
"58","D4282","8_a","P9","B8","P11","A1","P8","P10",19.257,"G10","D4204-D4299",10.4,11.8,200,"P6","P100"
"59","D4283","8_a","P9","C8","P11","A1","P8","P10",17.589,"H10","D4204-D4299",11.4,10.8,200,"P6","P100"
"60","D4285","8_a","P9","D8","P11","A1","P8","P10",59.567,"B11","D4204-D4299",3.4,18.8,200,"P6","P100"
"61","D4286","8_a","P9","E8","P11","A1","P8","P10",39.636,"C11","D4204-D4299",5,17.2,200,"P6","P100"
"62","D4287","8_a","P9","F8","P11","A1","P8","P10",19.728,"D11","D4204-D4299",10.1,12.1,200,"P6","P100"
"63","D4288","8_a","P9","G8","P11","A1","P8","P10",15.758,"E11","D4204-D4299",12.7,9.5,200,"P6","P100"
"64","D4289","8_a","P9","H8","P11","A1","P8","P10",15.017,"F11","D4204-D4299",13.3,8.9,200,"P6","P100"
"65","D4290","8_a","P9","A9","P11","A1","P8","P10",10.337,"G11","D4204-D4299",19.3,2.9,200,"P6","P100"
"66","D4291","8_a","P9","B9","P11","A1","P8","P10",10.705,"H11","D4204-D4299",18.7,3.5,200,"P6","P100"
"67","D4292","8_a","P9","C9","P11","A1","P8","P10",41.955,"A12","D4204-D4299",4.8,17.4,200,"P6","P100"
"68","D4293","8_a","P9","D9","P11","A1","P8","P10",90.83,"B12","D4204-D4299",2.2,20,200,"P6","P100"
"69","D4295","8_a","P9","E9","P11","A1","P8","P10",70.086,"D12","D4204-D4299",2.9,19.3,200,"P6","P100"
"70","D4296","8_a","P9","F9","P11","A1","P8","P10",111.422,"E12","D4204-D4299",1.8,20.4,200,"P6","P100"
"71","D4297","8_a","P9","G9","P11","A1","P8","P10",23.664,"F12","D4204-D4299",8.5,13.7,200,"P6","P100"
"72","D4299","8_a","P9","H9","P11","A1","P8","P10",16.053,"H12","D4204-D4299",12.5,9.7,200,"P6","P100"
"73","D4300","8_a","P9","A10","P11","A1","P8","P10",65.964,"A1","D4300-D4395",3,19.2,200,"P7","P100"
"74","D4301","8_a","P9","B10","P11","A1","P8","P10",10.383,"B1","D4300-D4395",19.3,2.9,200,"P7","P100"
"75","D4302","8_a","P9","C10","P11","A1","P8","P10",88.723,"C1","D4300-D4395",2.3,19.9,200,"P7","P100"
"76","D4303","8_a","P9","D10","P11","A1","P8","P10",15.756,"D1","D4300-D4395",12.7,9.5,200,"P7","P100"
"77","D4304","8_a","P9","E10","P11","A1","P8","P10",19.853,"E1","D4300-D4395",10.1,12.1,200,"P7","P100"
"78","D4305","8_a","P9","F10","P11","A1","P8","P10",32.556,"F1","D4300-D4395",6.1,16.1,200,"P7","P100"
"79","D4306","8_a","P9","G10","P11","A1","P8","P10",68.489,"G1","D4300-D4395",2.9,19.3,200,"P7","P100"
"80","D4307","8_a","P9","H10","P11","A1","P8","P10",61.119,"H1","D4300-D4395",3.3,18.9,200,"P7","P100"
"81","D4308","8_a","P9","A11","P11","A1","P8","P10",17.227,"A2","D4300-D4395",11.6,10.6,200,"P7","P100"
"82","D4309","8_a","P9","B11","P11","A1","P8","P10",14.142,"B2","D4300-D4395",14.1,8.1,200,"P7","P100"
"83","D4310","8_a","P9","C11","P11","A1","P8","P10",16.24,"C2","D4300-D4395",12.3,9.9,200,"P7","P100"
"84","D4312","8_a","P9","D11","P11","A1","P8","P10",19.858,"E2","D4300-D4395",10.1,12.1,200,"P7","P100"
"85","D4313","8_a","P9","E11","P11","A1","P8","P10",65.165,"F2","D4300-D4395",3.1,19.1,200,"P7","P100"
"86","D4314","8_a","P9","F11","P11","A1","P8","P10",13.554,"G2","D4300-D4395",14.8,7.4,200,"P7","P100"
"87","D4315","8_a","P9","G11","P11","A1","P8","P10",24.052,"H2","D4300-D4395",8.3,13.9,200,"P7","P100"
"88","D4316","8_a","P9","H11","P11","A1","P8","P10",34.46,"A3","D4300-D4395",5.8,16.4,200,"P7","P100"
"89","D4317","8_a","P9","A12","P11","A1","P8","P10",24.312,"B3","D4300-D4395",8.2,14,200,"P7","P100"
"90","D4318","8_a","P9","B12","P11","A1","P8","P10",26.038,"C3","D4300-D4395",7.7,14.5,200,"P7","P100"
"91","D4319","8_a","P9","C12","P11","A1","P8","P10",27.637,"D3","D4300-D4395",7.2,15,200,"P7","P100"
"92","D4320","8_a","P9","D12","P11","A1","P8","P10",64.041,"E3","D4300-D4395",3.1,19.1,200,"P7","P100"
"93","D4321","8_a","P9","E12","P11","A1","P8","P10",20.026,"F3","D4300-D4395",10,12.2,200,"P7","P100"
"94","D4322","8_a","P9","F12","P11","A1","P8","P10",35.495,"G3","D4300-D4395",5.6,16.6,200,"P7","P100"
"95","D4323","8_a","P9","G12","P11","A1","P8","P10",41.253,"H3","D4300-D4395",4.8,17.4,200,"P7","P100"
"96","D4324","8_a","P9","H12","P11","A1","P8","P10",87.37,"A4","D4300-D4395",2.3,19.9,200,"P7","P100"
