"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"21","D3367","1_a","P9","E3","P11","A1","P8","P10",41.223,"D4","D3340-D3435",4.9,17.3,200,"P6","P85"
"22","D3368","1_a","P9","F3","P11","A1","P8","P10",42.421,"E4","D3340-D3435",4.7,17.5,200,"P6","P85"
"23","D3371","1_a","P9","G3","P11","A1","P8","P10",51.148,"H4","D3340-D3435",3.9,18.3,200,"P6","P85"
"24","D3372","1_a","P9","H3","P11","A1","P8","P10",28.756,"A5","D3340-D3435",7,15.2,200,"P6","P85"
"25","D3373","1_a","P9","A4","P11","A1","P8","P10",33.122,"B5","D3340-D3435",6,16.2,200,"P6","P85"
"26","D3374","1_a","P9","B4","P11","A1","P8","P10",49.695,"C5","D3340-D3435",4,18.2,200,"P6","P85"
"27","D3375","1_a","P9","C4","P11","A1","P8","P10",56.545,"D5","D3340-D3435",3.5,18.7,200,"P6","P85"
"28","D3376","1_a","P9","D4","P11","A1","P8","P10",21.605,"E5","D3340-D3435",9.3,12.9,200,"P6","P85"
"29","D3377","1_a","P9","E4","P11","A1","P8","P10",28.987,"F5","D3340-D3435",6.9,15.3,200,"P6","P85"
"30","D3379","1_a","P9","F4","P11","A1","P8","P10",10.221,"H5","D3340-D3435",19.6,2.6,200,"P6","P85"
"31","D3381","1_a","P9","G4","P11","A1","P8","P10",23.668,"B6","D3340-D3435",8.5,13.7,200,"P6","P85"
"32","D3382","1_a","P9","H4","P11","A1","P8","P10",29.513,"C6","D3340-D3435",6.8,15.4,200,"P6","P85"
"33","D3383","1_a","P9","A5","P11","A1","P8","P10",18.387,"D6","D3340-D3435",10.9,11.3,200,"P6","P85"
"34","D3384","1_a","P9","B5","P11","A1","P8","P10",9.089,"E6","D3340-D3435",22,0.2,200,"P6","P85"
"35","D3386","1_a","P9","C5","P11","A1","P8","P10",9.798,"G6","D3340-D3435",20.4,1.8,200,"P6","P85"
"36","D3391","1_a","P9","D5","P11","A1","P8","P10",20.522,"D7","D3340-D3435",9.7,12.5,200,"P6","P85"
"37","D3392","1_a","P9","E5","P11","A1","P8","P10",21.246,"E7","D3340-D3435",9.4,12.8,200,"P6","P85"
"38","D3393","1_a","P9","F5","P11","A1","P8","P10",27.612,"F7","D3340-D3435",7.2,15,200,"P6","P85"
"39","D3395","1_a","P9","G5","P11","A1","P8","P10",9.033,"H7","D3340-D3435",22.1,0.1,200,"P6","P85"
"40","D3398","1_a","P9","H5","P11","A1","P8","P10",14.637,"C8","D3340-D3435",13.7,8.5,200,"P6","P85"
"41","D3406","1_a","P9","A6","P11","A1","P8","P10",15.721,"C9","D3340-D3435",12.7,9.5,200,"P6","P85"
"42","D3408","1_a","P9","B6","P11","A1","P8","P10",25.108,"E9","D3340-D3435",8,14.2,200,"P6","P85"
"43","D3409","1_a","P9","C6","P11","A1","P8","P10",24.8,"F9","D3340-D3435",8.1,14.1,200,"P6","P85"
"44","D3410","1_a","P9","D6","P11","A1","P8","P10",22.805,"G9","D3340-D3435",8.8,13.4,200,"P6","P85"
"45","D3411","1_a","P9","E6","P11","A1","P8","P10",21.021,"H9","D3340-D3435",9.5,12.7,200,"P6","P85"
"46","D3412","1_a","P9","F6","P11","A1","P8","P10",60.635,"A10","D3340-D3435",3.3,18.9,200,"P6","P85"
"47","D3413","1_a","P9","G6","P11","A1","P8","P10",20.109,"B10","D3340-D3435",9.9,12.3,200,"P6","P85"
"48","D3414","1_a","P9","H6","P11","A1","P8","P10",10.118,"C10","D3340-D3435",19.8,2.4,200,"P6","P85"
"49","D4589","1_a","P9","A7","P11","A1","P8","P10",10.314,"B1","D4588-D4613",19.4,2.8,200,"P5","P86"
"50","D3415","1_a","P9","B7","P11","A1","P8","P10",32.588,"D10","D3340-D3435",6.1,16.1,200,"P6","P86"
"51","D3416","1_a","P9","C7","P11","A1","P8","P10",48.856,"E10","D3340-D3435",4.1,18.1,200,"P6","P86"
"52","D3418","1_a","P9","D7","P11","A1","P8","P10",26.985,"G10","D3340-D3435",7.4,14.8,200,"P6","P86"
"53","D3419","1_a","P9","E7","P11","A1","P8","P10",17.097,"H10","D3340-D3435",11.7,10.5,200,"P6","P86"
"54","D3420","1_a","P9","F7","P11","A1","P8","P10",43.599,"A11","D3340-D3435",4.6,17.6,200,"P6","P86"
"55","D3422","1_a","P9","G7","P11","A1","P8","P10",53.449,"C11","D3340-D3435",3.7,18.5,200,"P6","P86"
"56","D3423","1_a","P9","H7","P11","A1","P8","P10",46.363,"D11","D3340-D3435",4.3,17.9,200,"P6","P86"
"57","D3424","1_a","P9","A8","P11","A1","P8","P10",69.343,"E11","D3340-D3435",2.9,19.3,200,"P6","P86"
"58","D3425","1_a","P9","B8","P11","A1","P8","P10",55.533,"F11","D3340-D3435",3.6,18.6,200,"P6","P86"
"59","D3429","1_a","P9","C8","P11","A1","P8","P10",38.663,"B12","D3340-D3435",5.2,17,200,"P6","P86"
"60","D3430","1_a","P9","D8","P11","A1","P8","P10",20.925,"C12","D3340-D3435",9.6,12.6,200,"P6","P86"
"61","D3431","1_a","P9","E8","P11","A1","P8","P10",13.607,"D12","D3340-D3435",14.7,7.5,200,"P6","P86"
"62","D3432","1_a","P9","F8","P11","A1","P8","P10",32.031,"E12","D3340-D3435",6.2,16,200,"P6","P86"
"63","D3433","1_a","P9","G8","P11","A1","P8","P10",24.493,"F12","D3340-D3435",8.2,14,200,"P6","P86"
"64","D3434","1_a","P9","H8","P11","A1","P8","P10",56.034,"G12","D3340-D3435",3.6,18.6,200,"P6","P86"
"65","D3435","1_a","P9","A9","P11","A1","P8","P10",34.616,"H12","D3340-D3435",5.8,16.4,200,"P6","P86"
"66","D3437","1_a","P9","B9","P11","A1","P8","P10",28.361,"B1","D3436-D3531",7.1,15.1,200,"P7","P86"
"67","D3439","1_a","P9","C9","P11","A1","P8","P10",11.957,"D1","D3436-D3531",16.7,5.5,200,"P7","P86"
"68","D3440","1_a","P9","D9","P11","A1","P8","P10",9.259,"E1","D3436-D3531",21.6,0.6,200,"P7","P86"
"69","D3442","1_a","P9","E9","P11","A1","P8","P10",9.276,"G1","D3436-D3531",21.6,0.6,200,"P7","P86"
"70","D3443","1_a","P9","F9","P11","A1","P8","P10",16.172,"H1","D3436-D3531",12.4,9.8,200,"P7","P86"
"71","D3444","1_a","P9","G9","P11","A1","P8","P10",21.284,"A2","D3436-D3531",9.4,12.8,200,"P7","P86"
"72","D3445","1_a","P9","H9","P11","A1","P8","P10",13.887,"B2","D3436-D3531",14.4,7.8,200,"P7","P86"
"73","D3446","1_a","P9","A10","P11","A1","P8","P10",21.048,"C2","D3436-D3531",9.5,12.7,200,"P7","P86"
"74","D3448","1_a","P9","B10","P11","A1","P8","P10",9.602,"E2","D3436-D3531",20.8,1.4,200,"P7","P86"
"75","D3450","1_a","P9","C10","P11","A1","P8","P10",13.387,"G2","D3436-D3531",14.9,7.3,200,"P7","P86"
"76","D3452","1_a","P9","D10","P11","A1","P8","P10",19.555,"A3","D3436-D3531",10.2,12,200,"P7","P86"
"77","D3455","1_a","P9","E10","P11","A1","P8","P10",14.824,"D3","D3436-D3531",13.5,8.7,200,"P7","P86"
"78","D3456","1_a","P9","F10","P11","A1","P8","P10",18.296,"E3","D3436-D3531",10.9,11.3,200,"P7","P86"
"79","D3457","1_a","P9","G10","P11","A1","P8","P10",24.051,"F3","D3436-D3531",8.3,13.9,200,"P7","P86"
"80","D3458","1_a","P9","H10","P11","A1","P8","P10",19.163,"G3","D3436-D3531",10.4,11.8,200,"P7","P86"
"81","D3459","1_a","P9","A11","P11","A1","P8","P10",9.296,"H3","D3436-D3531",21.5,0.7,200,"P7","P86"
"82","D3460","1_a","P9","B11","P11","A1","P8","P10",28.697,"A4","D3436-D3531",7,15.2,200,"P7","P86"
"83","D3461","1_a","P9","C11","P11","A1","P8","P10",27.384,"B4","D3436-D3531",7.3,14.9,200,"P7","P86"
"84","D3463","1_a","P9","D11","P11","A1","P8","P10",29.299,"D4","D3436-D3531",6.8,15.4,200,"P7","P86"
"85","D3464","1_a","P9","E11","P11","A1","P8","P10",35.26,"E4","D3436-D3531",5.7,16.5,200,"P7","P86"
"86","D3465","1_a","P9","F11","P11","A1","P8","P10",23.955,"F4","D3436-D3531",8.3,13.9,200,"P7","P86"
"87","D3466","1_a","P9","G11","P11","A1","P8","P10",10.801,"G4","D3436-D3531",18.5,3.7,200,"P7","P86"
"88","D3467","1_a","P9","H11","P11","A1","P8","P10",18.694,"H4","D3436-D3531",10.7,11.5,200,"P7","P86"
"89","D3468","1_a","P9","A12","P11","A1","P8","P10",22.892,"A5","D3436-D3531",8.7,13.5,200,"P7","P86"
"90","D3469","1_a","P9","B12","P11","A1","P8","P10",18.48,"B5","D3436-D3531",10.8,11.4,200,"P7","P86"
"91","D3470","1_a","P9","C12","P11","A1","P8","P10",23.607,"C5","D3436-D3531",8.5,13.7,200,"P7","P86"
"92","D3472","1_a","P9","D12","P11","A1","P8","P10",21.042,"E5","D3436-D3531",9.5,12.7,200,"P7","P86"
"93","D3473","1_a","P9","E12","P11","A1","P8","P10",16.298,"F5","D3436-D3531",12.3,9.9,200,"P7","P86"
"94","D3474","1_a","P9","F12","P11","A1","P8","P10",10.16,"G5","D3436-D3531",19.7,2.5,200,"P7","P86"
"95","D3475","1_a","P9","G12","P11","A1","P8","P10",9.297,"H5","D3436-D3531",21.5,0.7,200,"P7","P86"
"96","D3477","1_a","P9","H12","P11","A1","P8","P10",9.174,"B6","D3436-D3531",21.8,0.4,200,"P7","P86"
