"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"17","D6344","17_a","P9","A3","P11","A1","P8","P10",12.472,"E12","D6252-D6347",16,6.2,200,"P5","P117"
"18","D6345","17_a","P9","B3","P11","A1","P8","P10",9.791,"F12","D6252-D6347",20.4,1.8,200,"P5","P117"
"19","D6346","17_a","P9","C3","P11","A1","P8","P10",13.432,"G12","D6252-D6347",14.9,7.3,200,"P5","P117"
"20","D6347","17_a","P9","D3","P11","A1","P8","P10",30.559,"H12","D6252-D6347",6.5,15.7,200,"P5","P117"
"21","D6349","17_a","P9","E3","P11","A1","P8","P10",64.532,"B1","D6348-D6431",3.1,19.1,200,"P6","P117"
"22","D6350","17_a","P9","F3","P11","A1","P8","P10",48.747,"C1","D6348-D6431",4.1,18.1,200,"P6","P117"
"23","D6351","17_a","P9","G3","P11","A1","P8","P10",57.843,"D1","D6348-D6431",3.5,18.7,200,"P6","P117"
"24","D6353","17_a","P9","H3","P11","A1","P8","P10",72.332,"F1","D6348-D6431",2.8,19.4,200,"P6","P117"
"25","D6354","17_a","P9","A4","P11","A1","P8","P10",10.846,"G1","D6348-D6431",18.4,3.8,200,"P6","P117"
"26","D6355","17_a","P9","B4","P11","A1","P8","P10",28.323,"H1","D6348-D6431",7.1,15.1,200,"P6","P117"
"27","D6358","17_a","P9","C4","P11","A1","P8","P10",32.186,"C2","D6348-D6431",6.2,16,200,"P6","P117"
"28","D6360","17_a","P9","D4","P11","A1","P8","P10",37.994,"E2","D6348-D6431",5.3,16.9,200,"P6","P117"
"29","D6361","17_a","P9","E4","P11","A1","P8","P10",15.553,"F2","D6348-D6431",12.9,9.3,200,"P6","P117"
"30","D6362","17_a","P9","F4","P11","A1","P8","P10",24.622,"G2","D6348-D6431",8.1,14.1,200,"P6","P117"
"31","D6363","17_a","P9","G4","P11","A1","P8","P10",31.565,"H2","D6348-D6431",6.3,15.9,200,"P6","P117"
"32","D6366","17_a","P9","H4","P11","A1","P8","P10",27.497,"C3","D6348-D6431",7.3,14.9,200,"P6","P117"
"33","D6367","17_a","P9","A5","P11","A1","P8","P10",17.13,"D3","D6348-D6431",11.7,10.5,200,"P6","P117"
"34","D6369","17_a","P9","B5","P11","A1","P8","P10",46.161,"F3","D6348-D6431",4.3,17.9,200,"P6","P117"
"35","D6370","17_a","P9","C5","P11","A1","P8","P10",84.783,"G3","D6348-D6431",2.4,19.8,200,"P6","P117"
"36","D6371","17_a","P9","D5","P11","A1","P8","P10",60.479,"H3","D6348-D6431",3.3,18.9,200,"P6","P117"
"37","D6372","17_a","P9","E5","P11","A1","P8","P10",10.102,"A4","D6348-D6431",19.8,2.4,200,"P6","P117"
"38","D6373","17_a","P9","F5","P11","A1","P8","P10",31.671,"B4","D6348-D6431",6.3,15.9,200,"P6","P117"
"39","D6374","17_a","P9","G5","P11","A1","P8","P10",46.412,"C4","D6348-D6431",4.3,17.9,200,"P6","P117"
"40","D6375","17_a","P9","H5","P11","A1","P8","P10",19.95,"D4","D6348-D6431",10,12.2,200,"P6","P117"
"41","D6377","17_a","P9","A6","P11","A1","P8","P10",99.33,"F4","D6348-D6431",2,20.2,200,"P6","P117"
"42","D6378","17_a","P9","B6","P11","A1","P8","P10",23.677,"G4","D6348-D6431",8.4,13.8,200,"P6","P117"
"43","D6379","17_a","P9","C6","P11","A1","P8","P10",31.629,"H4","D6348-D6431",6.3,15.9,200,"P6","P117"
"44","D6381","17_a","P9","D6","P11","A1","P8","P10",16.822,"B5","D6348-D6431",11.9,10.3,200,"P6","P117"
"45","D6382","17_a","P9","E6","P11","A1","P8","P10",12.152,"C5","D6348-D6431",16.5,5.7,200,"P6","P117"
"46","D6384","17_a","P9","F6","P11","A1","P8","P10",19.26,"E5","D6348-D6431",10.4,11.8,200,"P6","P117"
"47","D6385","17_a","P9","G6","P11","A1","P8","P10",42.67,"F5","D6348-D6431",4.7,17.5,200,"P6","P117"
"48","D6386","17_a","P9","H6","P11","A1","P8","P10",11.388,"G5","D6348-D6431",17.6,4.6,200,"P6","P117"
"49","D4599","17_a","P9","A7","P11","A1","P8","P10",8.304,"G2","D4588-D4613",18.1,4.1,150,"P7","P118"
"50","D3347","17_a","P9","B7","P11","A1","P8","P10",7.276,"H1","D3340-D3435",20.6,1.6,150,"P12","P118"
"51","D3366","17_a","P9","C7","P11","A1","P8","P10",6.776,"C4","D3340-D3435",22.1,0.1,150,"P12","P118"
"52","D3378","17_a","P9","D7","P11","A1","P8","P10",8.729,"G5","D3340-D3435",17.2,5,150,"P12","P118"
"53","D3380","17_a","P9","E7","P11","A1","P8","P10",8.54,"A6","D3340-D3435",17.6,4.6,150,"P12","P118"
"54","D3387","17_a","P9","F7","P11","A1","P8","P10",7.621,"H6","D3340-D3435",19.7,2.5,150,"P12","P118"
"55","D3401","17_a","P9","G7","P11","A1","P8","P10",8.402,"F8","D3340-D3435",17.9,4.3,150,"P12","P118"
"56","D3404","17_a","P9","H7","P11","A1","P8","P10",8.683,"A9","D3340-D3435",17.3,4.9,150,"P12","P118"
"57","D3421","17_a","P9","A8","P11","A1","P8","P10",8.832,"B11","D3340-D3435",17,5.2,150,"P12","P118"
"58","D3426","17_a","P9","B8","P11","A1","P8","P10",8.007,"G11","D3340-D3435",18.7,3.5,150,"P12","P118"
"59","D3438","17_a","P9","C8","P11","A1","P8","P10",8.674,"C1","D3436-D3531",17.3,4.9,150,"P13","P118"
"60","D3481","17_a","P9","D8","P11","A1","P8","P10",7.595,"F6","D3436-D3531",19.7,2.5,150,"P13","P118"
"61","D3482","17_a","P9","E8","P11","A1","P8","P10",7.826,"G6","D3436-D3531",19.2,3,150,"P13","P118"
"62","D3483","17_a","P9","F8","P11","A1","P8","P10",7.831,"H6","D3436-D3531",19.2,3,150,"P13","P118"
"63","D3504","17_a","P9","G8","P11","A1","P8","P10",8.264,"E9","D3436-D3531",18.2,4,150,"P13","P118"
"64","D3512","17_a","P9","H8","P11","A1","P8","P10",7.606,"E10","D3436-D3531",19.7,2.5,150,"P13","P118"
"65","D3513","17_a","P9","A9","P11","A1","P8","P10",7.911,"F10","D3436-D3531",19,3.2,150,"P13","P118"
"66","D3523","17_a","P9","B9","P11","A1","P8","P10",8.446,"H11","D3436-D3531",17.8,4.4,150,"P13","P118"
"67","D3526","17_a","P9","C9","P11","A1","P8","P10",7.527,"C12","D3436-D3531",19.9,2.3,150,"P13","P118"
