"","digest_id","round","dest_loc","dest_well","water_loc","water_well","tip1_loc","tip2_loc","quant","source_well","source_plate","uL_in","water","DNA","source_loc","pool"
"16","D5510","12_a","P9","H2","P11","A1","P8","P10",12.414,"C2","D5501-D5580",16.1,6.1,200,"P6","P107"
"17","D5511","12_a","P9","A3","P11","A1","P8","P10",18.901,"D2","D5501-D5580",10.6,11.6,200,"P6","P107"
"18","D5512","12_a","P9","B3","P11","A1","P8","P10",15.373,"E2","D5501-D5580",13,9.2,200,"P6","P107"
"19","D5513","12_a","P9","C3","P11","A1","P8","P10",15.115,"F2","D5501-D5580",13.2,9,200,"P6","P107"
"20","D5514","12_a","P9","D3","P11","A1","P8","P10",18.091,"A3","D5501-D5580",11.1,11.1,200,"P6","P107"
"21","D5515","12_a","P9","E3","P11","A1","P8","P10",25.101,"B3","D5501-D5580",8,14.2,200,"P6","P107"
"22","D5516","12_a","P9","F3","P11","A1","P8","P10",15.794,"C3","D5501-D5580",12.7,9.5,200,"P6","P107"
"23","D5517","12_a","P9","G3","P11","A1","P8","P10",25.514,"D3","D5501-D5580",7.8,14.4,200,"P6","P107"
"24","D5518","12_a","P9","H3","P11","A1","P8","P10",19.707,"E3","D5501-D5580",10.1,12.1,200,"P6","P107"
"25","D5519","12_a","P9","A4","P11","A1","P8","P10",39.312,"F3","D5501-D5580",5.1,17.1,200,"P6","P107"
"26","D5520","12_a","P9","B4","P11","A1","P8","P10",15.653,"A4","D5501-D5580",12.8,9.4,200,"P6","P107"
"27","D5521","12_a","P9","C4","P11","A1","P8","P10",24.577,"B4","D5501-D5580",8.1,14.1,200,"P6","P107"
"28","D5523","12_a","P9","D4","P11","A1","P8","P10",27.938,"D4","D5501-D5580",7.2,15,200,"P6","P107"
"29","D5525","12_a","P9","E4","P11","A1","P8","P10",12.696,"F4","D5501-D5580",15.8,6.4,200,"P6","P107"
"30","D5526","12_a","P9","F4","P11","A1","P8","P10",34.158,"A5","D5501-D5580",5.9,16.3,200,"P6","P107"
"31","D5527","12_a","P9","G4","P11","A1","P8","P10",41.725,"B5","D5501-D5580",4.8,17.4,200,"P6","P107"
"32","D5528","12_a","P9","H4","P11","A1","P8","P10",55.883,"C5","D5501-D5580",3.6,18.6,200,"P6","P107"
"33","D5530","12_a","P9","A5","P11","A1","P8","P10",9.325,"E5","D5501-D5580",21.4,0.8,200,"P6","P107"
"34","D5531","12_a","P9","B5","P11","A1","P8","P10",34.31,"F5","D5501-D5580",5.8,16.4,200,"P6","P107"
"35","D5534","12_a","P9","C5","P11","A1","P8","P10",26.203,"C6","D5501-D5580",7.6,14.6,200,"P6","P107"
"36","D5538","12_a","P9","D5","P11","A1","P8","P10",17.755,"A7","D5501-D5580",11.3,10.9,200,"P6","P107"
"37","D5540","12_a","P9","E5","P11","A1","P8","P10",13.382,"C7","D5501-D5580",14.9,7.3,200,"P6","P107"
"38","D5541","12_a","P9","F5","P11","A1","P8","P10",9.901,"D7","D5501-D5580",20.2,2,200,"P6","P107"
"39","D5542","12_a","P9","G5","P11","A1","P8","P10",10.29,"E7","D5501-D5580",19.4,2.8,200,"P6","P107"
"40","D5543","12_a","P9","H5","P11","A1","P8","P10",10.034,"F7","D5501-D5580",19.9,2.3,200,"P6","P107"
"41","D5574","12_a","P9","A6","P11","A1","P8","P10",9.573,"G2","D5501-D5580",20.9,1.3,200,"P6","P107"
"42","D5575","12_a","P9","B6","P11","A1","P8","P10",10.787,"G3","D5501-D5580",18.5,3.7,200,"P6","P107"
"43","D5577","12_a","P9","C6","P11","A1","P8","P10",18.672,"G5","D5501-D5580",10.7,11.5,200,"P6","P107"
"44","D5579","12_a","P9","D6","P11","A1","P8","P10",16.49,"G7","D5501-D5580",12.1,10.1,200,"P6","P107"
"45","D5582","12_a","P9","E6","P11","A1","P8","P10",147.726,"B1","D5581-D5675",1.4,20.8,200,"P7","P107"
"46","D5591","12_a","P9","F6","P11","A1","P8","P10",11.325,"C2","D5581-D5675",17.7,4.5,200,"P7","P107"
"47","D5593","12_a","P9","G6","P11","A1","P8","P10",20.49,"E2","D5581-D5675",9.8,12.4,200,"P7","P107"
"48","D5596","12_a","P9","H6","P11","A1","P8","P10",9.602,"H2","D5581-D5675",20.8,1.4,200,"P7","P107"
"49","D5597","12_a","P9","A7","P11","A1","P8","P10",36.723,"A3","D5581-D5675",5.4,16.8,200,"P7","P108"
"50","D5598","12_a","P9","B7","P11","A1","P8","P10",40.464,"B3","D5581-D5675",4.9,17.3,200,"P7","P108"
"51","D5600","12_a","P9","C7","P11","A1","P8","P10",32.807,"D3","D5581-D5675",6.1,16.1,200,"P7","P108"
"52","D5604","12_a","P9","D7","P11","A1","P8","P10",33.396,"H3","D5581-D5675",6,16.2,200,"P7","P108"
"53","D5605","12_a","P9","E7","P11","A1","P8","P10",18.163,"A4","D5581-D5675",11,11.2,200,"P7","P108"
"54","D5607","12_a","P9","F7","P11","A1","P8","P10",9.579,"C4","D5581-D5675",20.9,1.3,200,"P7","P108"
"55","D5608","12_a","P9","G7","P11","A1","P8","P10",21.51,"D4","D5581-D5675",9.3,12.9,200,"P7","P108"
"56","D5611","12_a","P9","H7","P11","A1","P8","P10",10.802,"G4","D5581-D5675",18.5,3.7,200,"P7","P108"
"57","D5612","12_a","P9","A8","P11","A1","P8","P10",10.56,"H4","D5581-D5675",18.9,3.3,200,"P7","P108"
"58","D5613","12_a","P9","B8","P11","A1","P8","P10",11.659,"A5","D5581-D5675",17.2,5,200,"P7","P108"
"59","D5615","12_a","P9","C8","P11","A1","P8","P10",31.792,"C5","D5581-D5675",6.3,15.9,200,"P7","P108"
"60","D5617","12_a","P9","D8","P11","A1","P8","P10",12.451,"E5","D5581-D5675",16.1,6.1,200,"P7","P108"
"61","D5619","12_a","P9","E8","P11","A1","P8","P10",12.235,"G5","D5581-D5675",16.3,5.9,200,"P7","P108"
"62","D5620","12_a","P9","F8","P11","A1","P8","P10",48.676,"H5","D5581-D5675",4.1,18.1,200,"P7","P108"
"63","D5623","12_a","P9","G8","P11","A1","P8","P10",12.201,"C6","D5581-D5675",16.4,5.8,200,"P7","P108"
"64","D5624","12_a","P9","H8","P11","A1","P8","P10",86.593,"D6","D5581-D5675",2.3,19.9,200,"P7","P108"
"65","D5625","12_a","P9","A9","P11","A1","P8","P10",22.255,"E6","D5581-D5675",9,13.2,200,"P7","P108"
"66","D5627","12_a","P9","B9","P11","A1","P8","P10",12.57,"G6","D5581-D5675",15.9,6.3,200,"P7","P108"
"67","D5628","12_a","P9","C9","P11","A1","P8","P10",21.43,"H6","D5581-D5675",9.3,12.9,200,"P7","P108"
"68","D5629","12_a","P9","D9","P11","A1","P8","P10",18.06,"A7","D5581-D5675",11.1,11.1,200,"P7","P108"
"69","D5630","12_a","P9","E9","P11","A1","P8","P10",27.206,"B7","D5581-D5675",7.4,14.8,200,"P7","P108"
"70","D5631","12_a","P9","F9","P11","A1","P8","P10",9.264,"C7","D5581-D5675",21.6,0.6,200,"P7","P108"
"71","D5633","12_a","P9","G9","P11","A1","P8","P10",17.797,"E7","D5581-D5675",11.2,11,200,"P7","P108"
"72","D5634","12_a","P9","H9","P11","A1","P8","P10",72.9,"F7","D5581-D5675",2.7,19.5,200,"P7","P108"
"73","D5635","12_a","P9","A10","P11","A1","P8","P10",12.183,"G7","D5581-D5675",16.4,5.8,200,"P7","P108"
"74","D5636","12_a","P9","B10","P11","A1","P8","P10",76.624,"H7","D5581-D5675",2.6,19.6,200,"P7","P108"
"75","D5637","12_a","P9","C10","P11","A1","P8","P10",75.749,"A8","D5581-D5675",2.6,19.6,200,"P7","P108"
"76","D5638","12_a","P9","D10","P11","A1","P8","P10",44.181,"B8","D5581-D5675",4.5,17.7,200,"P7","P108"
"77","D5639","12_a","P9","E10","P11","A1","P8","P10",11.874,"C8","D5581-D5675",16.8,5.4,200,"P7","P108"
"78","D5640","12_a","P9","F10","P11","A1","P8","P10",66.893,"D8","D5581-D5675",3,19.2,200,"P7","P108"
"79","D5642","12_a","P9","G10","P11","A1","P8","P10",15.245,"F8","D5581-D5675",13.1,9.1,200,"P7","P108"
"80","D5643","12_a","P9","H10","P11","A1","P8","P10",9.144,"G8","D5581-D5675",21.9,0.3,200,"P7","P108"
"81","D5644","12_a","P9","A11","P11","A1","P8","P10",28.688,"H8","D5581-D5675",7,15.2,200,"P7","P108"
"82","D5645","12_a","P9","B11","P11","A1","P8","P10",16.458,"A9","D5581-D5675",12.2,10,200,"P7","P108"
"83","D5646","12_a","P9","C11","P11","A1","P8","P10",72.536,"B9","D5581-D5675",2.8,19.4,200,"P7","P108"
"84","D5647","12_a","P9","D11","P11","A1","P8","P10",111.884,"C9","D5581-D5675",1.8,20.4,200,"P7","P108"
"85","D5648","12_a","P9","E11","P11","A1","P8","P10",47.475,"D9","D5581-D5675",4.2,18,200,"P7","P108"
"86","D5649","12_a","P9","F11","P11","A1","P8","P10",152.842,"E9","D5581-D5675",1.3,20.9,200,"P7","P108"
"87","D5650","12_a","P9","G11","P11","A1","P8","P10",131.299,"F9","D5581-D5675",1.5,20.7,200,"P7","P108"
"88","D5651","12_a","P9","H11","P11","A1","P8","P10",54.295,"G9","D5581-D5675",3.7,18.5,200,"P7","P108"
"89","D5652","12_a","P9","A12","P11","A1","P8","P10",123.837,"H9","D5581-D5675",1.6,20.6,200,"P7","P108"
"90","D5653","12_a","P9","B12","P11","A1","P8","P10",35.279,"A10","D5581-D5675",5.7,16.5,200,"P7","P108"
"91","D5654","12_a","P9","C12","P11","A1","P8","P10",162.477,"B10","D5581-D5675",1.2,21,200,"P7","P108"
"92","D5655","12_a","P9","D12","P11","A1","P8","P10",69.349,"C10","D5581-D5675",2.9,19.3,200,"P7","P108"
"93","D5656","12_a","P9","E12","P11","A1","P8","P10",65.99,"D10","D5581-D5675",3,19.2,200,"P7","P108"
"94","D5657","12_a","P9","F12","P11","A1","P8","P10",11.829,"E10","D5581-D5675",16.9,5.3,200,"P7","P108"
"95","D5658","12_a","P9","G12","P11","A1","P8","P10",54.132,"F10","D5581-D5675",3.7,18.5,200,"P7","P108"
"96","D5661","12_a","P9","H12","P11","A1","P8","P10",89.342,"A11","D5581-D5675",2.2,20,200,"P7","P108"
