"Plot Title: 10637793 Visca 5"
"#","Date Time, GMT+08:00","Temp, °F (LGR S/N: 10637793, SEN S/N: 10637793)","Coupler Detached (LGR S/N: 10637793)","Coupler Attached (LGR S/N: 10637793)","Host Connected (LGR S/N: 10637793)","Stopped (LGR S/N: 10637793)","End Of File (LGR S/N: 10637793)"
2837,07/09/16 04:15:00 PM,86.891,,,,,
2838,07/09/16 04:45:00 PM,86.754,,,,,
2839,07/09/16 05:15:00 PM,86.799,,,,,
2840,07/09/16 05:45:00 PM,86.936,,,,,
2841,07/09/16 06:15:00 PM,86.936,,,,,
2842,07/09/16 06:45:00 PM,86.664,,,,,
2843,07/09/16 07:15:00 PM,86.391,,,,,
2844,07/09/16 07:45:00 PM,86.391,,,,,
2845,07/09/16 08:15:00 PM,86.754,,,,,
2846,07/09/16 08:45:00 PM,86.572,,,,,
2847,07/09/16 09:15:00 PM,86.482,,,,,
2848,07/09/16 09:45:00 PM,86.664,,,,,
2849,07/09/16 10:15:00 PM,86.709,,,,,
2850,07/09/16 10:45:00 PM,86.799,,,,,
2851,07/09/16 11:15:00 PM,86.844,,,,,
2852,07/09/16 11:45:00 PM,86.844,,,,,
2853,07/10/16 12:15:00 AM,86.844,,,,,
2854,07/10/16 12:45:00 AM,86.617,,,,,
2855,07/10/16 01:15:00 AM,86.664,,,,,
2856,07/10/16 01:45:00 AM,86.664,,,,,
2857,07/10/16 02:15:00 AM,86.437,,,,,
2858,07/10/16 02:45:00 AM,86.437,,,,,
2859,07/10/16 03:15:00 AM,86.437,,,,,
2860,07/10/16 03:45:00 AM,86.527,,,,,
2861,07/10/16 04:15:00 AM,86.482,,,,,
2862,07/10/16 04:45:00 AM,86.437,,,,,
2863,07/10/16 05:15:00 AM,86.391,,,,,
2864,07/10/16 05:45:00 AM,86.391,,,,,
2865,07/10/16 06:15:00 AM,86.391,,,,,
2866,07/10/16 06:45:00 AM,86.391,,,,,
2867,07/10/16 07:15:00 AM,86.437,,,,,
2868,07/10/16 07:45:00 AM,86.482,,,,,
2869,07/10/16 08:15:00 AM,86.482,,,,,
2870,07/10/16 08:45:00 AM,86.572,,,,,
2871,07/10/16 09:15:00 AM,86.617,,,,,
2872,07/10/16 09:45:00 AM,86.617,,,,,
2873,07/10/16 10:15:00 AM,86.754,,,,,
2874,07/10/16 10:45:00 AM,86.799,,,,,
2875,07/10/16 11:15:00 AM,86.891,,,,,
2876,07/10/16 11:45:00 AM,87.028,,,,,
2877,07/10/16 12:15:00 PM,86.799,,,,,
2878,07/10/16 12:45:00 PM,86.709,,,,,
2879,07/10/16 01:15:00 PM,86.799,,,,,
2880,07/10/16 01:45:00 PM,87.528,,,,,
2881,07/10/16 02:15:00 PM,87.665,,,,,
2882,07/10/16 02:45:00 PM,87.210,,,,,
2883,07/10/16 03:15:00 PM,87.528,,,,,
2884,07/10/16 03:45:00 PM,87.894,,,,,
2885,07/10/16 04:15:00 PM,88.075,,,,,
2886,07/10/16 04:45:00 PM,88.075,,,,,
2887,07/10/16 05:15:00 PM,87.802,,,,,
2888,07/10/16 05:45:00 PM,87.573,,,,,
2889,07/10/16 06:15:00 PM,87.620,,,,,
2890,07/10/16 06:45:00 PM,87.573,,,,,
2891,07/10/16 07:15:00 PM,87.757,,,,,
2892,07/10/16 07:45:00 PM,87.665,,,,,
2893,07/10/16 08:15:00 PM,87.894,,,,,
2894,07/10/16 08:45:00 PM,87.300,,,,,
2895,07/10/16 09:15:00 PM,87.118,,,,,
2896,07/10/16 09:45:00 PM,86.572,,,,,
2897,07/10/16 10:15:00 PM,86.301,,,,,
2898,07/10/16 10:45:00 PM,86.437,,,,,
2899,07/10/16 11:15:00 PM,87.118,,,,,
2900,07/10/16 11:45:00 PM,86.527,,,,,
2901,07/11/16 12:15:00 AM,87.028,,,,,
2902,07/11/16 12:45:00 AM,87.118,,,,,
2903,07/11/16 01:15:00 AM,87.118,,,,,
2904,07/11/16 01:45:00 AM,87.073,,,,,
2905,07/11/16 02:15:00 AM,87.028,,,,,
2906,07/11/16 02:45:00 AM,86.936,,,,,
2907,07/11/16 03:15:00 AM,86.844,,,,,
2908,07/11/16 03:45:00 AM,86.844,,,,,
2909,07/11/16 04:15:00 AM,86.891,,,,,
2910,07/11/16 04:45:00 AM,86.799,,,,,
2911,07/11/16 05:15:00 AM,86.799,,,,,
2912,07/11/16 05:45:00 AM,86.844,,,,,
2913,07/11/16 06:15:00 AM,86.844,,,,,
2914,07/11/16 06:45:00 AM,86.891,,,,,
2915,07/11/16 07:15:00 AM,86.981,,,,,
2916,07/11/16 07:45:00 AM,86.981,,,,,
2917,07/11/16 08:15:00 AM,86.936,,,,,
2918,07/11/16 08:45:00 AM,86.936,,,,,
2919,07/11/16 09:15:00 AM,87.028,,,,,
2920,07/11/16 09:45:00 AM,87.210,,,,,
2921,07/11/16 10:15:00 AM,86.981,,,,,
2922,07/11/16 10:45:00 AM,86.981,,,,,
2923,07/11/16 11:15:00 AM,87.118,,,,,
2924,07/11/16 11:45:00 AM,87.163,,,,,
2925,07/11/16 12:15:00 PM,86.891,,,,,
2926,07/11/16 12:45:00 PM,87.255,,,,,
2927,07/11/16 01:15:00 PM,88.443,,,,,
2928,07/11/16 01:45:00 PM,87.757,,,,,
2929,07/11/16 02:15:00 PM,87.665,,,,,
2930,07/11/16 02:45:00 PM,87.391,,,,,
2931,07/11/16 03:15:00 PM,87.573,,,,,
2932,07/11/16 03:45:00 PM,88.626,,,,,
2933,07/11/16 04:15:00 PM,88.351,,,,,
2934,07/11/16 04:45:00 PM,88.534,,,,,
2935,07/11/16 05:15:00 PM,87.528,,,,,
2936,07/11/16 05:45:00 PM,87.436,,,,,
2937,07/11/16 06:15:00 PM,86.709,,,,,
2938,07/11/16 06:45:00 PM,86.754,,,,,
2939,07/11/16 07:15:00 PM,86.617,,,,,
2940,07/11/16 07:45:00 PM,86.617,,,,,
2941,07/11/16 08:15:00 PM,86.754,,,,,
2942,07/11/16 08:45:00 PM,86.617,,,,,
2943,07/11/16 09:15:00 PM,86.572,,,,,
2944,07/11/16 09:45:00 PM,86.754,,,,,
2945,07/11/16 10:15:00 PM,86.211,,,,,
2946,07/11/16 10:45:00 PM,86.164,,,,,
2947,07/11/16 11:15:00 PM,86.211,,,,,
2948,07/11/16 11:45:00 PM,86.617,,,,,
2949,07/12/16 12:15:00 AM,86.754,,,,,
2950,07/12/16 12:45:00 AM,86.346,,,,,
2951,07/12/16 01:15:00 AM,86.664,,,,,
2952,07/12/16 01:45:00 AM,86.936,,,,,
2953,07/12/16 02:15:00 AM,86.527,,,,,
2954,07/12/16 02:45:00 AM,86.391,,,,,
2955,07/12/16 03:15:00 AM,86.482,,,,,
2956,07/12/16 03:45:00 AM,86.664,,,,,
2957,07/12/16 04:15:00 AM,86.617,,,,,
2958,07/12/16 04:45:00 AM,86.709,,,,,
2959,07/12/16 05:15:00 AM,86.664,,,,,
2960,07/12/16 05:45:00 AM,86.709,,,,,
2961,07/12/16 06:15:00 AM,86.709,,,,,
2962,07/12/16 06:45:00 AM,86.709,,,,,
2963,07/12/16 07:15:00 AM,86.617,,,,,
2964,07/12/16 07:45:00 AM,86.709,,,,,
2965,07/12/16 08:15:00 AM,86.799,,,,,
2966,07/12/16 08:45:00 AM,86.799,,,,,
2967,07/12/16 09:15:00 AM,86.799,,,,,
2968,07/12/16 09:45:00 AM,86.709,,,,,
2969,07/12/16 10:15:00 AM,86.754,,,,,
2970,07/12/16 10:45:00 AM,86.754,,,,,
2971,07/12/16 11:15:00 AM,86.936,,,,,
2972,07/12/16 11:45:00 AM,86.936,,,,,
2973,07/12/16 12:15:00 PM,86.981,,,,,
2974,07/12/16 12:45:00 PM,86.799,,,,,
2975,07/12/16 01:15:00 PM,86.709,,,,,
2976,07/12/16 01:45:00 PM,86.936,,,,,
2977,07/12/16 02:15:00 PM,86.981,,,,,
2978,07/12/16 02:45:00 PM,86.981,,,,,
2979,07/12/16 03:15:00 PM,86.891,,,,,
2980,07/12/16 03:45:00 PM,86.936,,,,,
2981,07/12/16 04:15:00 PM,86.981,,,,,
2982,07/12/16 04:45:00 PM,86.936,,,,,
2983,07/12/16 05:15:00 PM,86.981,,,,,
2984,07/12/16 05:45:00 PM,86.981,,,,,
2985,07/12/16 06:15:00 PM,86.981,,,,,
2986,07/12/16 06:45:00 PM,86.799,,,,,
2987,07/12/16 07:15:00 PM,86.754,,,,,
2988,07/12/16 07:45:00 PM,86.754,,,,,
2989,07/12/16 08:15:00 PM,86.664,,,,,
2990,07/12/16 08:45:00 PM,86.754,,,,,
2991,07/12/16 09:15:00 PM,86.799,,,,,
2992,07/12/16 09:45:00 PM,86.754,,,,,
2993,07/12/16 10:15:00 PM,86.754,,,,,
2994,07/12/16 10:45:00 PM,86.617,,,,,
2995,07/12/16 11:15:00 PM,86.709,,,,,
2996,07/12/16 11:45:00 PM,86.754,,,,,
2997,07/13/16 12:15:00 AM,86.527,,,,,
2998,07/13/16 12:45:00 AM,86.617,,,,,
2999,07/13/16 01:15:00 AM,86.664,,,,,
3000,07/13/16 01:45:00 AM,86.164,,,,,
3001,07/13/16 02:15:00 AM,86.301,,,,,
3002,07/13/16 02:45:00 AM,86.256,,,,,
3003,07/13/16 03:15:00 AM,86.256,,,,,
3004,07/13/16 03:45:00 AM,86.256,,,,,
3005,07/13/16 04:15:00 AM,86.437,,,,,
3006,07/13/16 04:45:00 AM,86.572,,,,,
3007,07/13/16 05:15:00 AM,86.527,,,,,
3008,07/13/16 05:45:00 AM,86.482,,,,,
3009,07/13/16 06:15:00 AM,86.482,,,,,
3010,07/13/16 06:45:00 AM,86.527,,,,,
3011,07/13/16 07:15:00 AM,86.572,,,,,
3012,07/13/16 07:45:00 AM,86.572,,,,,
3013,07/13/16 08:15:00 AM,86.617,,,,,
3014,07/13/16 08:45:00 AM,86.664,,,,,
3015,07/13/16 09:15:00 AM,86.572,,,,,
3016,07/13/16 09:45:00 AM,86.617,,,,,
3017,07/13/16 10:15:00 AM,86.617,,,,,
3018,07/13/16 10:45:00 AM,86.664,,,,,
3019,07/13/16 11:15:00 AM,86.709,,,,,
3020,07/13/16 11:45:00 AM,86.754,,,,,
3021,07/13/16 12:15:00 PM,86.709,,,,,
3022,07/13/16 12:45:00 PM,86.709,,,,,
3023,07/13/16 01:15:00 PM,86.709,,,,,
3024,07/13/16 01:45:00 PM,86.709,,,,,
3025,07/13/16 02:15:00 PM,86.754,,,,,
3026,07/13/16 02:45:00 PM,86.754,,,,,
3027,07/13/16 03:15:00 PM,86.799,,,,,
3028,07/13/16 03:45:00 PM,86.709,,,,,
3029,07/13/16 04:15:00 PM,86.709,,,,,
3030,07/13/16 04:45:00 PM,86.754,,,,,
3031,07/13/16 05:15:00 PM,86.617,,,,,
3032,07/13/16 05:45:00 PM,86.754,,,,,
3033,07/13/16 06:15:00 PM,86.709,,,,,
3034,07/13/16 06:45:00 PM,86.572,,,,,
3035,07/13/16 07:15:00 PM,86.617,,,,,
3036,07/13/16 07:45:00 PM,86.617,,,,,
3037,07/13/16 08:15:00 PM,86.617,,,,,
3038,07/13/16 08:45:00 PM,86.617,,,,,
3039,07/13/16 09:15:00 PM,86.527,,,,,
3040,07/13/16 09:45:00 PM,86.617,,,,,
3041,07/13/16 10:15:00 PM,86.391,,,,,
3042,07/13/16 10:45:00 PM,86.301,,,,,
3043,07/13/16 11:15:00 PM,86.391,,,,,
3044,07/13/16 11:45:00 PM,86.482,,,,,
3045,07/14/16 12:15:00 AM,86.482,,,,,
3046,07/14/16 12:45:00 AM,86.391,,,,,
3047,07/14/16 01:15:00 AM,86.391,,,,,
3048,07/14/16 01:45:00 AM,86.119,,,,,
3049,07/14/16 02:15:00 AM,85.984,,,,,
3050,07/14/16 02:45:00 AM,85.984,,,,,
3051,07/14/16 03:15:00 AM,86.164,,,,,
3052,07/14/16 03:45:00 AM,86.164,,,,,
3053,07/14/16 04:15:00 AM,86.029,,,,,
3054,07/14/16 04:45:00 AM,85.939,,,,,
3055,07/14/16 05:15:00 AM,86.119,,,,,
3056,07/14/16 05:45:00 AM,86.301,,,,,
3057,07/14/16 06:15:00 AM,86.346,,,,,
3058,07/14/16 06:45:00 AM,86.482,,,,,
3059,07/14/16 07:15:00 AM,86.437,,,,,
3060,07/14/16 07:45:00 AM,86.437,,,,,
3061,07/14/16 08:15:00 AM,86.482,,,,,
3062,07/14/16 08:45:00 AM,86.482,,,,,
3063,07/14/16 09:15:00 AM,86.664,,,,,
3064,07/14/16 09:45:00 AM,86.754,,,,,
3065,07/14/16 10:15:00 AM,86.799,,,,,
3066,07/14/16 10:45:00 AM,86.936,,,,,
3067,07/14/16 11:15:00 AM,86.936,,,,,
3068,07/14/16 11:45:00 AM,86.936,,,,,
3069,07/14/16 12:15:00 PM,86.891,,,,,
3070,07/14/16 12:45:00 PM,86.891,,,,,
3071,07/14/16 01:15:00 PM,87.210,,,,,
3072,07/14/16 01:45:00 PM,87.573,,,,,
3073,07/14/16 02:15:00 PM,87.528,,,,,
3074,07/14/16 02:45:00 PM,87.436,,,,,
3075,07/14/16 03:15:00 PM,87.118,,,,,
3076,07/14/16 03:45:00 PM,87.255,,,,,
3077,07/14/16 04:15:00 PM,87.118,,,,,
3078,07/14/16 04:45:00 PM,88.488,,,,,
3079,07/14/16 05:15:00 PM,88.488,,,,,
3080,07/14/16 05:45:00 PM,88.306,,,,,
3081,07/14/16 06:15:00 PM,88.763,,,,,
3082,07/14/16 06:45:00 PM,88.122,,,,,
3083,07/14/16 07:15:00 PM,88.718,,,,,
3084,07/14/16 07:45:00 PM,87.757,,,,,
3085,07/14/16 08:15:00 PM,86.981,,,,,
3086,07/14/16 08:45:00 PM,86.844,,,,,
3087,07/14/16 09:15:00 PM,86.891,,,,,
3088,07/14/16 09:45:00 PM,86.936,,,,,
3089,07/14/16 10:15:00 PM,87.210,,,,,
3090,07/14/16 10:45:00 PM,86.572,,,,,
3091,07/14/16 11:15:00 PM,86.482,,,,,
3092,07/14/16 11:45:00 PM,86.572,,,,,
3093,07/15/16 12:15:00 AM,87.028,,,,,
3094,07/15/16 12:45:00 AM,86.981,,,,,
3095,07/15/16 01:15:00 AM,86.936,,,,,
3096,07/15/16 01:45:00 AM,86.754,,,,,
3097,07/15/16 02:15:00 AM,87.073,,,,,
3098,07/15/16 02:45:00 AM,86.799,,,,,
3099,07/15/16 03:15:00 AM,87.255,,,,,
3100,07/15/16 03:45:00 AM,87.255,,,,,
3101,07/15/16 04:15:00 AM,87.073,,,,,
3102,07/15/16 04:45:00 AM,87.163,,,,,
3103,07/15/16 05:15:00 AM,86.936,,,,,
3104,07/15/16 05:45:00 AM,87.073,,,,,
3105,07/15/16 06:15:00 AM,86.936,,,,,
3106,07/15/16 06:45:00 AM,86.981,,,,,
3107,07/15/16 07:15:00 AM,86.844,,,,,
3108,07/15/16 07:45:00 AM,86.891,,,,,
3109,07/15/16 08:15:00 AM,86.844,,,,,
3110,07/15/16 08:45:00 AM,86.844,,,,,
3111,07/15/16 09:15:00 AM,87.028,,,,,
3112,07/15/16 09:45:00 AM,87.210,,,,,
3113,07/15/16 10:15:00 AM,87.118,,,,,
3114,07/15/16 10:45:00 AM,87.210,,,,,
3115,07/15/16 11:15:00 AM,87.573,,,,,
3116,07/15/16 11:45:00 AM,88.030,,,,,
3117,07/15/16 12:15:00 PM,87.894,,,,,
3118,07/15/16 12:45:00 PM,87.802,,,,,
3119,07/15/16 01:15:00 PM,87.710,,,,,
3120,07/15/16 01:45:00 PM,88.167,,,,,
3121,07/15/16 02:15:00 PM,88.075,,,,,
3122,07/15/16 02:45:00 PM,87.710,,,,,
3123,07/15/16 03:15:00 PM,87.483,,,,,
3124,07/15/16 03:45:00 PM,88.214,,,,,
3125,07/15/16 04:15:00 PM,88.579,,,,,
3126,07/15/16 04:45:00 PM,88.259,,,,,
3127,07/15/16 05:15:00 PM,87.118,,,,,
3128,07/15/16 05:45:00 PM,87.210,,,,,
3129,07/15/16 06:15:00 PM,88.396,,,,,
3130,07/15/16 06:45:00 PM,88.259,,,,,
3131,07/15/16 07:15:00 PM,87.665,,,,,
3132,07/15/16 07:45:00 PM,88.167,,,,,
3133,07/15/16 08:15:00 PM,87.710,,,,,
3134,07/15/16 08:45:00 PM,87.939,,,,,
3135,07/15/16 09:15:00 PM,87.210,,,,,
3136,07/15/16 09:45:00 PM,86.981,,,,,
3137,07/15/16 10:15:00 PM,87.483,,,,,
3138,07/15/16 10:45:00 PM,87.847,,,,,
3139,07/15/16 11:15:00 PM,87.028,,,,,
3140,07/15/16 11:45:00 PM,86.844,,,,,
3141,07/16/16 12:15:00 AM,86.936,,,,,
3142,07/16/16 12:45:00 AM,87.436,,,,,
3143,07/16/16 01:15:00 AM,86.981,,,,,
3144,07/16/16 01:45:00 AM,87.757,,,,,
3145,07/16/16 02:15:00 AM,87.620,,,,,
3146,07/16/16 02:45:00 AM,87.210,,,,,
3147,07/16/16 03:15:00 AM,86.981,,,,,
3148,07/16/16 03:45:00 AM,86.981,,,,,
3149,07/16/16 04:15:00 AM,87.255,,,,,
3150,07/16/16 04:45:00 AM,87.300,,,,,
3151,07/16/16 05:15:00 AM,87.300,,,,,
3152,07/16/16 05:45:00 AM,87.300,,,,,
3153,07/16/16 06:15:00 AM,87.163,,,,,
3154,07/16/16 06:45:00 AM,87.210,,,,,
3155,07/16/16 07:15:00 AM,87.255,,,,,
3156,07/16/16 07:45:00 AM,87.255,,,,,
3157,07/16/16 08:15:00 AM,87.300,,,,,
3158,07/16/16 08:45:00 AM,87.346,,,,,
3159,07/16/16 09:15:00 AM,87.483,,,,,
3160,07/16/16 09:45:00 AM,87.483,,,,,
3161,07/16/16 10:15:00 AM,87.665,,,,,
3162,07/16/16 10:45:00 AM,87.757,,,,,
3163,07/16/16 11:15:00 AM,87.847,,,,,
3164,07/16/16 11:45:00 AM,87.802,,,,,
3165,07/16/16 12:15:00 PM,87.620,,,,,
3166,07/16/16 12:45:00 PM,87.802,,,,,
3167,07/16/16 01:15:00 PM,87.939,,,,,
3168,07/16/16 01:45:00 PM,87.665,,,,,
3169,07/16/16 02:15:00 PM,87.757,,,,,
3170,07/16/16 02:45:00 PM,87.665,,,,,
3171,07/16/16 03:15:00 PM,87.710,,,,,
3172,07/16/16 03:45:00 PM,88.030,,,,,
3173,07/16/16 04:15:00 PM,88.718,,,,,
3174,07/16/16 04:45:00 PM,88.351,,,,,
3175,07/16/16 05:15:00 PM,87.985,,,,,
3176,07/16/16 05:45:00 PM,88.167,,,,,
3177,07/16/16 06:15:00 PM,87.757,,,,,
3178,07/16/16 06:45:00 PM,87.757,,,,,
3179,07/16/16 07:15:00 PM,88.902,,,,,
3180,07/16/16 07:45:00 PM,88.167,,,,,
3181,07/16/16 08:15:00 PM,88.488,,,,,
3182,07/16/16 08:45:00 PM,87.847,,,,,
3183,07/16/16 09:15:00 PM,87.985,,,,,
3184,07/16/16 09:45:00 PM,88.122,,,,,
3185,07/16/16 10:15:00 PM,88.030,,,,,
3186,07/16/16 10:45:00 PM,87.985,,,,,
3187,07/16/16 11:15:00 PM,87.802,,,,,
3188,07/16/16 11:45:00 PM,88.122,,,,,
3189,07/17/16 12:15:00 AM,87.847,,,,,
3190,07/17/16 12:45:00 AM,87.847,,,,,
3191,07/17/16 01:15:00 AM,87.665,,,,,
3192,07/17/16 01:45:00 AM,87.665,,,,,
3193,07/17/16 02:15:00 AM,87.802,,,,,
3194,07/17/16 02:45:00 AM,87.665,,,,,
3195,07/17/16 03:15:00 AM,87.573,,,,,
3196,07/17/16 03:45:00 AM,87.573,,,,,
3197,07/17/16 04:15:00 AM,87.573,,,,,
3198,07/17/16 04:45:00 AM,87.573,,,,,
3199,07/17/16 05:15:00 AM,87.528,,,,,
3200,07/17/16 05:45:00 AM,87.483,,,,,
3201,07/17/16 06:15:00 AM,87.483,,,,,
3202,07/17/16 06:45:00 AM,87.528,,,,,
3203,07/17/16 07:15:00 AM,87.528,,,,,
3204,07/17/16 07:45:00 AM,87.528,,,,,
3205,07/17/16 08:15:00 AM,87.528,,,,,
3206,07/17/16 08:45:00 AM,87.665,,,,,
3207,07/17/16 09:15:00 AM,87.710,,,,,
3208,07/17/16 09:45:00 AM,87.802,,,,,
3209,07/17/16 10:15:00 AM,87.985,,,,,
3210,07/17/16 10:45:00 AM,87.985,,,,,
3211,07/17/16 11:15:00 AM,88.030,,,,,
3212,07/17/16 11:45:00 AM,88.122,,,,,
3213,07/17/16 12:15:00 PM,88.167,,,,,
3214,07/17/16 12:45:00 PM,88.122,,,,,
3215,07/17/16 01:15:00 PM,88.122,,,,,
3216,07/17/16 01:45:00 PM,88.351,,,,,
3217,07/17/16 02:15:00 PM,88.351,,,,,
3218,07/17/16 02:45:00 PM,88.718,,,,,
3219,07/17/16 03:15:00 PM,88.626,,,,,
3220,07/17/16 03:45:00 PM,88.534,,,,,
3221,07/17/16 04:15:00 PM,88.167,,,,,
3222,07/17/16 04:45:00 PM,88.214,,,,,
3223,07/17/16 05:15:00 PM,88.214,,,,,
3224,07/17/16 05:45:00 PM,87.985,,,,,
3225,07/17/16 06:15:00 PM,88.122,,,,,
3226,07/17/16 06:45:00 PM,87.939,,,,,
3227,07/17/16 07:15:00 PM,88.030,,,,,
3228,07/17/16 07:45:00 PM,87.939,,,,,
3229,07/17/16 08:15:00 PM,87.665,,,,,
3230,07/17/16 08:45:00 PM,87.391,,,,,
3231,07/17/16 09:15:00 PM,87.894,,,,,
3232,07/17/16 09:45:00 PM,88.075,,,,,
3233,07/17/16 10:15:00 PM,88.122,,,,,
3234,07/17/16 10:45:00 PM,88.075,,,,,
3235,07/17/16 11:15:00 PM,88.075,,,,,
3236,07/17/16 11:45:00 PM,88.030,,,,,
3237,07/18/16 12:15:00 AM,87.985,,,,,
3238,07/18/16 12:45:00 AM,87.802,,,,,
3239,07/18/16 01:15:00 AM,87.757,,,,,
3240,07/18/16 01:45:00 AM,87.757,,,,,
3241,07/18/16 02:15:00 AM,87.757,,,,,
3242,07/18/16 02:45:00 AM,87.802,,,,,
3243,07/18/16 03:15:00 AM,87.757,,,,,
3244,07/18/16 03:45:00 AM,87.757,,,,,
3245,07/18/16 04:15:00 AM,87.665,,,,,
3246,07/18/16 04:45:00 AM,87.757,,,,,
3247,07/18/16 05:15:00 AM,87.710,,,,,
3248,07/18/16 05:45:00 AM,87.710,,,,,
3249,07/18/16 06:15:00 AM,87.757,,,,,
3250,07/18/16 06:45:00 AM,87.710,,,,,
3251,07/18/16 07:15:00 AM,87.620,,,,,
3252,07/18/16 07:45:00 AM,87.665,,,,,
3253,07/18/16 08:15:00 AM,87.620,,,,,
3254,07/18/16 08:45:00 AM,87.665,,,,,
3255,07/18/16 09:15:00 AM,87.802,,,,,
3256,07/18/16 09:45:00 AM,87.802,,,,,
3257,07/18/16 10:15:00 AM,87.802,,,,,
3258,07/18/16 10:45:00 AM,87.985,,,,,
3259,07/18/16 11:15:00 AM,88.030,,,,,
3260,07/18/16 11:45:00 AM,88.167,,,,,
3261,07/18/16 12:15:00 PM,88.259,,,,,
3262,07/18/16 12:45:00 PM,88.122,,,,,
3263,07/18/16 01:15:00 PM,88.214,,,,,
3264,07/18/16 01:45:00 PM,88.259,,,,,
3265,07/18/16 02:15:00 PM,88.075,,,,,
3266,07/18/16 02:45:00 PM,88.122,,,,,
3267,07/18/16 03:15:00 PM,88.351,,,,,
3268,07/18/16 03:45:00 PM,88.030,,,,,
3269,07/18/16 04:15:00 PM,88.075,,,,,
3270,07/18/16 04:45:00 PM,88.167,,,,,
3271,07/18/16 05:15:00 PM,88.167,,,,,
3272,07/18/16 05:45:00 PM,88.122,,,,,
3273,07/18/16 06:15:00 PM,88.030,,,,,
3274,07/18/16 06:45:00 PM,87.985,,,,,
3275,07/18/16 07:15:00 PM,87.939,,,,,
3276,07/18/16 07:45:00 PM,87.939,,,,,
3277,07/18/16 08:15:00 PM,87.757,,,,,
3278,07/18/16 08:45:00 PM,87.710,,,,,
3279,07/18/16 09:15:00 PM,87.757,,,,,
3280,07/18/16 09:45:00 PM,87.802,,,,,
3281,07/18/16 10:15:00 PM,87.620,,,,,
3282,07/18/16 10:45:00 PM,87.483,,,,,
3283,07/18/16 11:15:00 PM,87.573,,,,,
3284,07/18/16 11:45:00 PM,87.802,,,,,
3285,07/19/16 12:15:00 AM,87.939,,,,,
3286,07/19/16 12:45:00 AM,88.030,,,,,
3287,07/19/16 01:15:00 AM,87.802,,,,,
3288,07/19/16 01:45:00 AM,87.710,,,,,
3289,07/19/16 02:15:00 AM,87.802,,,,,
3290,07/19/16 02:45:00 AM,87.847,,,,,
3291,07/19/16 03:15:00 AM,87.757,,,,,
3292,07/19/16 03:45:00 AM,87.757,,,,,
3293,07/19/16 04:15:00 AM,87.757,,,,,
3294,07/19/16 04:45:00 AM,87.757,,,,,
3295,07/19/16 05:15:00 AM,87.757,,,,,
3296,07/19/16 05:45:00 AM,87.757,,,,,
3297,07/19/16 06:15:00 AM,87.665,,,,,
3298,07/19/16 06:45:00 AM,87.483,,,,,
3299,07/19/16 07:15:00 AM,87.483,,,,,
3300,07/19/16 07:45:00 AM,87.528,,,,,
3301,07/19/16 08:15:00 AM,87.665,,,,,
3302,07/19/16 08:45:00 AM,87.757,,,,,
3303,07/19/16 09:15:00 AM,87.802,,,,,
3304,07/19/16 09:45:00 AM,87.847,,,,,
3305,07/19/16 10:15:00 AM,87.847,,,,,
3306,07/19/16 10:45:00 AM,87.939,,,,,
3307,07/19/16 11:15:00 AM,87.894,,,,,
3308,07/19/16 11:45:00 AM,88.075,,,,,
3309,07/19/16 12:15:00 PM,88.122,,,,,
3310,07/19/16 12:45:00 PM,88.214,,,,,
3311,07/19/16 01:15:00 PM,88.443,,,,,
3312,07/19/16 01:45:00 PM,88.075,,,,,
3313,07/19/16 02:15:00 PM,88.030,,,,,
3314,07/19/16 02:45:00 PM,88.167,,,,,
3315,07/19/16 03:15:00 PM,88.075,,,,,
3316,07/19/16 03:45:00 PM,88.122,,,,,
3317,07/19/16 04:15:00 PM,88.122,,,,,
3318,07/19/16 04:45:00 PM,88.075,,,,,
3319,07/19/16 05:15:00 PM,88.030,,,,,
3320,07/19/16 05:45:00 PM,88.122,,,,,
3321,07/19/16 06:15:00 PM,88.122,,,,,
3322,07/19/16 06:45:00 PM,87.847,,,,,
3323,07/19/16 07:15:00 PM,87.802,,,,,
3324,07/19/16 07:45:00 PM,87.757,,,,,
3325,07/19/16 08:15:00 PM,87.802,,,,,
3326,07/19/16 08:45:00 PM,87.710,,,,,
3327,07/19/16 09:15:00 PM,87.573,,,,,
3328,07/19/16 09:45:00 PM,87.483,,,,,
3329,07/19/16 10:15:00 PM,87.436,,,,,
3330,07/19/16 10:45:00 PM,87.436,,,,,
3331,07/19/16 11:15:00 PM,87.391,,,,,
3332,07/19/16 11:45:00 PM,87.346,,,,,
3333,07/20/16 12:15:00 AM,87.300,,,,,
3334,07/20/16 12:45:00 AM,87.300,,,,,
3335,07/20/16 01:15:00 AM,87.210,,,,,
3336,07/20/16 01:45:00 AM,87.163,,,,,
3337,07/20/16 02:15:00 AM,87.118,,,,,
3338,07/20/16 02:45:00 AM,87.073,,,,,
3339,07/20/16 03:15:00 AM,87.073,,,,,
3340,07/20/16 03:45:00 AM,87.073,,,,,
3341,07/20/16 04:15:00 AM,87.163,,,,,
3342,07/20/16 04:45:00 AM,87.118,,,,,
3343,07/20/16 05:15:00 AM,86.981,,,,,
3344,07/20/16 05:45:00 AM,86.844,,,,,
3345,07/20/16 06:15:00 AM,86.891,,,,,
3346,07/20/16 06:45:00 AM,86.844,,,,,
3347,07/20/16 07:15:00 AM,86.799,,,,,
3348,07/20/16 07:45:00 AM,86.936,,,,,
