Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
L2499,800,L0994,809,800,5,-2.71767168033402E+0001,-2.71767168033402E+0001,*,L1607,809,800,7,-3.82109337180425E+0001, 0.00000000000000E+0000,,800,14,-7.38846849237973E+0001,-7.38846849237973E+0001,*,
L2499,800,L0994,809,800,5,-2.71767168033402E+0001,-2.71767168033402E+0001,*,L1671,789,780,8,-3.74523014801009E+0001,-3.74523014801009E+0001,*,800,18,-9.05609407887788E+0001, 0.00000000000000E+0000,,
L0981,809,L0913,809,809,11,-5.73142895460605E+0001,-5.73142895460605E+0001,*,L0994,809,809,6,-3.92042119675940E+0001,-3.92042119675940E+0001,*,809,18,-1.00717776850426E+0002,-1.00717776850426E+0002,+,
L0981,809,L0994,809,809,6,-3.92042119675940E+0001,-3.92042119675940E+0001,*,L1607,809,809,19,-1.05102071827575E+0002, 0.00000000000000E+0000,,809,25,-1.44172673934780E+0002, 0.00000000000000E+0000,,
L0982,809,L0994,809,809,8,-4.92185625688549E+0001,-4.92185625688549E+0001,*,L2875,808,808,27,-5.07784190527057E+0001,-5.07784190527057E+0001,*,809,39,-1.20169609564256E+0002,-1.20169609564256E+0002,+,
L0982,809,L0913,809,809,24,-1.30536842589557E+0002, 0.00000000000000E+0000,,L0994,809,809,8,-4.92185625688549E+0001,-4.92185625688549E+0001,*,809,34,-1.92387080963153E+0002, 0.00000000000000E+0000,,
L0892,809,L0994,809,809,15,-9.20556549699270E+0001,-9.20556549699270E+0001,*,L1607,809,809,17,-8.71179165572132E+0001,-8.71179165572132E+0001,*,809,35,-1.96458808218676E+0002,-1.96458808218676E+0002,-,
L0892,809,L0994,809,809,15,-9.20556549699270E+0001,-9.20556549699270E+0001,*,L2500,710,710,27,-1.49016719287845E+0002, 0.00000000000000E+0000,,809,43,-2.47706457193404E+0002, 0.00000000000000E+0000,,
L0699,809,L0913,809,809,26,-1.38869918372439E+0002,-1.38869918372439E+0002,*,L0994,809,809,16,-9.80081257993973E+0001,-9.80081257993973E+0001,*,809,44,-2.50605734997311E+0002,-2.50605734997311E+0002,-,
L0699,809,L0886,809,809,30,-1.64156868486069E+0002, 0.00000000000000E+0000,,L0994,809,809,16,-9.80081257993973E+0001,-9.80081257993973E+0001,*,809,45,-2.59775996200323E+0002, 0.00000000000000E+0000,,
L0775,808,L0886,809,808,27,-1.45545062627093E+0002,-1.45545062627093E+0002,*,L0994,809,808,13,-7.70818653986643E+0001,-7.70818653986643E+0001,*,808,42,-2.36359773662964E+0002,-2.36359773662964E+0002,-,
L0775,808,L0731,768,767,35,-1.81337320706549E+0002, 0.00000000000000E+0000,,L0994,809,808,13,-7.70818653986643E+0001,-7.70818653986643E+0001,*,808,47,-2.56776120462779E+0002, 0.00000000000000E+0000,,
L1228,807,L0886,809,807,28,-1.50541244494608E+0002, 0.00000000000000E+0000,,L0994,809,807,14,-7.84791920163782E+0001,-7.84791920163782E+0001,*,807,41,-2.24624574254801E+0002,-2.24624574254801E+0002,-,
L1228,807,L0984,807,805,29,-1.48412365301563E+0002,-1.48412365301563E+0002,*,L0994,809,807,14,-7.84791920163782E+0001,-7.84791920163782E+0001,*,807,44,-2.32257854813694E+0002, 0.00000000000000E+0000,,
L1229,807,L0816,809,807,24,-1.19576475723071E+0002,-1.19576475723071E+0002,*,L0994,809,807,5,-2.66943416740562E+0001,-2.66943416740562E+0001,*,807,31,-1.58939415436447E+0002,-1.58939415436447E+0002,-,
L1229,807,L0913,809,807,27,-1.44353543239762E+0002, 0.00000000000000E+0000,,L0994,809,807,5,-2.66943416740562E+0001,-2.66943416740562E+0001,*,807,32,-1.71153828246633E+0002, 0.00000000000000E+0000,,
L0776,809,L0913,809,809,15,-8.00489120021078E+0001, 0.00000000000000E+0000,,L0994,809,809,9,-4.85944876153620E+0001,-4.85944876153620E+0001,*,809,25,-1.33643314190702E+0002,-1.33643314190702E+0002,+,
L0776,809,L0886,809,809,13,-6.58566980284154E+0001,-6.58566980284154E+0001,*,L0994,809,809,9,-4.85944876153620E+0001,-4.85944876153620E+0001,*,809,26,-1.37542290338123E+0002, 0.00000000000000E+0000,,
L1230,807,L0994,809,807,10,-6.25970629329550E+0001,-6.25970629329550E+0001,*,L1607,809,807,27,-1.53330768231194E+0002,-1.53330768231194E+0002,-,807,40,-2.30070773003795E+0002,-2.30070773003795E+0002,-,
L1230,807,L0816,809,807,34,-1.92281848212421E+0002, 0.00000000000000E+0000,,L0994,809,807,10,-6.25970629329550E+0001,-6.25970629329550E+0001,*,807,43,-2.47951154517203E+0002, 0.00000000000000E+0000,,
L1253,796,L0994,809,796,4,-2.01954921448402E+0001,-2.01954921448402E+0001,*,L2477,808,795,3, 3.09048825481831E+0001, 3.09048825481831E+0001,*,796,18,-4.87070559306477E+0001,-4.87070559306477E+0001,*,
L1253,796,L0816,809,796,9,-4.03268857500745E+0001, 0.00000000000000E+0000,,L0994,809,796,4,-2.01954921448402E+0001,-2.01954921448402E+0001,*,796,17,-8.30071464783849E+0001, 0.00000000000000E+0000,,
L1275,807,L0984,807,805,16,-7.84557241214589E+0001, 0.00000000000000E+0000,,L0994,809,807,8,-4.23596634526447E+0001,-4.23596634526447E+0001,*,807,25,-1.21664625108239E+0002,-1.21664625108239E+0002,+,
L1275,807,L0994,809,807,8,-4.23596634526447E+0001,-4.23596634526447E+0001,*,L2500,710,708,16,-7.22605430939028E+0001,-7.22605430939028E+0001,*,807,28,-1.38445029201540E+0002, 0.00000000000000E+0000,,
L1243,809,L0994,809,809,12,-6.96068306464092E+0001,-6.96068306464092E+0001,*,L2500,710,710,24,-1.20631359501366E+0002,-1.20631359501366E+0002,*,809,37,-1.96645301167909E+0002,-1.96645301167909E+0002,-,
L1243,809,L0886,809,809,25,-1.39061010339599E+0002, 0.00000000000000E+0000,,L0994,809,809,12,-6.96068306464092E+0001,-6.96068306464092E+0001,*,809,38,-2.15195022762779E+0002, 0.00000000000000E+0000,,
L0777,809,L0994,809,809,5,-3.31365873346807E+0001,-3.31365873346807E+0001,*,L1114,809,809,1, 1.06512051021767E+0002, 1.06512051021767E+0002,*,809,18, 8.01031338513173E+0000, 8.01031338513173E+0000,*,
L0777,809,L1114,809,809,1, 1.06512051021767E+0002, 1.06512051021767E+0002,*,L1607,809,809,32,-1.91402035194766E+0002, 0.00000000000000E+0000,,809,43,-1.26411620668503E+0002, 0.00000000000000E+0000,,
L0948,809,L0886,809,809,25,-1.25657568998914E+0002,-1.25657568998914E+0002,*,L0994,809,809,9,-4.88945128417768E+0001,-4.88945128417768E+0001,*,809,34,-1.73469539246036E+0002,-1.73469539246036E+0002,-,
L0948,809,L0984,807,807,27,-1.37494135355177E+0002, 0.00000000000000E+0000,,L0994,809,809,9,-4.88945128417768E+0001,-4.88945128417768E+0001,*,809,39,-1.98694582259853E+0002, 0.00000000000000E+0000,,
L0749,807,L0994,809,807,11,-6.46519955149846E+0001,-6.46519955149846E+0001,*,L2500,710,709,27,-1.45783793346378E+0002,-1.45783793346378E+0002,*,807,39,-2.15152545602087E+0002,-2.15152545602087E+0002,-,
L0749,807,L0913,809,807,27,-1.48644865935651E+0002, 0.00000000000000E+0000,,L0994,809,807,11,-6.46519955149846E+0001,-6.46519955149846E+0001,*,807,40,-2.27118735220292E+0002, 0.00000000000000E+0000,,
L0985,809,L0994,809,809,7,-3.87397421725964E+0001,-3.87397421725964E+0001,*,L1607,809,809,25,-1.36191555224131E+0002,-1.36191555224131E+0002,*,809,33,-1.82037246522007E+0002,-1.82037246522007E+0002,-,
L0985,809,L0886,809,809,27,-1.53828148020766E+0002, 0.00000000000000E+0000,,L0994,809,809,7,-3.87397421725964E+0001,-3.87397421725964E+0001,*,809,35,-1.96937739716063E+0002, 0.00000000000000E+0000,,
L1329,779,L0913,809,779,27,-1.51169319672144E+0002,-1.51169319672144E+0002,-,L0994,809,779,13,-7.89889223797822E+0001,-7.89889223797822E+0001,*,779,40,-2.32554542115020E+0002,-2.32554542115020E+0002,-,
L1329,779,L0731,768,739,37,-1.91527892150660E+0002, 0.00000000000000E+0000,,L0994,809,779,13,-7.89889223797822E+0001,-7.89889223797822E+0001,*,779,47,-2.54572065234183E+0002, 0.00000000000000E+0000,,
L0986,809,L0913,809,809,29,-1.65507373562220E+0002, 0.00000000000000E+0000,,L0994,809,809,6,-3.62783517613443E+0001,-3.62783517613443E+0001,*,809,35,-1.98830455118289E+0002,-1.98830455118289E+0002,-,
L0986,809,L0994,809,809,6,-3.62783517613443E+0001,-3.62783517613443E+0001,*,L1607,809,809,28,-1.58859570109915E+0002, 0.00000000000000E+0000,,809,36,-2.05593689876395E+0002, 0.00000000000000E+0000,,
L0952,801,L0994,809,801,15,-8.78260723111531E+0001,-8.78260723111531E+0001,*,L1607,809,801,29,-1.66112710585786E+0002, 0.00000000000000E+0000,,801,42,-2.42823469898202E+0002,-2.42823469898202E+0002,-,
L0952,801,L0913,809,801,28,-1.54577152170795E+0002,-1.54577152170795E+0002,-,L0994,809,801,15,-8.78260723111531E+0001,-8.78260723111531E+0001,*,801,43,-2.42965884504649E+0002, 0.00000000000000E+0000,,
L0953,808,L0994,809,808,8,-4.46005829574897E+0001,-4.46005829574897E+0001,*,L1607,809,808,24,-1.31886367266111E+0002,-1.31886367266111E+0002,*,808,31,-1.72217737577425E+0002,-1.72217737577425E+0002,-,
L0953,808,L0816,809,808,26,-1.38694996935310E+0002, 0.00000000000000E+0000,,L0994,809,808,8,-4.46005829574897E+0001,-4.46005829574897E+0001,*,808,36,-1.97039320989517E+0002, 0.00000000000000E+0000,,
L0894,809,L0886,809,809,25,-1.29891108274473E+0002,-1.29891108274473E+0002,*,L0994,809,809,13,-7.15401062509343E+0001,-7.15401062509343E+0001,*,809,40,-2.13538906025460E+0002,-2.13538906025460E+0002,-,
L0894,809,L0994,809,809,13,-7.15401062509343E+0001,-7.15401062509343E+0001,*,L1607,809,809,27,-1.42414085624417E+0002, 0.00000000000000E+0000,,809,40,-2.15601777904901E+0002, 0.00000000000000E+0000,,
L0895,809,L0994,809,809,13,-7.52834799682463E+0001,-7.52834799682463E+0001,*,L1607,809,809,20,-1.08535698998581E+0002,-1.08535698998581E+0002,*,809,35,-1.96727933076231E+0002,-1.96727933076231E+0002,-,
L0895,809,L0886,809,809,28,-1.61052727661078E+0002, 0.00000000000000E+0000,,L0994,809,809,13,-7.52834799682463E+0001,-7.52834799682463E+0001,*,809,42,-2.42499816011575E+0002, 0.00000000000000E+0000,,
L0702,0
L0896,808,L0913,809,808,14,-6.30806525956305E+0001,-6.30806525956305E+0001,*,L0994,809,808,9,-4.88644766635730E+0001,-4.88644766635730E+0001,*,808,25,-1.21006044315877E+0002,-1.21006044315877E+0002,+,
L0896,808,L0984,807,806,28,-1.38083368078609E+0002, 0.00000000000000E+0000,,L0994,809,808,9,-4.88644766635730E+0001,-4.88644766635730E+0001,*,808,40,-2.03608047392308E+0002, 0.00000000000000E+0000,,
L0897,0
L0705,0
L0898,0
L0899,809,L0816,809,809,31,-1.58345885909044E+0002,-1.58345885909044E+0002,-,L0994,809,809,9,-4.11045958684152E+0001,-4.11045958684152E+0001,*,809,41,-2.05525839214898E+0002,-2.05525839214898E+0002,-,
L0899,809,L0886,809,809,33,-1.67373241759289E+0002, 0.00000000000000E+0000,,L0994,809,809,9,-4.11045958684152E+0001,-4.11045958684152E+0001,*,809,42,-2.10032555498517E+0002, 0.00000000000000E+0000,,
L0900,809,L0913,809,809,27,-1.45310466506898E+0002,-1.45310466506898E+0002,*,L0994,809,809,7,-3.49274382299722E+0001,-3.49274382299722E+0001,*,809,34,-1.79654432929686E+0002,-1.79654432929686E+0002,-,
L0900,809,L0984,807,807,35,-1.80544946156582E+0002, 0.00000000000000E+0000,,L0994,809,809,7,-3.49274382299722E+0001,-3.49274382299722E+0001,*,809,43,-2.22664729646351E+0002, 0.00000000000000E+0000,,
L0706,804,L0886,809,804,27,-1.40685630945114E+0002,-1.40685630945114E+0002,*,L0994,809,804,14,-8.11796284814879E+0001,-8.11796284814879E+0001,*,804,41,-2.23669425911140E+0002,-2.23669425911140E+0002,-,
L0706,804,L0994,809,804,14,-8.11796284814879E+0001,-8.11796284814879E+0001,*,L1607,809,804,26,-1.41126964893634E+0002, 0.00000000000000E+0000,,804,42,-2.37080761410093E+0002, 0.00000000000000E+0000,,
L0707,764,L0816,809,764,22,-1.04772168398035E+0002,-1.04772168398035E+0002,*,L0994,809,764,19,-1.12812100733542E+0002,-1.12812100733542E+0002,*,764,43,-2.32253063299303E+0002,-2.32253063299303E+0002,-,
L0707,764,L0994,809,764,19,-1.12812100733542E+0002,-1.12812100733542E+0002,*,L2500,710,668,31,-1.59021251622405E+0002, 0.00000000000000E+0000,,764,51,-2.77548665334342E+0002, 0.00000000000000E+0000,,
L0708,0
L1339,688,L0984,807,686,27,-1.40920092780741E+0002, 0.00000000000000E+0000,,L0994,809,688,10,-5.83167682834734E+0001,-5.83167682834734E+0001,*,688,36,-1.90670844129677E+0002,-1.90670844129677E+0002,-,
L1339,688,L0913,809,688,24,-1.30782941328164E+0002, 0.00000000000000E+0000,,L0994,809,688,10,-5.83167682834734E+0001,-5.83167682834734E+0001,*,688,35,-1.97246323802271E+0002, 0.00000000000000E+0000,,
L2518,804,L0994,809,804,9,-5.75104604287849E+0001,-5.75104604287849E+0001,*,L1607,809,804,25,-1.37179900896280E+0002,-1.37179900896280E+0002,*,804,36,-2.07578396193582E+0002,-2.07578396193582E+0002,-,
L2518,804,L0816,809,804,29,-1.64275394343020E+0002, 0.00000000000000E+0000,,L0994,809,804,9,-5.75104604287849E+0001,-5.75104604287849E+0001,*,804,40,-2.33493126856652E+0002, 0.00000000000000E+0000,,
L2519,790,L0994,809,790,10,-5.71866333075266E+0001,-5.71866333075266E+0001,*,L1607,809,790,27,-1.50850427782637E+0002, 0.00000000000000E+0000,,790,36,-2.03108862337389E+0002,-2.03108862337389E+0002,-,
L2519,790,L0994,809,790,10,-5.71866333075266E+0001,-5.71866333075266E+0001,*,L1671,789,770,28,-1.39987040503613E+0002,-1.39987040503613E+0002,*,790,41,-2.12281243557713E+0002, 0.00000000000000E+0000,,
L1330,803,L0886,809,803,29,-1.57224897121111E+0002, 0.00000000000000E+0000,,L0994,809,803,14,-8.21301179374537E+0001,-8.21301179374537E+0001,*,803,42,-2.35535012300389E+0002,-2.35535012300389E+0002,-,
L1330,803,L0994,809,803,14,-8.21301179374537E+0001,-8.21301179374537E+0001,*,L2500,710,704,30,-1.54059024948645E+0002,-1.54059024948645E+0002,-,803,47,-2.50491070257901E+0002, 0.00000000000000E+0000,,
L0925,809,L0994,809,809,18,-1.11600553345778E+0002,-1.11600553345778E+0002,*,L1607,809,809,22,-1.09568443945847E+0002,-1.09568443945847E+0002,*,809,42,-2.35588982407469E+0002,-2.35588982407469E+0002,-,
L0925,809,L0913,809,809,27,-1.48842782112637E+0002, 0.00000000000000E+0000,,L1607,809,809,22,-1.09568443945847E+0002,-1.09568443945847E+0002,*,809,49,-2.58240595995227E+0002, 0.00000000000000E+0000,,
L0988,806,L0994,809,806,10,-5.44156060477260E+0001,-5.44156060477260E+0001,*,L1607,809,806,28,-1.48657031083209E+0002, 0.00000000000000E+0000,,806,39,-2.09262942516823E+0002,-2.09262942516823E+0002,-,
L0988,806,L0816,809,806,28,-1.43384793544002E+0002, 0.00000000000000E+0000,,L0994,809,806,10,-5.44156060477260E+0001,-5.44156060477260E+0001,*,806,41,-2.17921762392700E+0002, 0.00000000000000E+0000,,
L0989,809,L0886,809,809,26,-1.36840017819828E+0002,-1.36840017819828E+0002,*,L0994,809,809,6,-3.49874135437624E+0001,-3.49874135437624E+0001,*,809,32,-1.74566941901704E+0002,-1.74566941901704E+0002,-,
L0989,809,L0816,809,809,31,-1.80507952887123E+0002, 0.00000000000000E+0000,,L0994,809,809,6,-3.49874135437624E+0001,-3.49874135437624E+0001,*,809,37,-2.15568160945167E+0002, 0.00000000000000E+0000,,
L2241,623,L0913,809,623,23,-1.25101653985481E+0002,-1.25101653985481E+0002,*,L0994,809,623,7,-3.89740141691478E+0001,-3.89740141691478E+0001,*,623,32,-1.78138152746678E+0002,-1.78138152746678E+0002,-,
L2241,623,L0994,809,623,7,-3.89740141691478E+0001,-3.89740141691478E+0001,*,L1607,809,623,26,-1.51138825057273E+0002, 0.00000000000000E+0000,,623,35,-2.00524207663944E+0002, 0.00000000000000E+0000,,
L0709,784,L0886,809,784,21,-1.08650343648375E+0002, 0.00000000000000E+0000,,L0994,809,784,7,-3.41705513740072E+0001,-3.41705513740072E+0001,*,784,28,-1.43688206025930E+0002,-1.43688206025930E+0002,+,
L0709,784,L0816,809,784,21,-1.07726957605080E+0002,-1.07726957605080E+0002,*,L0994,809,784,7,-3.41705513740072E+0001,-3.41705513740072E+0001,*,784,29,-1.47388912767108E+0002, 0.00000000000000E+0000,,
L0903,809,L0913,809,809,23,-1.32928385799670E+0002,-1.32928385799670E+0002,*,L0994,809,809,5,-2.96325262626483E+0001,-2.96325262626483E+0001,*,809,30,-1.73406652865841E+0002,-1.73406652865841E+0002,-,
L0903,809,L0994,809,809,5,-2.96325262626483E+0001,-2.96325262626483E+0001,*,L1607,809,809,26,-1.50393513022487E+0002, 0.00000000000000E+0000,,809,33,-1.91503254821648E+0002, 0.00000000000000E+0000,,
L0906,808,L0994,809,808,15,-8.84165974695432E+0001,-8.84165974695432E+0001,*,L1607,809,808,24,-1.25977796046004E+0002,-1.25977796046004E+0002,*,808,40,-2.18041351706541E+0002,-2.18041351706541E+0002,-,
L0906,808,L0913,809,808,25,-1.26624520682564E+0002, 0.00000000000000E+0000,,L0994,809,808,15,-8.84165974695432E+0001,-8.84165974695432E+0001,*,808,43,-2.33158469559008E+0002, 0.00000000000000E+0000,,
L2244,721,L0994,809,721,11,-6.76240456045456E+0001,-6.76240456045456E+0001,*,L2646,654,595,1, 1.95205101460326E+0002, 1.95205101460326E+0002,*,721,13, 1.15971869668248E+0002, 1.15971869668248E+0002,*,
L2244,721,L0913,809,721,19,-1.12190033145528E+0002, 0.00000000000000E+0000,,L2646,654,595,1, 1.95205101460326E+0002, 1.95205101460326E+0002,*,721,26, 4.47313188834407E+0001, 0.00000000000000E+0000,,
L0713,807,L0913,809,807,23,-1.30984541067072E+0002,-1.30984541067072E+0002,*,L0994,809,807,6,-3.52430113491128E+0001,-3.52430113491128E+0001,*,807,29,-1.64924946203670E+0002,-1.64924946203670E+0002,-,
L0713,807,L0994,809,807,6,-3.52430113491128E+0001,-3.52430113491128E+0001,*,L2500,710,708,29,-1.52938889980459E+0002, 0.00000000000000E+0000,,807,37,-1.97721977484613E+0002, 0.00000000000000E+0000,,
L0752,809,L0994,809,809,8,-4.56952325858261E+0001,-4.56952325858261E+0001,*,L1671,789,789,27,-1.44873405185051E+0002,-1.44873405185051E+0002,*,809,39,-2.10625549527437E+0002,-2.10625549527437E+0002,-,
L0752,809,L0994,809,809,8,-4.56952325858261E+0001,-4.56952325858261E+0001,*,L1607,809,809,29,-1.62879464779282E+0002, 0.00000000000000E+0000,,809,38,-2.11996624821075E+0002, 0.00000000000000E+0000,,
L0954,809,L0913,809,809,27,-1.51157897496580E+0002, 0.00000000000000E+0000,,L0994,809,809,3,-8.21240023450639E+0000,-8.21240023450639E+0000,*,809,30,-1.60091154811097E+0002,-1.60091154811097E+0002,-,
L0954,809,L0816,809,809,27,-1.42696319747447E+0002,-1.42696319747447E+0002,*,L0994,809,809,3,-8.21240023450639E+0000,-8.21240023450639E+0000,*,809,32,-1.62737926586701E+0002, 0.00000000000000E+0000,,
L0714,800,L0886,809,800,27,-1.44735939029743E+0002,-1.44735939029743E+0002,*,L0994,809,800,8,-4.36290887358199E+0001,-4.36290887358199E+0001,*,800,36,-1.94250493602003E+0002,-1.94250493602003E+0002,-,
L0714,800,L0816,809,800,30,-1.60898104355915E+0002, 0.00000000000000E+0000,,L0994,809,800,8,-4.36290887358199E+0001,-4.36290887358199E+0001,*,800,41,-2.21583285605376E+0002, 0.00000000000000E+0000,,
L0907,809,L0591,761,761,1, 1.21648764466648E+0002, 1.21648764466648E+0002,*,L0592,753,753,6, 9.25932638511856E+0001, 9.25932638511856E+0001,*,802,8, 2.72982601974806E+0002, 2.72982601974806E+0002,*,
L0907,809,L0591,761,761,1, 1.21648764466648E+0002, 1.21648764466648E+0002,*,L0994,809,809,14,-8.47291853872253E+0001, 0.00000000000000E+0000,,809,22, 1.25958803670046E-0001, 0.00000000000000E+0000,,
L0779,802,L0816,809,802,23,-1.06973778089543E+0002,-1.06973778089543E+0002,*,L0994,809,802,10,-5.70571849856005E+0001,-5.70571849856005E+0001,*,802,35,-1.77623076854189E+0002,-1.77623076854189E+0002,-,
L0779,802,L0756,809,802,29,-1.33382277015354E+0002, 0.00000000000000E+0000,,L0994,809,802,10,-5.70571849856005E+0001,-5.70571849856005E+0001,*,802,43,-2.08858895729081E+0002, 0.00000000000000E+0000,,
L0780,809,L0816,809,809,24,-1.18288568349355E+0002,-1.18288568349355E+0002,*,L0994,809,809,15,-9.06680608863367E+0001,-9.06680608863367E+0001,*,809,38,-2.05829868046070E+0002,-2.05829868046070E+0002,-,
L0780,809,L0994,809,809,15,-9.06680608863367E+0001,-9.06680608863367E+0001,*,L1607,809,809,26,-1.41572655157321E+0002, 0.00000000000000E+0000,,809,40,-2.30354665033163E+0002, 0.00000000000000E+0000,,
L2509,809,L0994,809,809,9,-5.51565540830212E+0001,-5.51565540830212E+0001,*,L1607,809,809,19,-1.00128078420575E+0002,-1.00128078420575E+0002,*,809,29,-1.59234223081669E+0002,-1.59234223081669E+0002,-,
L2509,809,L0886,809,809,27,-1.49300172632876E+0002, 0.00000000000000E+0000,,L0994,809,809,9,-5.51565540830212E+0001,-5.51565540830212E+0001,*,809,37,-2.09167319303026E+0002, 0.00000000000000E+0000,,
L2510,809,L0994,809,809,12,-6.74096317781227E+0001,-6.74096317781227E+0001,*,L1607,809,809,31,-1.78104072765746E+0002, 0.00000000000000E+0000,,809,42,-2.40437878620808E+0002,-2.40437878620808E+0002,-,
L2510,809,L0984,807,807,32,-1.71223758855937E+0002,-1.71223758855937E+0002,-,L0994,809,809,12,-6.74096317781227E+0001,-6.74096317781227E+0001,*,809,46,-2.52101948773207E+0002, 0.00000000000000E+0000,,
L0955,809,L0994,809,809,3,-1.61954148777372E+0001,-1.61954148777372E+0001,*,L1741,809,809,0, 7.28518458206652E+0001, 7.28518458206652E+0001,*,809,5, 5.22393079419639E+0001, 5.22393079419639E+0001,*,
L0955,809,L0913,809,809,16,-8.98128237372057E+0001, 0.00000000000000E+0000,,L1741,809,809,0, 7.28518458206652E+0001, 7.28518458206652E+0001,*,809,30,-8.64565293607756E+0001, 0.00000000000000E+0000,,
L0911,809,L0913,809,809,0, 1.88269321597728E+0001, 1.88269321597728E+0001,*,L0994,809,809,2,-6.82355248722546E+0000, 0.00000000000000E+0000,,809,5,-8.40082053614470E+0000,-8.40082053614470E+0000,*,
L0911,809,L0994,809,809,2,-6.82355248722546E+0000, 0.00000000000000E+0000,,L1607,809,809,0, 4.06645365421677E-0001, 0.00000000000000E+0000,,809,6,-2.68538835076622E+0001, 0.00000000000000E+0000,,
L0956,809,L0816,809,809,11,-5.94487090353981E+0001, 0.00000000000000E+0000,,L0994,809,809,3,-1.84180569646907E+0001,-1.84180569646907E+0001,*,809,16,-9.06918990945738E+0001,-9.06918990945738E+0001,*,
L0956,809,L0913,809,809,11,-5.93327686602709E+0001,-5.93327686602709E+0001,*,L0994,809,809,3,-1.84180569646907E+0001,-1.84180569646907E+0001,*,809,17,-9.56013857744296E+0001, 0.00000000000000E+0000,,
L0782,804,L0886,809,804,7,-4.09680512667381E+0001, 0.00000000000000E+0000,,L0994,809,804,5,-2.74915819666557E+0001, 0.00000000000000E+0000,,804,14,-7.77836261101270E+0001,-7.77836261101270E+0001,*,
L0782,804,L0753,809,804,7,-1.38511332191925E+0001,-1.38511332191925E+0001,*,L0994,809,804,5,-2.74915819666557E+0001, 0.00000000000000E+0000,,804,20,-7.91888738024883E+0001, 0.00000000000000E+0000,,
L0716,797,L0913,809,797,0, 2.45276566534578E+0001, 2.45276566534578E+0001,*,L0994,809,797,4,-1.97168121496259E+0001, 0.00000000000000E+0000,,797,6,-7.14097374183329E+0000,-7.14097374183329E+0000,*,
L0716,797,L0913,809,797,0, 2.45276566534578E+0001, 2.45276566534578E+0001,*,L1607,809,797,1,-3.46980253145360E+0000, 0.00000000000000E+0000,,797,12,-3.83318199557531E+0001, 0.00000000000000E+0000,,
L1167,795,L0913,809,795,5,-1.81094822539564E+0001,-1.81094822539564E+0001,*,L0994,809,795,3,-1.19631530884867E+0001,-1.19631530884867E+0001,*,795,10,-4.03397907913469E+0001,-4.03397907913469E+0001,*,
L1167,795,L0994,809,795,3,-1.19631530884867E+0001,-1.19631530884867E+0001,*,L2500,710,698,11,-6.07057353391297E+0001, 0.00000000000000E+0000,,795,15,-7.58276005680548E+0001, 0.00000000000000E+0000,,
L1291,809,L0913,809,809,1, 1.45074932241532E+0001, 1.45074932241532E+0001,*,L0994,809,809,4,-1.61417172440223E+0001, 0.00000000000000E+0000,,809,7,-1.54524613162833E+0001,-1.54524613162833E+0001,*,
L1291,809,L0994,809,809,4,-1.61417172440223E+0001, 0.00000000000000E+0000,,L1607,809,809,4,-1.77948082058317E+0001, 0.00000000000000E+0000,,809,8,-3.20587540145029E+0001, 0.00000000000000E+0000,,
L1332,807,L0913,809,807,11,-5.76363250704046E+0001, 0.00000000000000E+0000,,L0994,809,807,2,-8.87694323452677E+0000,-8.87694323452677E+0000,*,807,15,-7.64772215554835E+0001,-7.64772215554835E+0001,*,
L1332,807,L0984,807,805,11,-6.18766694607488E+0001, 0.00000000000000E+0000,,L0994,809,807,2,-8.87694323452677E+0000,-8.87694323452677E+0000,*,807,16,-8.04566238246881E+0001, 0.00000000000000E+0000,,
L1323,769,L0994,809,769,10,-5.73731830051155E+0001,-5.73731830051155E+0001,*,L1607,809,769,23,-1.29938375304053E+0002, 0.00000000000000E+0000,,769,32,-1.83156545775698E+0002,-1.83156545775698E+0002,-,
L1323,769,L0994,809,769,10,-5.73731830051155E+0001,-5.73731830051155E+0001,*,L1671,789,749,22,-1.18667847561693E+0002,-1.18667847561693E+0002,*,769,35,-1.89551107406114E+0002, 0.00000000000000E+0000,,
L0783,0
L0928,798,L0913,809,798,9,-4.33258159933200E+0001,-4.33258159933200E+0001,*,L0994,809,798,3,-1.79893624884972E+0001,-1.79893624884972E+0001,*,798,13,-6.64462627817166E+0001,-6.64462627817166E+0001,*,
L0928,798,L0994,809,798,3,-1.79893624884972E+0001,-1.79893624884972E+0001,*,L1607,809,798,12,-6.12340265659885E+0001, 0.00000000000000E+0000,,798,18,-9.40564967161476E+0001, 0.00000000000000E+0000,,
L2248,731,L0994,809,731,4,-1.94804043830892E+0001,-1.94804043830892E+0001,*,L1607,809,731,9,-4.47518168584547E+0001, 0.00000000000000E+0000,,731,14,-6.97737790737012E+0001,-6.97737790737012E+0001,*,
L2248,731,L0913,809,731,8,-4.22351980134202E+0001,-4.22351980134202E+0001,*,L0994,809,731,4,-1.94804043830892E+0001,-1.94804043830892E+0001,*,731,15,-7.88977429138120E+0001, 0.00000000000000E+0000,,
L0784,804,L0816,809,804,9,-4.55242780878412E+0001,-4.55242780878412E+0001,*,L0994,809,804,5,-2.66338284888602E+0001,-2.66338284888602E+0001,*,804,17,-8.92769970109354E+0001,-8.92769970109354E+0001,*,
